RawParagraph,RespAPrediction
"Έχει την ευθύνη της ιατρικής περίθαλψης των δημοτώνκαι ειδικότερα στην άμεση αντιμετώπιση: αναγκών προ-ληπτικής ιατρικής, έγκαιρης διάγνωσης, υγειονομικής διαφώτισης (έιτζ, ναρκωτικά, κάπνισμα, διατροφή κ.λπ.), θέματα οικογενειακού προγραμματισμού, ατόμων με ειδικές ανάγκες, προληπτικής οδοντιατρικής, καρδιακών προβλημάτων, προληπτικής παιδιατρικής, πρωτοβάθμι-ας περίθαλψης κ.λπ.",RespA
Συνεργάζεται με το Γενικό Νοσοκομείο Ρόδου και τους άλλους Φορείς δημόσιας υγείας.,RespA
Ο Προϊστάμενος συντονίζει την λειτουργία των δη-μοτικών ιατρείων και έχει την ευθύνη του ιατρικού και νοσηλευτικού προσωπικού.,RespA
Β5. Τμήμα Προσχολικής Αγωγής,Non-RespA
Έχει την ευθύνη της λειτουργίας του Παιδικού Σταθμού «Μ. Καβαρινού» και του Κοινοτικού Προσχολικού Κέ-ντρου Αγίων Αποστόλων για το παιδί και την οικογένεια.,RespA
"Παρέχεται ενιαία προσχολική αγωγή σύμφωνα με τα πλέον σύγχρονα επιστημονικά δεδομένα, έτσι ώστε τα παιδιά να αναπτυχθούν ολόπλευρα σωματικά, νοητι-
κά, συναισθηματικά και κοινωνικά, συμβάλλοντας στην ομαλή μετάβασή τους από το οικογενειακό στο σχολικό περιβάλλον.",RespA
Βοήθεια και ευαισθητοποίηση των γονέων σε θέματα σύγχρονης παιδαγωγικής και ψυχολογίας.,RespA
"Παρέχεται ημερήσια διατροφή και φροντίδα στα παι-διά που φιλοξενούνται, τηρώντας τους κανόνες υγιεινής και ασφάλειας.",RespA
"Συνεργάζεται με τα υπόλοιπα τμήματα του Ο.Ε.Υ. του Ιδρύματος π.χ. α) Κοινωνικών Υπηρεσιών, β) Υγειονομικών Υπηρεσι-ών για την καλύτερη λειτουργία του τμήματος και του γ) Κέντρου Παροχής Συμβουλευτικών Υπηρεσιών παι-διών, εφήβων και των οικογενειών τους με ψυχοκοινω-νικά προβλήματα.",RespA
"Ευθύνη του υπεύθυνου του τμήματος, είναι και η εί- σπραξη του αντίστοιχου χρηματικού ποσού που προ- βλέπεται στον κανονισμό λειτουργίας.",RespA
"Β6. Τμήμα Κέντρου Παροχής Συμβουλευτικών Υπη-ρεσιών σε παιδιά, εφήβους και τις οικογένειες τους που αντιμετωπίζουν ψυχοκοινωνικά προβλήματα.",RespA
"Παρέχει υπηρεσίες σε παιδιά με ηλικία από 0-17 ετών, με προβλήματα, όπως ψυχικές διαταραχές, νοητικών λειτουργιών, διαταραχές στην ανάπτυξη (δυσλεξία, μα- θησιακές δυσκολίες, προβλήματα ακοής, λόγου), ψυχο- κοινωνικά.",RespA
"Οι δραστηριότητες του υλοποιούνται μέσα από την λειτουργία της διεπιστημονικής ομάδας (Παιδοψυ- χιάτρου - Αναπτυξιολόγου - Ψυχολόγου - Κοινωνικού Λειτουργού, Ειδικού Παιδαγωγού, Λογοθεραπευτή) και είναι:",RespA
- Έγκαιρη διάγνωση ψυχικών διαταραχών,RespA
- Αντιμετώπιση και θεραπεία όλου του φάσματος των ψυχικών διαταραχών,RespA
"- Αντιμετώπιση επειγόντων καταστάσεων, παρέμβαση στο σπίτι, στο σχολείο και αλλού (νοσοκομείο, εισαγγελία ανηλίκων).",RespA
"Διεπιστημονικές συνεργασίες για τα περιστατικά με στόχο την αλληλοενημέρωση, την ολοκληρωμένη δι- άγνωση - αξιολόγηση σύνθετων περιστατικών και την χάραξη κοινών θεραπευτικών στόχων.",RespA
"- Συνεργασία με ιδρύματα, σχολεία, παιδικούς σταθ- μούς,συλλόγους κ.λπ.",RespA
- Αξιολόγηση νηπίων στους παιδικούς σταθμούς και νηπιαγωγεία του Δήμου Ρόδου,RespA
"Με ευθύνη της Γραμματείας του Τμήματος τηρείται αρχείο το οποίο είναι εμπιστευτικό, και τηρείται επίσης το ημερήσιο πρόγραμμα των συνεδριών. Ευθύνη επίσης της Γραμματείας είναι και η είσπραξη του αντίστοιχου χρηματικού ποσού που προβλέπεται στον κανονισμό λειτουργίας.",RespA
Το τμήμα εκπαιδεύει τελειόφοιτους λογοθεραπευτές σε συνεργασία με τη σχολή στα ΑΤΕΙ.,RespA
Άρθρο 3,Non-RespA
"Οι θέσεις του πάσης φύσεως προσωπικού του Ιδρύ- ματος διαρθρώνονται κατά κλάδους, βαθμούς και ειδι- κότητες, ως ακολούθως:",Non-RespA
"- Προσωπικό που η πρόσληψή του θα διενεργείται σύμ- φωνα με τις διατάξεις του άρθρου 11 του ν. 1649/1986 (Α΄ 149), όπως τροποποιήθηκε με το άρθρο 18 του ν. 1868/1989 (Α΄ 230). Μία (1) θέση δικηγόρου.",Non-RespA
"- Προσωπικό που διέπεται από τους ν. 3584/2007, 2190/1994, του π.δ. 164/2004, όπως αυτοί τροποποιή- θηκαν και εκάστοτε ισχύουν, σχετικά με το προσωπικό Οργανισμών Τοπικής Αυτοδιοίκησης.",Non-RespA
1. ΜΟΝΙΜΟ ΠΡΟΣΩΠΙΚΟ Οργανικές θέσεις,Non-RespA
"Κλάδος ΠΕ15 Ιατρών Ειδικοτήτων (Γενικής Ιατρικής, Παθολόγοι, Παιδίατροι, Παιδοψυχί-ατροι, Αναπτυξιολόγοι)",Non-RespA
6 Κλάδος ΠΕ Κοινωνιολόγων,Non-RespA
1 Κλάδος ΠΕ Διοικητικού,Non-RespA
Οικονομικού 1 (Εσωτερικού Ελέγχου),Non-RespA
Κλάδος ΠΕ Νηπιαγωγών 1,Non-RespA
Κλάδος ΠΕ Λογοθεραπευτών 1  Κλάδος ΠΕ Ειδικών Παιδαγωγών 1 Κλάδος ΠΕ Ψυχολόγων 1 Κλάδος ΠΕ ή ΤΕ Κοινωνικής Εργασίας 2 Κλάδος ΤΕ Βρεφονηπιοκόμων 2 Κλάδος ΤΕ Διοικητικού - Λογιστικού 2 Κλάδος ΤΕ Νοσηλευτών 1 Κλάδος ΤΕ Κοινωνικών Λειτουργών 3 Κλάδος ΤΕ Ηλεκτρολόγων - Μηχανικών 1 Κλάδος ΤΕ Πληροφορικής 1,Non-RespA
Κλάδος ΔΕ Οδηγών αυτοκινήτων 2 Κλάδος ΔΕ Μαγείρων 3 Κλάδος ΔΕ Β. Βρεφονηπιοκόμων 1 Κλάδος ΔΕ Βοηθών Νοσηλευτών 2 Κλάδος ΔΕ Διοικητικού 6 Κλάδος ΔΕ Τεχνιτών 1 (Ελαιοχρωματιστών) Κλάδος ΥΕ Κλητήρων 2 Κλάδος ΥΕ Εργατών - Καθαριότητας 6 Κλάδος ΥΕ Εργατών Γενικών καθηκόντων 1 Σύνολο θέσεων: 48,Non-RespA
"Κατ. ΠΕ:14, κατ. TE 10, κατ. ΔΕ:15, κατ. ΥΕ:9 2. ΜΟΝΙΜΕΣ ΠΡΟΣΩΡΙΝΕΣ ΣΥΝΙΣΤΩΜΕΝΕΣ 2 ΘΕΣΕΙΣ 3. ΠΡΟΣΩΡΙΝΕΣ ΣΥΝΙΣΤΩΜΕΝΕΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΑΟΡΙΣΤΟΥ ΧΡΟΝΟΥ 2 ΘΕΣΕΙΣ",Non-RespA
"4. ΟΡΓΑΝΙΚΕΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΑΟΡΙΣΤΟΥ ΧΡΟΝΟΥ 30 ΘΕΣΕΙΣ5. ΕΠΟΧΙΑΚΟ ΠΡΟΣΩΠΙΚΟ ΟΡΙΣΜΕΝΟΥ ΧΡΟΝΟΥ 25 ΘΕΣΕΙΣ1. Οι παραπάνω Μόνιμες Οργανικές θέσεις κατανέμο-νται στα Τμήματα, ως εξής: Γραφείο Προγραμματισμού, Οργάνωσης και Εσωτε-ρικού Ελέγχου Κλάδος ΠΕ Διοικητικού - Οικονομικού Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΠΕ Κοινωνιολόγων Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΤΕ Πληροφορικής Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΤΕ Ηλεκτρολόγων - Μηχανικών Μία (1) θέση με βαθμούς Δ - Α Σύνολο οργανικών θέσεων: 4 Τμήμα Διοικητικών και Οικονομικών Υπηρεσιών Κλάδος ΤΕ Διοικητικού - Λογιστικού Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΔΕ Διοικητικού Τέσσερις (4) θέσεις με βαθμούς Δ - ΑΚλάδος ΔΕ Οδηγών αυτοκινήτωνΜία (1) θέση με βαθμούς Δ - Α Κλάδος ΔΕ Τεχνιτών (Ελαιοχρωματιστών) Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΥΕ κλητήρων Μία (1) θέση με βαθμούς Ε - Β",Non-RespA
Κλάδος ΥΕ εργατών καθαριότητας Τρεις (3) θέσεις με βαθμούς Ε-Β Σύνολο οργανικών θέσεων: 11,Non-RespA
ΤΜΗΜΑ ΤΑΜΕΙΟΥ Κλάδος ΤΕ Διοικητικού - Λογιστικού Μία (1) θέση με βαθμούς Δ - ΑΚλάδος ΔΕ Διοικητικού Δύο (2) θέσεις με βαθμούς Δ - Α Κλάδος ΥΕ κλητήρωνΜία (1) θέση με βαθμούς Ε - Β Σύνολο οργανικών Θέσεων: 4,Non-RespA
Τμήμα Κοινωνικών Υπηρεσιών Κλάδος ΠΕ ή ΤΕ Κοινωνικής Εργασίας Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΤΕ Κοινωνικών Λειτουργών Τρεις (3) θέσεις με βαθμούς Δ - Α Κλάδος ΔΕ ΜαγείρωνΔύο (2) θέσεις με βαθμούς Δ - Α Κλάδος ΔΕ Οδηγών Αυτοκινήτων Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΥΕ Εργατών γεν. καθηκόντων Μία (1) θέση με βαθμούς Ε - Β Σύνολο οργανικών Θέσεων: 8,Non-RespA
"Τμήμα Υγειονομικών Υπηρεσιών Κλάδος ΠΕ Ιατρών Ειδικοτήτων (Γενικής Ιατρικής, Πα-θολόγοι, Καρδιολόγοι κ.λπ.) Τρεις (3) θέσεις με βαθμούς Δ - Α Κλάδος ΤΕ Νοσηλευτών Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΔΕ Βοηθών Νοσηλευτών Δύο (2) θέσεις με βαθμούς Δ - Α Σύνολο οργανικών Θέσεων: 6",Non-RespA
"Τμήμα Προσχολικής Αγωγής Κλάδος ΠΕ Νηπιαγωγών Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΤΕ Βρεφονηπιοκόμων
Σύο (2) θέσεις με βαθμούς Δ - Α
Κλάδος ΠΕ Παιδιάτρων
Μία (1) θέση με βαθμούς Δ - Α
Κλάδος ΔΕ Βοηθών Βρεφονηπιοκόμων
Μία (1) θέση με βαθμούς Δ - Α
Κλάδος ΔΕ Μαγείρων
Μία (1) θέση με βαθμούς Δ - Α
Κλάδος ΥΕ εργατών καθαριότητας
Τρεις (3) θέσεις με βαθμούς Ε - Β
Σύνολο οργανικών Θέσεων: 9",Non-RespA
"Τμήμα Κέντρου Παροχής Συμβουλευτικών Υπηρεσιών σε παιδιά, εφήβους και τις οικογένειες τους που αντιμε-τωπίζουν ψυχοκοινωνικά προβλήματα Κλάδος ΠΕ Ιατρών Ειδικοτήτων (Παιδοψυχίατρων, Αναπτυξιολόγων) Δύο (2) θέσεις με βαθμούς Δ-Α Κλάδος ΠΕ Ψυχολόγων Μία (1) θέση με βαθμούς Δ-Α Κλάδος ΠΕ Λογοθεραπευτών",Non-RespA
Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΠΕ Ειδικών Παιδαγωγών Μία (1) θέση με βαθμούς Δ - Α Κλάδος ΠΕ ή ΤΕ Κοινωνικής Εργασίας Μία (1) θέση με βαθμούς Δ - Α Σύνολο οργανικών Θέσεων: 6 2. ΜΟΝΙΜΕΣ ΘΕΣΕΙΣ ΠΡΟΣΩΡΙΝΕΣ ΣΥΝΙΣΤΩΜΕΝΕΣ Μία (1) θέση κλάδου ΤΕ2 Κοινωνικών Λειτουργών Μία (1) θέση κλάδου ΠΕ Νηπιαγωγών Σύνολο Θέσεων: 2,Non-RespA
3. ΠΡΟΣΩΡΙΝΕΣ ΣΥΝΙΣΤΩΜΕΝΕΣ ΘΕΣΕΙΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΑΟΡΙΣΤΟΥ ΧΡΟΝΟΥ Μία (1) θέση κλάδου ΔΕ Διοικητικού Μία (1) θέση κλάδου ΠΕ Νηπιαγωγών Σύνολο Θέσεων:2,Non-RespA
"4. ΟΡΓΑΝΙΚΕΣ ΘΕΣΕΙΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΑΟΡΙΣΤΟΥ
ΧΡΟΝΟΥ Δύο (2) θέσεις κλάδου ΠΕ Ψυχολόγων Μία (1) θέση κλάδου ΠΕ Παιδοψυχολόγων Επτά (7) θέσεις κλάδου ΠΕ Νηπιαγωγών Μία (1) θέση κλάδου TE Κοινωνικών Λειτουργών Δύο (2) θέσεις κλάδου ΔΕ Διοικητικών Γραμματέων Δύο (2) θέσεις κλάδου ΔΕ Μαγείρων Έξι (6) θέσεις κλάδου ΔΕ Β. Βρεφοκόμων - Παιδοκόμων Δύο (2) θέσεις κλάδου ΔΕ Β. Νοσοκόμων Επτά (7) θέσεις κλάδου ΥΕ Καθαριστριών Σύνολο οργανικών Θέσεων: 30",Non-RespA
"5. ΘΕΣΕΙΣ ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ
ΟΡΙΣΜΕΝΟΥ ΧΡΟΝΟΥ Δύο (2) θέσεις κλάδου ΠΕ Ιατρών Μία (1) θέση κλάδου ΠΕ Κοινωνιολόγων Τρεις (3) θέσεις κλάδου TE Βρεφονηπιοκόμων Δύο (2) θέσεις κλάδου ΠΕ ή TE Κοινωνικής Εργασίας Μία (1) θέση κλάδου TE Διοικητικού - Λογιστικού Δύο (2) θέσεις κλάδου TE Νοσηλευτών Δύο (2) θέσεις κλάδου ΔΕ Διοικητικού Τρεις (3) θέσεις κλάδου ΔΕ Βρεφονηπιοκόμων Μία (1) θέση κλάδου ΔΕ Οδηγών Τέσσερις (4) θέσεις κλάδου ΔΕ Βοηθών Νοσηλευτών Μία (1) θέση κλάδου ΔΕ Κλητήρων - Οδηγών Μία (1) θέση κλάδου ΔΕ Μαγείρων Δύο (2) θέσεις κλάδου ΥΕ Εργατών- Καθαριστριών
Σύνολο Θέσεων: 25",Non-RespA
Άρθρο 4 ΘΕΣΕΙΣ ΠΡΟΪΣΤΑΜΕΝΩΝ,Non-RespA
"Προϊστάμενος της Διεύθυνσης ορίζεται από τους κλά- δους: 1. ΠΕ Διοικητικού - Οικονομικού και ελλείψει αυτού ΤΕ Διοικητικού -Λογιστικού. 2. Ελλείψει των παραπάνω κλάδων, υπάλληλος κλάδου ΠΕ ή ΤΕ όλων των άλλων ειδικοτήτων του Οργανισμού.Προϊστάμενος στο Τμήμα Διοικητικών και Οικονομι-κών Υπηρεσιών Ορίζεται από τον κλάδο ΤΕ Διοικητικού - Λογιστικού και ελλείψει αυτού ΔΕ Διοικητικού.Προϊστάμενος στο Τμήμα Ταμείου Ορίζεται υπάλληλος από τον κλάδο ΤΕ Διοικητικού -Λογιστικού και ελλείψει αυτού ΔΕ Διοικητικού. Προϊστάμενος στο Τμήμα Υγειονομικών Υπηρεσιών Ορίζεται από το κλάδο ΠΕ Ιατρών Ειδικοτήτων. Προϊστάμενος στο Τμήμα Κοινωνικών Υπηρεσιών Ορίζεται από τοκλάδο ΠΕ Κοινωνικής Εργασίας ή ΤΕ Κοινωνικών Λειτουργών. Προϊστάμενος στο Τμήμα Προσχολικής Αγωγής Ορίζεται από τους κλάδους ΠΕ Νηπιαγωγών ή ΤΕ Βρε-φονηπιοκόμων. Προϊστάμενος στο Τμήμα Κέντρου Παροχής Συμ-βουλευτικών Υπηρεσιών σε παιδιά εφή- βους και τις οικογένειες τους που αντιμετωπίζουν ψυχοκοινωνικά προβλήματα. Ορίζεται από τους κλάδους ΠΕ Ιατρών Ειδικοτήτων (Παιδοψυχίατρων ή Αναπτυξιολόγων) ή ΠΕ Ψυχολόγων ή ΠΕ Λογοθεραπευτών ή ΠΕ Ειδικών Παιδαγωγών ή ΠΕ Κοινωνικής Εργασίας ή ΤΕ Κοινωνικών Λειτουργών.",Non-RespA
"Άρθρο 5
Τα του διορισμού προσόντα, δικαιώματα, υποχρεώ-σεις,πειθαρχικό δίκαιο του ανωτέρω προσωπικού κα- θορίζονται από την εκάστοτε ισχύουσα νομοθεσία των OTA. Κενά ή προβλήματα που θα παρουσιαστούν από την εφαρμογή του παρόντος κανονισμού αντιμετωπίζονται με αποφάσεις του Δ.Σ. και του Προέδρου.",Non-RespA
"Άρθρο 6
Το προσωπικό το αναφερόμενο στο άρθρο 3 τακτικό και με σχέση εργασίας Ιδιωτικού Δικαίου Αορίστου Χρό-νου, σε περίπτωση κατάργησης του Ιδρύματος απορρο-φάται από το Δήμο Ρόδου. Επίσης το προσωπικό το οποίο απασχολείται στο Ίδρυμα με σχέση εργασίας Ιδιωτικού Δικαίου Ορισμένου Χρόνου ή με σύμβαση Μίσθωσης Έργου, απορροφάται από το Δήμο Ρόδου μέχρι τη λήξη των συμβάσεών του.",Non-RespA
Άρθρο 7,Non-RespA
"Σε περίπτωση ενσωμάτωσης στο Ίδρυμα άλλου Ορ-γανισμού του Δήμου Ρόδου, δημιουργείται νέο τμήμα με καθήκοντα αυτά του ενσωματωμένου Οργανισμού.",Non-RespA
ΑΚΡΟΤΕΛΕΥΤΙΟ ΑΡΘΡΟ:ΚΑΛΥΨΗ ΔΑΠΑΝΗΣ,Non-RespA
"Από την απόφαση αυτή προκαλείται δαπάνη ύψους 1.156.500, 00 € για το τρέχον έτος 2021 που θα καλυ- φθεί από τους Κ.Α. 10-6011, 10-6051.001, 10-6051.002, 10-6051.004,15-6011,15-6051.001,15-6051.002,15-6051.004, 10-6021.000, 10-6041.001, 10-6052.001,10-6054.001, 15-6021.000, 15-6041.000, 15-6052.001 και 15-6054.001 του προϋπολογισμού του Δημοτικού Οργανισμού Πρόνοιας Ρόδου. Για τα επόμενα έτη προ-καλείται αντίστοιχη ετήσια δαπάνη, η οποία θα προβλέπεται στους αντίστοιχους προϋπολογισμούς. Η ισχύς της τροποποίησης του παρόντος Οργανισμού Εσωτερικών Υπηρεσιών αρχίζει από τη δημοσίευσή του στην Εφημερίδα της Κυβερνήσεως, οπότε παύει να ισχύει κάθε προηγούμενη σχετική απόφαση.",Non-RespA
Η απόφαση αυτή να δημοσιευθεί στην Εφημερίδα της Κυβερνήσεως.,Non-RespA
"Πειραιάς, 30 Δεκεμβρίου 2021",Non-RespA
Ο ασκών καθήκοντα Συντονιστή Αποκεντρωμένης Διοίκησης,Non-RespA
ΠΟΛΥΚΑΡΠΟΣ ΠΟΛΥΧΡΟΝΑΚΗΣ,Non-RespA
