,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
2011,0,0,0,0,9,NoIdea,0,0,20080100086.pdf,0,0,14,3,2,1,0,1,Non-Org,5,0,0,0,0,0,0,Ειδικότερα η επιστημονική υποστήριξη αφορά θέματα όπως:,55,Non-RespA,ΕΙΔΙΚ ΕΠΙΣΤΗΜΟΝ ΥΠΟΣΤΗΡΙΞ ΑΦΟΡ ΘΕΜ,34,14,133,31,0.9117647059,RespA,3,2,1,0
2012,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,0,0,0,0,0,0,0,Non-Org,0,0,0,0,1,0,0,β) η εφαρμογή εθνικών προγραμμάτων.,35,RespA,Β ΕΦΑΡΜΟΓ ΕΘΝ ΠΡΟΓΡΑΜΜΑΤΩΝ.,27,0,0,0,0,RespA,0,0,0,0
2013,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,0,9,2,0,2,0,0,Non-Org,0,0,0,0,1,0,0,γ) η ανάπτυξη και εφαρμογή καινοτόμων πρωτοβουλιών – προγραμμάτων.,66,RespA,Γ ΑΝΑΠΤΥΞ ΕΦΑΡΜΟΓ ΚΑΙΝΟΤΟΜ ΠΡΩΤΟΒΟΥΛ ΠΡΟΓΡΑΜΜΑΤΩΝ.,50,15,129,17,0.34,RespA,2,0,2,0
2014,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,5,13,5,2,3,1,2,Non-Org,23,0,0,0,1,0,0,"ββ) Η γνωμοδότηση προς το Υπουργείο Υγείας και 
Κοινωνικής Αλληλεγγύης σχετικά με τη χορήγηση άδειας για την πραγματοποίηση ερανικού συστήματος μακράς διάρκειας (άρθρο 12 του ν. 3106/2003).",189,RespA,ΒΒ ΓΝΩΜΟΔΟΤΗΣ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥ ΣΧΕΤ ΧΟΡΗΓΗΣ ΑΔΕΙ ΠΡΑΓΜΑΤΟΠΟΙΗΣ ΕΡΑΝ ΣΥΣΤΗΜ ΜΑΚΡ ΔΙΑΡΚΕΙ ΑΡΘΡ 12 Ν. 3106 2003 .,124,24,207,51,0.4112903226,RespA,5,2,3,4
2015,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,0,14,8,4,4,0,0,Non-Org,0,0,0,0,1,0,0,"γγ) Η υποβολή προτάσεων λήψης μέτρων για την υποστήριξη, επιστημονική εποπτεία, συνεργασία και συντονισμό των φορέων κοινωνικής προστασίας και αλληλεγγύης.",155,RespA,ΓΓ ΥΠΟΒΟΛ ΠΡΟΤΑΣ ΛΗΨ ΜΕΤΡ ΥΠΟΣΤΗΡΙΞ ΕΠΙΣΤΗΜΟΝ ΕΠΟΠΤΕΙ ΣΥΝΕΡΓΑΣ ΣΥΝΤΟΝΙΣΜ ΦΟΡ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΑΛΛΗΛΕΓΓΥΗΣ.,104,157,1329,81,0.7788461538,RespA,8,4,4,0
2016,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,13,13,18,3,15,0,3,Non-Org,14,0,0,0,1,0,0,"δδ) Η δημιουργία εργαλείων ηλεκτρονικής διασύνδεσης φορέων που εξυπηρετούν συγκεκριμένες ομάδες 
επωφελούμενων του Εθνικού Συστήματος Κοινωνικής 
Αλληλεγγύης όπως π.χ. ατόμων με αναπηρία (κάρτα 
λειτουργικότητας), παιδιών, ηλικιωμένων κλπ. με σκοπό 
τη δικτύωση και το συντονισμό των φορέων για ορθολογιστική και συστηματική παροχή βέλτιστης ποιότητος υπηρεσιών σε όλη την Ελληνική επικράτεια (ενιαίο 
ηλεκτρονικό σύστημα καταγραφής των στοιχείων των 
εξυπηρετουμένων και αποστολής παραπομπών/ καταγραφής αιτημάτων για όλους τους φορείς, χωρίς διπλοεγγραφές και αλληλοεπικαλύψεις).",581,RespA,ΔΔ ΔΗΜΙΟΥΡΓ ΕΡΓΑΛΕΙ ΗΛΕΚΤΡΟΝ ΔΙΑΣΥΝΔΕΣ ΦΟΡ ΕΞΥΠΗΡΕΤ ΣΥΓΚΕΚΡΙΜΕΝ ΟΜΑΔ ΕΠΩΦΕΛΟΥΜΕΝ ΕΘΝ ΣΥΣΤΗΜ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥ Π.Χ. ΑΤΟΜ ΑΝΑΠΗΡ ΚΑΡΤ ΛΕΙΤΟΥΡΓΙΚΟΤΗΤ ΠΑΙΔ ΗΛΙΚΙΩΜΕΝ ΚΛΠ. ΣΚΟΠ ΔΙΚΤΥΩΣ ΣΥΝΤΟΝΙΣΜ ΦΟΡ ΟΡΘΟΛΟΓΙΣΤ ΣΥΣΤΗΜΑΤ ΠΑΡΟΧ ΒΕΛΤΙΣΤ ΠΟΙΟΤΗΤ ΥΠΗΡΕΣ ΕΛΛΗΝ ΕΠΙΚΡΑΤΕΙ ΕΝΙΑΙ ΗΛΕΚΤΡΟΝ ΣΥΣΤΗΜ ΚΑΤΑΓΡΑΦ ΣΤΟΙΧΕΙ ΕΞΥΠΗΡΕΤΟΥΜΕΝ ΑΠΟΣΤΟΛ ΠΑΡΑΠΟΜΠ ΚΑΤΑΓΡΑΦ ΑΙΤΗΜ ΦΟΡ ΔΙΠΛΟΕΓΓΡΑΦ ΑΛΛΗΛΟΕΠΙΚΑΛΥΨ .,375,136,940,140,0.3733333333,RespA,17,3,14,5
2017,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,5,17,4,1,3,0,0,Non-Org,0,0,0,0,1,0,0,"εε) Η ανάπτυξη συνεργασιών με Διεθνείς και Περιφερειακούς φορείς, διεθνή δίκτυα και φορείς άλλων κρατών συναφούς αντικειμένου.",126,RespA,ΕΕ ΑΝΑΠΤΥΞ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΠΕΡΙΦΕΡΕΙΑΚ ΦΟΡ ΔΙΕΘΝ ΔΙΚΤΥ ΦΟΡ ΚΡΑΤ ΣΥΝΑΦ ΑΝΤΙΚΕΙΜΕΝΟΥ.,82,101,736,35,0.4268292683,RespA,4,1,3,2
2018,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,0,9,4,0,4,0,0,Non-Org,0,0,0,0,1,0,0,"γγ) Η υποστήριξη των φορέων για την ανάπτυξη, την 
εφαρμογή και τη διάδοση καινοτόμων πρωτοβουλιών 
και καλών πρακτικών.",120,RespA,ΓΓ ΥΠΟΣΤΗΡΙΞ ΦΟΡ ΑΝΑΠΤΥΞ ΕΦΑΡΜΟΓ ΔΙΑΔΟΣ ΚΑΙΝΟΤΟΜ ΠΡΩΤΟΒΟΥΛ ΚΑΛ ΠΡΑΚΤΙΚΩΝ.,73,68,597,32,0.4383561644,RespA,4,0,4,0
2019,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,14,8,3,0,3,0,0,Non-Org,0,0,0,0,1,0,0,"δδ) Η ανάπτυξη εθνικών σχεδίων για την εφαρμογή εθνικών προγραμμάτων που αποφασίζονται από το 
Υπουργείο Υγείας και Κοινωνικής Αλληλεγγύης.",139,RespA,ΔΔ ΑΝΑΠΤΥΞ ΕΘΝ ΣΧΕΔ ΕΦΑΡΜΟΓ ΕΘΝ ΠΡΟΓΡΑΜΜ ΑΠΟΦΑΣΙΖ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥΗΣ.,83,26,120,16,0.1927710843,RespA,3,0,3,4
2020,0,0,0,1,9,NoIdea,0,0,20080100086.pdf,0,8,10,5,1,4,0,0,Non-Org,0,0,0,0,1,0,0,εε) H ανάπτυξη και διάδοση στους φορείς του Εθνικού Συστήματος Κοινωνικής Αλληλεγγύης ενημερωτικού και εκπαιδευτικού υλικού που σχετίζονται με εφαρμογή προγραμμάτων.,165,RespA,ΕΕ H ΑΝΑΠΤΥΞ ΔΙΑΔΟΣ ΦΟΡ ΕΘΝ ΣΥΣΤΗΜ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥ ΕΝΗΜΕΡΩΤ ΕΚΠΑΙΔΕΥΤ ΥΛ ΣΧΕΤΙΖ ΕΦΑΡΜΟΓ ΠΡΟΓΡΑΜΜΑΤΩΝ.,102,45,378,39,0.3823529412,RespA,5,1,4,4
2021,0,0,0,0,9,NoIdea,0,0,20080100086.pdf,0,0,15,2,1,1,0,1,Non-Org,5,0,0,0,0,0,0,"Η έκδοση ετήσιων στατιστικών στοιχείων ως προς 
τα τηρούμενα αρχεία.",68,RespA,Η ΕΚΔΟΣ ΕΤΗΣ ΣΤΑΤΙΣΤ ΣΤΟΙΧΕΙ ΤΗΡΟΥΜΕΝ ΑΡΧΕΙΑ.,45,20,135,19,0.4222222222,RespA,2,1,1,0
2022,0,0,0,0,9,NoIdea,0,0,20080100086.pdf,0,0,15,2,1,1,0,1,Non-Org,5,0,0,0,0,0,0,"Η έκδοση ετήσιων στατιστικών στοιχείων ως προς 
τα τηρούμενα αρχεία.",68,RespA,Η ΕΚΔΟΣ ΕΤΗΣ ΣΤΑΤΙΣΤ ΣΤΟΙΧΕΙ ΤΗΡΟΥΜΕΝ ΑΡΧΕΙΑ.,45,20,135,19,0.4222222222,RespA,2,1,1,0
2023,0,0,0,0,9,NoIdea,0,0,20080100086.pdf,0,0,15,2,1,1,0,1,Non-Org,5,0,0,0,0,0,0,"Η έκδοση ετήσιων στατιστικών στοιχείων ως προς 
τα τηρούμενα αρχεία.",68,RespA,Η ΕΚΔΟΣ ΕΤΗΣ ΣΤΑΤΙΣΤ ΣΤΟΙΧΕΙ ΤΗΡΟΥΜΕΝ ΑΡΧΕΙΑ.,45,20,135,19,0.4222222222,RespA,2,1,1,0
2024,0,0,0,0,9,NoIdea,0,0,20080100086.pdf,0,5,8,3,0,3,0,0,Non-Org,0,0,0,0,0,0,0,"Η ανάπτυξη συνεργασιών με Διεθνείς φορείς, διεθνή δίκτυα και φορείς άλλων κρατών συναφούς αντικειμένου.",103,RespA,Η ΑΝΑΠΤΥΞ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΦΟΡ ΔΙΕΘΝ ΔΙΚΤΥ ΦΟΡ ΚΡΑΤ ΣΥΝΑΦ ΑΝΤΙΚΕΙΜΕΝΟΥ.,69,99,702,18,0.2608695652,RespA,3,0,3,1
2025,0,0,0,0,10,NoIdea,0,0,20080100086.pdf,0,2,19,11,3,8,0,1,Non-Org,5,0,0,0,0,0,0,"Αρμοδιότητες Διεύθυνσης
Έρευνας, Σχεδιασμού, Αξιολόγησης και Τεκμηρίωσης 
1. Αρμοδιότητες της Διεύθυνσης είναι η προώθηση 
και ανάπτυξη της επιστημονικής έρευνας και αξιολόγησης στο χώρο της κοινωνικής προστασίας και αλληλεγγύης. Ειδικότερα:",241,RespA,ΑΡΜΟΔΙΟΤΗΤ ΔΙΕΥΘΥΝΣ ΕΡΕΥΝ ΣΧΕΔΙΑΣΜ ΑΞΙΟΛΟΓΗΣ ΤΕΚΜΗΡΙΩΣ 1. ΑΡΜΟΔΙΟΤΗΤ ΔΙΕΥΘΥΝΣ ΠΡΟΩΘΗΣ ΑΝΑΠΤΥΞ ΕΠΙΣΤΗΜΟΝ ΕΡΕΥΝ ΑΞΙΟΛΟΓΗΣ ΧΩΡ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΑΛΛΗΛΕΓΓΥΗΣ. ΕΙΔΙΚ,157,142,1176,113,0.7197452229,RespA,8,2,6,8
2026,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,21,12,6,0,6,0,0,Non-Org,0,0,0,0,1,0,0,"β) προγραμματίζει και εφαρμόζει ερευνητικά έργα 
και μελέτες αξιολόγησης εφαρμοζομένων πολιτικών 
και προγραμμάτων στο πλαίσιο της πολιτικής και των 
προτεραιοτήτων του Υπουργείου Υγείας και Κοινωνικής Αλληλεγγύης.",214,RespA,Β ΠΡΟΓΡΑΜΜΑΤΙΖ ΕΦΑΡΜΟΖ ΕΡΕΥΝΗΤ ΕΡΓ ΜΕΛΕΤ ΑΞΙΟΛΟΓΗΣ ΕΦΑΡΜΟΖΟΜΕΝ ΠΟΛΙΤ ΠΡΟΓΡΑΜΜ ΠΛΑΙΣΙ ΠΟΛΙΤ ΠΡΟΤΕΡΑΙΟΤΗΤ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥΗΣ.,137,135,881,43,0.3138686131,RespA,6,0,6,4
2027,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,10,9,0,9,0,0,Non-Org,0,0,0,0,1,0,0,"γ) εισηγείται την ανάθεση, στο πλαίσιο της ανωτέρω 
πολιτικής, ερευνητικών έργων και μελετών σε ερευνητικούς ή μελετητικούς φορείς και ανεξάρτητους ερευνητές – εμπειρογνώμονες και παρακολουθεί την εφαρμογή τους.",211,RespA,Γ ΕΙΣΗΓΕΙΤΑ ΑΝΑΘΕΣ ΠΛΑΙΣΙ ΠΟΛΙΤ ΕΡΕΥΝΗΤ ΕΡΓ ΜΕΛΕΤ ΕΡΕΥΝΗΤ ΜΕΛΕΤΗΤ ΦΟΡ ΑΝΕΞΑΡΤΗΤ ΕΡΕΥΝΗΤ ΕΜΠΕΙΡΟΓΝΩΜΟΝ ΠΑΡΑΚΟΛΟΥΘ ΕΦΑΡΜΟΓ ΤΟΥΣ.,126,117,749,64,0.5079365079,RespA,7,0,7,0
2028,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,11,5,0,5,0,0,Non-Org,0,0,0,0,1,0,0,"δ) εισηγείται την κατανομή σε ερευνητικά έργα και 
μελέτες του προβλεπόμενου από το άρθρο 16 του ν.",99,RespA,Δ ΕΙΣΗΓΕΙΤΑ ΚΑΤΑΝΟΜ ΕΡΕΥΝΗΤ ΕΡΓ ΜΕΛΕΤ ΠΡΟΒΛΕΠΟΜΕΝ ΑΡΘΡ 16 Ν.,60,83,529,39,0.65,RespA,5,0,5,0
2029,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,9,5,0,5,0,1,Non-Org,8,0,0,0,1,0,0,"στ) επεξεργάζεται σχέδια νέων προγραμμάτων, προτάσεις πολιτικής και πρότυπα λειτουργίας υπηρεσιών 
και προτείνει βελτιώσεις σε ήδη λειτουργούντα προγράμματα και υπηρεσίες.",171,RespA,ΣΤ ΕΠΕΞΕΡΓΑΖ ΣΧΕΔ ΝΕ ΠΡΟΓΡΑΜΜ ΠΡΟΤΑΣ ΠΟΛΙΤ ΠΡΟΤΥΠ ΛΕΙΤΟΥΡΓ ΥΠΗΡΕΣ ΠΡΟΤΕΙΝ ΒΕΛΤΙΩΣ ΗΔΗ ΛΕΙΤΟΥΡΓΟΥΝΤ ΠΡΟΓΡΑΜΜ ΥΠΗΡΕΣΙΕΣ.,118,60,372,32,0.2711864407,RespA,5,0,5,0
2030,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,5,4,1,0,1,0,1,Non-Org,8,0,0,0,1,0,0,"ζ) λειτουργεί και συντηρεί τον Εθνικό Χάρτη 
Πρόνοιας(άρθρο 3 του ν. 3370/2005).",80,RespA,Ζ ΛΕΙΤΟΥΡΓ ΣΥΝΤΗΡ ΕΘΝ ΧΑΡΤ ΠΡΟΝΟΙ ΑΡΘΡ 3 Ν. 3370 2005 .,55,5,20,4,0.07272727273,RespA,1,0,1,3
2031,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,14,15,1,14,0,2,Non-Org,10,0,0,0,1,0,0,"η) μεριμνά για τη συγκέντρωση ενημερωτικού και επιστημονικού υλικού και εκδόσεων και φροντίζει για την 
έκδοση ενημερωτικών κειμένων σε έντυπη ή ηλεκτρονική μορφή, ερευνητικών μελετών, μελετών αξιολόγησης, πρακτικών συνεδρίων κλπ.",230,RespA,Η ΜΕΡΙΜΝ ΣΥΓΚΕΝΤΡΩΣ ΕΝΗΜΕΡΩΤ ΕΠΙΣΤΗΜΟΝ ΥΛ ΕΚΔΟΣ ΦΡΟΝΤΙΖ ΕΚΔΟΣ ΕΝΗΜΕΡΩΤ ΚΕΙΜΕΝ ΕΝΤΥΠ ΗΛΕΚΤΡΟΝ ΜΟΡΦ ΕΡΕΥΝΗΤ ΜΕΛΕΤ ΜΕΛΕΤ ΑΞΙΟΛΟΓΗΣ ΠΡΑΚΤ ΣΥΝΕΔΡ ΚΛΠ.,145,236,1592,109,0.7517241379,RespA,13,1,12,0
2032,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,16,6,2,4,0,0,Non-Org,0,0,0,0,1,0,0,"γγ) Η συγκέντρωση και αξιοποίηση στατιστικών στοιχείων και πληροφοριών για την εξέλιξη των κοινωνικών 
αναγκών, τις δημογραφικές εξελίξεις κ.λπ.",144,RespA,ΓΓ ΣΥΓΚΕΝΤΡΩΣ ΑΞΙΟΠΟΙΗΣ ΣΤΑΤΙΣΤ ΣΤΟΙΧΕΙ ΠΛΗΡΟΦΟΡ ΕΞΕΛΙΞ ΚΟΙΝΩΝ ΑΝΑΓΚ ΔΗΜΟΓΡΑΦ ΕΞΕΛΙΞ Κ.ΛΠ.,90,47,445,62,0.6888888889,RespA,5,2,3,0
2033,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,9,9,10,0,10,0,0,Non-Org,0,0,0,0,1,0,0,"δδ) Η ανάληψη, μετά από σχετική ανάθεση από το 
Υπουργείο Υγείας και Κοινωνικής Αλληλεγγύης και σε 
συνεργασία όπου κρίνεται αναγκαίο με άλλους φορείς 
ή και ανεξάρτητους εμπειρογνώμονες, μελετών συνεχούς ή/και εκ των υστέρων αξιολόγησης των διαδικασιών υλοποίησης και των αποτελεσμάτων εφαρμογής 
πολιτικών και εθνικών προγραμμάτων.",333,RespA,ΔΔ ΑΝΑΛΗΨ ΣΧΕΤ ΑΝΑΘΕΣ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥ ΣΥΝΕΡΓΑΣ ΚΡΙΝ ΑΝΑΓΚΑΙ ΦΟΡ ΑΝΕΞΑΡΤΗΤ ΕΜΠΕΙΡΟΓΝΩΜΟΝ ΜΕΛΕΤ ΣΥΝΕΧ ΕΚ ΥΣΤΕΡ ΑΞΙΟΛΟΓΗΣ ΔΙΑΔΙΚΑΣ ΥΛΟΠΟΙΗΣ ΑΠΟΤΕΛΕΣΜ ΕΦΑΡΜΟΓ ΠΟΛΙΤ ΕΘΝ ΠΡΟΓΡΑΜΜΑΤΩΝ.,193,241,1723,67,0.3471502591,RespA,10,0,10,4
2034,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,18,7,1,6,0,0,Non-Org,0,0,0,0,1,0,0,εε) Η ανάληψη της αξιολόγησης καινοτόμων προγραμμάτων και πρωτοβουλιών και η φροντίδα για τη διάδοση των πορισμάτων της αξιολόγησης.,132,RespA,ΕΕ ΑΝΑΛΗΨ ΑΞΙΟΛΟΓΗΣ ΚΑΙΝΟΤΟΜ ΠΡΟΓΡΑΜΜ ΠΡΩΤΟΒΟΥΛ ΦΡΟΝΤΙΔ ΔΙΑΔΟΣ ΠΟΡΙΣΜ ΑΞΙΟΛΟΓΗΣΗΣ.,82,63,540,60,0.7317073171,RespA,7,1,6,0
2035,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,10,5,2,3,0,0,Non-Org,0,0,0,0,1,0,0,"ηη) Η ανάπτυξη συνεργασιών με διεθνείς φορείς, διεθνή δίκτυα και φορείς άλλων κρατών που αφορούν θέματα που σχετίζονται με το χώρο της κοινωνικής φροντίδας και κοινωνικής αλληλεγγύης.",183,RespA,ΗΗ ΑΝΑΠΤΥΞ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΦΟΡ ΔΙΕΘΝ ΔΙΚΤΥ ΦΟΡ ΚΡΑΤ ΑΦΟΡ ΘΕΜ ΣΧΕΤΙΖ ΧΩΡ ΚΟΙΝΩΝ ΦΡΟΝΤΙΔ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥΗΣ.,105,101,752,38,0.3619047619,RespA,5,2,3,0
2036,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,19,9,1,8,0,0,Non-Org,0,0,0,0,1,0,0,"θθ) Η εισήγηση για την κατανομή σε ερευνητικά έργα 
και μελέτες του προβλεπόμενου από το ν. 2646/1998 
(άρθρο 16) και το ν. 3370/2005 (άρθρο 3) 5% του συνολικού ετήσιου καθαρού προϊόντος του κρατικού λαχείου κοινωνικής αντίληψης για την ανάπτυξη της έρευνας και η παρακολούθηση της εξέλιξης των έργων και 
μελετών.",314,RespA,ΘΘ ΕΙΣΗΓΗΣ ΚΑΤΑΝΟΜ ΕΡΕΥΝΗΤ ΕΡΓ ΜΕΛΕΤ ΠΡΟΒΛΕΠΟΜΕΝ Ν. 2646 1998 ΑΡΘΡ 16 Ν. 3370 2005 ΑΡΘΡ 3 5 ΣΥΝΟΛ ΕΤΗΣ ΚΑΘΑΡ ΠΡΟΙΟΝΤ ΚΡΑΤ ΛΑΧΕΙ ΚΟΙΝΩΝ ΑΝΤΙΛΗΨ ΑΝΑΠΤΥΞ ΕΡΕΥΝ ΠΑΡΑΚΟΛΟΥΘΗΣ ΕΞΕΛΙΞ ΕΡΓ ΜΕΛΕΤΩΝ.,189,135,810,72,0.380952381,RespA,9,1,8,0
2037,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,31,12,12,2,10,0,1,Non-Org,5,0,0,0,1,0,0,"γγ) Η αναζήτηση από τον ελλαδικό και διεθνή χώρο, 
με βάση τις προτεραιότητες της κοινωνικής πολιτικής, 
νέων και καινοτόμων προγραμμάτων, καθώς και προτύπων καλής πρακτικής και η υποβολή σχετικών προτάσεων στο Υπουργείο Υγείας και Κοινωνικής Αλληλεγγύης για πιθανή ένταξή τους στο πλαίσιο των εθνικών 
πολιτικών.",313,RespA,ΓΓ ΑΝΑΖΗΤΗΣ ΕΛΛΑΔ ΔΙΕΘΝ ΧΩΡ ΒΑΣ ΠΡΟΤΕΡΑΙΟΤΗΤ ΚΟΙΝΩΝ ΠΟΛΙΤ ΝΕ ΚΑΙΝΟΤΟΜ ΠΡΟΓΡΑΜΜ ΠΡΟΤΥΠ ΚΑΛ ΠΡΑΚΤ ΥΠΟΒΟΛ ΣΧΕΤ ΠΡΟΤΑΣ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥ ΠΙΘΑΝ ΕΝΤΑΞ ΠΛΑΙΣΙ ΕΘΝ ΠΟΛΙΤΙΚΩΝ.,179,88,550,85,0.4748603352,RespA,12,2,10,4
2038,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,24,14,7,3,4,0,1,Non-Org,8,0,0,0,1,0,0,"δδ) Η επεξεργασία προτύπων για την καλύτερη λειτουργία των εφαρμοζόμενων προγραμμάτων στο χώρο 
της κοινωνικής προστασίας και αλληλεγγύης και η υποβολή σχετικών προτάσεων στο Υπουργείο Υγείας και 
Κοινωνικής Αλληλεγγύης.",220,RespA,ΔΔ ΕΠΕΞΕΡΓΑΣ ΠΡΟΤΥΠ ΚΑΛ ΛΕΙΤΟΥΡΓ ΕΦΑΡΜΟΖΟΜΕΝ ΠΡΟΓΡΑΜΜ ΧΩΡ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΑΛΛΗΛΕΓΓΥ ΥΠΟΒΟΛ ΣΧΕΤ ΠΡΟΤΑΣ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥΗΣ.,135,83,680,62,0.4592592593,RespA,7,3,4,4
2039,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,16,12,5,1,4,0,0,Non-Org,0,0,0,0,1,0,0,"εε) Η επεξεργασία προτάσεων σχετικά με νέα προγράμματα και εθνικές πολιτικές και η υποβολή τους στο 
Υπουργείο Υγείας και Κοινωνικής Αλληλεγγύης.",145,RespA,ΕΕ ΕΠΕΞΕΡΓΑΣ ΠΡΟΤΑΣ ΣΧΕΤ ΝΕ ΠΡΟΓΡΑΜΜ ΕΘΝ ΠΟΛΙΤ ΥΠΟΒΟΛ ΥΠΟΥΡΓΕΙ ΥΓΕΙ ΚΟΙΝΩΝ ΑΛΛΗΛΕΓΓΥΗΣ.,87,95,691,37,0.4252873563,RespA,5,1,4,4
2040,0,0,0,1,10,NoIdea,0,0,20080100086.pdf,0,0,14,11,2,9,0,1,Non-Org,5,0,0,0,1,0,0,"γγ) Η μέριμνα για την έκδοση ενημερωτικών κειμένων 
σε έντυπη ή ηλεκτρονική μορφή, ερευνητικών μελετών, 
μελετών αξιολόγησης, πρακτικών συνεδρίων κλπ..",151,RespA,ΓΓ ΜΕΡΙΜΝ ΕΚΔΟΣ ΕΝΗΜΕΡΩΤ ΚΕΙΜΕΝ ΕΝΤΥΠ ΗΛΕΚΤΡΟΝ ΜΟΡΦ ΕΡΕΥΝΗΤ ΜΕΛΕΤ ΜΕΛΕΤ ΑΞΙΟΛΟΓΗΣ ΠΡΑΚΤ ΣΥΝΕΔΡ ΚΛΠ..,100,153,1021,81,0.81,RespA,10,2,8,0
2041,0,0,0,0,11,NoIdea,0,0,20080100086.pdf,0,2,19,6,3,3,0,1,Non-Org,8,0,0,0,0,0,0,"Αρμοδιότητες Διεύθυνσης Οικοτεχνικών 
Δραστηριοτήτων 
1. Η Διεύθυνση Οικοτεχνικών Δραστηριοτήτων έχει τη 
γενική ευθύνη της οργάνωσης, λειτουργίας και διοίκησης όλων των οικοτεχνικών δραστηριοτήτων και σχετικών προγραμμάτων του Ι.Κ.Π.Α.",236,RespA,ΑΡΜΟΔΙΟΤΗΤ ΔΙΕΥΘΥΝΣ ΟΙΚΟΤΕΧΝ ΔΡΑΣΤΗΡΙΟΤΗΤ 1. ΔΙΕΥΘΥΝΣ ΟΙΚΟΤΕΧΝ ΔΡΑΣΤΗΡΙΟΤΗΤ ΓΕΝΙΚ ΕΥΘΥΝ ΟΡΓΑΝΩΣ ΛΕΙΤΟΥΡΓ ΔΙΟΙΚΗΣ ΟΙΚΟΤΕΧΝ ΔΡΑΣΤΗΡΙΟΤΗΤ ΣΧΕΤ ΠΡΟΓΡΑΜΜ Ι.Κ.Π.Α.,157,36,475,84,0.5350318471,RespA,4,3,1,8
