RawParagraph,RespAPrediction
Ευθύνη της μελέτης και εκτέλεσης έργων με αυτεπι-στασία ή της επίβλεψης μελέτης/εκτέλεσης έργων που ανατίθενται σε τρίτους και που περιλαμβάνουν:,RespA
Την κατασκευή επισκευή συντήρηση διακόσμηση και εξοπλισμό των κτιρίων και εγκαταστάσεων του λιμένα καθώς και γενικά των κτιρίων και εγκαταστάσεων που αναλαμβάνει να κατασκευάσει επισκευάσει ή συντηρή-σει το Λιμενικό Ταμείο.Τεύχος B’ 507/09.02.2022 ΕΦΗΜΕΡΙ∆Α T,RespA
Προσδιορισμός στόχων ετήσιων και μεσοπρόθεσμων που αφορούν τον προγραμματισμό τεχνικής δραστηριό-τητας του Λιμενικού Ταμείου ως προς την εκτέλεση νέων τεχνικών έργων στην περιοχή του λιμένα την εκτέλεση εργασιών συντήρησης της υφιστάμενης κοινόχρηστης υποδομής και τις εργασίες των λοιπών τομέων της Τε-χνικής Υπηρεσίας.,RespA
Προγραμματισμός ετήσιος και μεσοπρόθεσμος με-λετών και κατασκευών νέων έργων και συντηρήσεων που αναλαμβάνει το Λιμενικό Ταμείο και εργασιών των λοιπών τομέων της Τεχνικής Υπηρεσίας και καθορισμός των προϋποθέσεων υλοποίησης τους (χρονοδιάγραμμα τεχνικός εξοπλισμός ανθρώπινο δυναμικό πόροι κ.λπ.).,RespA
Συνεργασία με τα άλλες οργανικές μονάδες για την παρακολούθηση της υλοποίησης του προηγούμενου προγραμματισμού και τη τήρηση απολογιστικών και στατιστικών στοιχείων.,RespA
Δ. Εκπόνηση Μελετών και Επίβλεψη εκτέλεσης έργων.,Non-RespA
Προσδιορισμός ετήσιων και μεσοπρόθεσμων στόχων εκτέλεσης νέων τεχνικών έργων στην περιοχή του λιμένα και εκτέλεσης εργασιών συντήρησης της υφιστάμενης κοινόχρηστης υποδομής. Προγραμματισμός ετήσιος και μεσοπρόθεσμος μελετών και κατασκευών νέων έργων και συντηρήσεων που αναλαμβάνει το Τμήμα και καθο-ρισμός προϋποθέσεων υλοποίησης (χρονοδιάγραμμα τεχνικός εξοπλισμός ανθρώπινο δυναμικό πόροι κ.λπ.).,RespA
Εισήγηση για τη σκοπιμότητα ανάθεσης συγκεκριμέ-νων μελετών τεχνικών έργων σε τρίτους εκτός του λιμένα (προμελέτες προκαταρκτικές μελέτες οριστικές μελέτες μελέτες εφαρμογής). Κατάρτιση προδιαγραφών μελετών και τήρηση των διαδικασιών ανάθεσης συγκεκριμένων μελετών σε τρίτους (Σύνταξη διακηρύξεων τευχών προ-διαγραφών αξιολόγηση εκδηλώσεων ενδιαφέροντος εισήγηση σχετικών αποφάσεων σύνταξη συμβάσεων κ ΑΠ.).,RespA
Παρακολούθηση της εκπόνησης μελετών τεχνικών έργων που ανατίθενται σε τρίτους τήρηση των διαδι-κασιών παρακολούθησης ελέγχου και παραλαβής των μελετών από ποιοτικής και συμβατικής άποψης.,RespA
Σύνταξη τεχνικών μελετών είτε για έργα που θα εκτε-λεσθούν με αυτεπιστασία είτε για έργα που θα ανατε-θούν σε τρίτους στις περιπτώσεις που αποφασίζεται η εκπόνηση μελετών από τις υπηρεσίες του Λιμενικού Ταμείου.,RespA
Εισήγηση για τη σκοπιμότητα ανάθεσης της κατασκευ-ής τεχνικών έργων σε τρίτους.,RespA
Κατάρτιση προδιαγραφών τεχνικών έργων και τήρη-ση των διαδικασιών ανάθεσης έργων σε τρίτους (δημο-πρατήσεις αξιολόγηση προσφορών εισήγηση σχετικών αποφάσεων σύνταξη συμβάσεων κ.λπ.).,RespA
Επίβλεψη εκτέλεσης τεχνικών έργων που εκτελούνται είτε με αυτεπιστασία είτε από τρίτους Τήρηση των δια-δικασιών παρακολούθησης και ελέγχου εκτέλεσης και παραλαβής τεχνικών έργων από ποιοτικής ποσοτικής άποψης και συμβατικής άποψης.,RespA
Φροντίδα για την παρακολούθηση και τήρηση της νο-μοθεσίας που έχει σχέση με την ανάθεση παρακολούθη-ση εκτέλεση και παραλαβή μελετών και τεχνικών έργων.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 4969,RespA
Κατάρτιση τεχνικών προδιαγραφών για την προμήθεια τεχνικού εξοπλισμού μηχανημάτων ανταλλακτικών εξαρτημάτων υλικών λιπαντικών κ.λπ. που χρησιμοποιεί το Λιμενικό Ταμείο. Συμμετοχή στις επιτροπές αξιολό-γησης προσφορών και στις επιτροπές παραλαβής των προηγουμένων ειδών.,RespA
Εκπόνηση μελετών που σχετίζονται με Μηχανολογι-κές/Ηλεκτρολογικές εγκαταστάσεις.,RespA
Παρακολούθηση της πορείας εξέλιξης των προγραμμά-των του Τμήματος και σχετική ενημέρωση της Διοίκησης.,RespA
Παρακολούθηση των προγραμμάτων χρήσης/αξιο-ποίησης και της κατανομής των τεχνικών μέσων και του ανθρώπινου δυναμικού του Τμήματος. Εισήγηση για τη λήψη αποφάσεων που στοχεύουν στη βελτίωση της αξι-οποίησης και της απόδοσης των διατιθέμενων τεχνικών μέσων και προσωπικού.,RespA
Ε. Διαχείριση απορριμμάτων.,Non-RespA
Μεριμνά για την καθαριότητα των κοινοχρήστων χώ-ρων μέσα στα όρια του λιμένα (χερσαία και θαλάσσια ζώνη).,RespA
Μεριμνά για την εκτέλεση εργασιών αποκομιδής με-ταφοράς και απόρριψης απορριμμάτων. Μεριμνά για τη διαχείριση υγρών και στερεών καταλοίπων και γενικά αποβλήτων.,RespA
Μεριμνά για την εκτέλεση προγραμμάτων ανακύκλω-σης απορριμμάτων.,RespA
Οι υπηρεσίες διαχείρισης απορριμμάτων ασκούνται σύμφωνα με τις αρμοδιότητες που χορηγεί κάθε φορά ο νόμος και εφόσον συντρέχουν οι προϋποθέσεις (βλ. άρθρο 7 υπουργική απόφαση Η.Π//2003 (υπουργική απόφαση Η.Π.50910/2727 ΦΕΚ Β 1909 2003) σε συνερ-γασία με τον εκ του νόμο αρμόδιο Φορέα Διαχείρισης Απορριμμάτων (π. χ. ΦΟΣΔΑ ή Δήμο).,RespA
Εκτελεί ακόμα κάθε πρόσθετη εργασία που του ανα-τίθεται από τον Πρόεδρο ή το Δ.Σ. ή διάταξη νόμου που δεν έχει προβλεφθεί παραπάνω και απαιτείται για την εύρυθμη λειτουργία του Δημοτικού Λιμενικού Ταμείου.,RespA
ΚΕΦΑΛΑΙΟ Β: ΠΡΟΪΣΤΑΜΕΝΟΙ,Non-RespA
Άρθρο 6ο,Non-RespA
ΑΡΜΟΔΙΟΤΗΤΕΣ ΠΡΟΪΣΤΑΜΕΝΩΝ,RespA
Ο Προϊστάμενος της οργανικής μονάδας ευθύνεται έναντι του Προέδρου για την αποτελεσματική και απο-δοτική εκτέλεση των λειτουργιών αυτής προγραμμα-τίζοντας οργανώνοντας και ελέγχοντας τις επί μέρους δραστηριότητες.,RespA
Ειδικότερα ο Προϊστάμενος:,Non-RespA
Στελεχώνει οργανώνει συντονίζει και ελέγχει τις δρα-στηριότητες της διοικητικής ενότητας με τρόπο ώστε να υλοποιούνται αποτελεσματικά οι κατά περίπτωση αποφάσεις ή εντολές.,RespA
Μεριμνά για την κατάρτιση του κανονισμού λειτουρ-γίας της διοικητικής ενότητας εισηγείται μεταβολές των διατάξεών του και παρακολουθεί την κανονική εφαρμο-γή των εγκεκριμένων κανονισμών.,RespA
Παραλαμβάνει την αλληλογραφία που σχετίζεται με τις αρμοδιότητες της διοικητικής μονάδας του και τη διανέμει στους αρμόδιους υπαλλήλους.4970 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
Έχει το δικαίωμα τροποποίησης ή απόρριψης των υπηρεσιακών εισηγήσεων με ενυπόγραφη πάντοτε ση-μείωσή του στα σχετικά έγγραφα και παράλληλη υπο-χρέωση έγκαιρης και αιτιολογημένης ενημέρωσης του Προέδρου.,RespA
Συνεργάζεται με άλλους φορείς εκτός Νομικού Προ-σώπου.,RespA
Παρακολουθεί τη νομοθεσία τις εξελίξεις της επι-στήμης και τεχνολογίας και τις εξελίξεις στον τοπικό ελληνικό και διεθνές περιβάλλον που έχουν σχέση με τις λειτουργίες της διοικητικής ενότητας. Ενημερώνει το προσωπικό και μεριμνά για την τήρηση των νομικών δια-τάξεων την εφαρμογή καινοτομιών και την προσαρμογή της λειτουργίας της διοικητικής μονάδας στις εξελίξεις του εξωτερικού περιβάλλοντος.,RespA
Μεριμνά για τη βελτίωση της αποτελεσματικότητας της δράσης της διοικητικής ενότητας τη βελτίωση της απόδοσης του ανθρώπινου δυναμικού και των τεχνικών μέσων την καλύτερη εξυπηρέτηση του πολίτη και την καλύτερη ανταπόκριση της διοικητικής μονάδας στις τοπικές ανάγκες.,RespA
Άρθρο 7ο,Non-RespA
ΘΕΣΕΙΣ ΠΡΟΙΣΤΑΜΕΝΩΝ,Non-RespA
Στο Αυτοτελές Γραφείο Διοικητικών και Οικονομικών Υπηρεσιών Τεχνικών Υπηρεσιών και Περιβάλλοντος του Δημοτικού Λιμενικού Ταμείου Ανατολικής Μάνης ο προ-ϊστάμενος επιλέγεται από τους εξής κλάδους:,Non-RespA
ΠΕ ΔΙΟΙΚΗΤΙΚΟΥ - ΟΙΚΟΝΟΜΙΚΟΥ.,Non-RespA
ΚΕΦΑΛΑΙΟ Γ: ΠΡΟΣΩΠΙΚΟ-ΟΡΓΑΝΙΚΕΣ ΘΕΣΕΙΣ,Non-RespA
Άρθρο 8ο,Non-RespA
ΤΑΚΤΙΚΕΣ ΟΡΓΑΝΙΚΕΣ ΘΕΣΕΙΣ,Non-RespA
Οργανικές Θέσεις με Σχέση Εργασίας Δημοσίου Δι-καίου,Non-RespA
Οι θέσεις του μονίμου προσωπικού του Δήμου δια-κρίνονται στις εξής κατηγορίες: Α. Πανεπιστημιακής Εκπαίδευσης (ΠΕ).,Non-RespA
Τα προσόντα διορισμού περιγράφονται στις εκάστοτε ισχύουσες διατάξεις.,Non-RespA
Στην κατηγορία Πανεπιστημιακής Εκπαίδευσης υπά-γονται οι εξής κλάδοι και προβλέπονται αντίστοιχα οι παρακάτω θέσεις:,Non-RespA
ΚΛΑΔΟΣ ΠΕ Καλυμμένες κενές ΣΥΝΟΛΟ,Non-RespA
ΠΕ ΔΙΟΙΚΗΤΙΚΟΥ - 0 1 1,Non-RespA
ΟΙΚΟΝΟΜΙΚΟΥ,Non-RespA
ΣΥΝΟΛΟ 0 1 1Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 507/09.02.2022,Non-RespA
Άρθρο 9ο,Non-RespA
ΕΠΟΧΙΑΚΟ ΠΡΟΣΩΠΙΚΟ,Non-RespA
ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ,Non-RespA
ΟΡΙΣΜΕΝΟΥ ΧΡΟΝΟΥ,Non-RespA
Προβλέπονται επτά (7) θέσεις προσωπικού με σύμ-βαση εργασίας Ιδιωτικού Δικαίου Ορισμένου Χρόνου διαφόρων ειδικοτήτων για την αντιμετώπιση εποχικών ή άλλων περιοδικών ή πρόσκαιρων αναγκών σύμφωνα με τις κείμενες διατάξεις.,Non-RespA
ΚΕΦΑΛΑΙΟ Δ: ΤΕΛΙΚΕΣ ΔΙΑΤΑΞΕΙΣ,Non-RespA
Άρθρο 10ο,Non-RespA
Τελικές διατάξεις,Non-RespA
1. Κατά την έναρξη της ισχύος του παρόντος Οργανι-σμού οι υπηρετούντες στο Νομικό Πρόσωπο υπάλλη-λοι κατατάσσονται στις αντίστοιχες θέσεις των σχετικών κλάδων.,Non-RespA
2. Η κατανομή του προσωπικού στις επί μέρους ορ-γανικές μονάδες γίνεται με απόφαση του Προέδρου του Διοικητικού Συμβουλίου λαμβάνοντας υπόψη τις λειτουργικές ανάγκες των μονάδων τα προσόντα την πείρα και τις ειδικές γνώσεις των υπαλλήλων.,Non-RespA
3. Η ισχύς του παρόντος Οργανισμού Εσωτερικών Υπηρεσιών αρχίζει από τη δημοσίευσή του στην Εφη-μερίδα της Κυβερνήσεως οπότε παύει να ισχύει κάθε προηγούμενη σχετική απόφαση.,Non-RespA
4. Η παρούσα απόφαση να σταλεί προς έγκριση από το Δημοτικό Συμβούλιο Ανατολικής Μάνης.,Non-RespA
ΑΚΡΟΤΕΛΕΥΤΙΟ Άρθρο - ΚΑΛΥΨΗ ΔΑΠΑΝΗΣ,Non-RespA
Από την απόφαση αυτή προκαλείται από το έτος 2022 και εφεξής ετήσια δαπάνη σε βάρος του προϋπολογι-σμού του Δημοτικού Λιμενικού Ταμείου Ανατολικής Μάνης ποσού 32.26000 € η οποία και θα προβλέπεται στους Κ.Α 10.6011.0001 και 10.6051.0001 των αντίστοι-χων προϋπολογισμών.,Non-RespA
Η απόφαση αυτή να δημοσιευθεί στην Εφημερίδα της Κυβερνήσεως.,Non-RespA
Τρίπολη 19 Ιανουαρίου 2022,Non-RespA
Με εντολή Συντονιστή,Non-RespA
Αποκεντρωμένης Διοίκησης,Non-RespA
Η Αναπληρώτρια Γενική Διευθύντρια,Non-RespA
Εσωτερικής Λειτουργίας,Non-RespA
ΧΡΥΣΑΝΘΗ ΓΡΑΙΚΟΥΣΗ   4972 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
Το Εθνικό Τυπογραφείο αποτελεί δημόσια υπη,Non-RespA
νησης και έχει την ευθύνη τόσο για τη σύνταξη,Non-RespA
Φύλλων της Εφημερίδας της Κυβερνήσεως (ΦΕΚ,Non-RespA
εκδοτικών αναγκών του δημοσίου και του ευρύ,Non-RespA
και π.δ. 29/2018/Α΄58). 1. ΦΥΛΛΟ ΤΗΣ ΕΦΗΜΕΡΙΔΑΣ • Τα ΦΕΚ σε ηλεκτρονική μορφή διατίθεντα,Non-RespA
σελίδα του Εθνικού Τυπογραφείου. Όσα ΦΕΚ δε,Non-RespA
ανωτέρω ιστοσελίδα ψηφιοποιούνται και αποσ,Non-RespA
τησης για την οποία αρκεί η συμπλήρωση των,Non-RespA
ιστότοπο www.et.gr. • Τα ΦΕΚ σε έντυπη μορφή διατίθενται σε με,Non-RespA
μα Πωλήσεων και Συνδρομητών είτε ταχυδρομ,Non-RespA
μέσω των ΚΕΠ είτε με ετήσια συνδρομή μέσω Tο κόστος ενός ασπρόμαυρου ΦΕΚ από 1 έως 16,Non-RespA
οκτασέλιδο (ή μέρος αυτού) προ σαυξάνεται κατ,Non-RespA
1 έως 16 σελίδες είναι 150 € αλλά για κάθε επιπ,Non-RespA
νεται κατά 030 €.  To τεύχος Α.Σ.Ε.Π. διατίθεται δ,Non-RespA
• Τρόποι αποστολής κειμένων προς δημοσί,Non-RespA
Α. Τα κείμενα προς δημοσίευση στο ΦΕΚ,Non-RespA
δημοσ  ίου αποστέλλονται ηλεκτρονικά στη δ,Non-RespA
προηγμέ νης ψηφιακής υπογραφής και χρονοσ,Non-RespA
Β. Κατ’ εξαίρεση όσοι πολίτες δεν διαθέτου,Non-RespA
είτε να αποστέλλουν ταχυδρομικά είτε να κατ,Non-RespA
δημοσίευση εκτυπωμένα σε χαρτί στο Τμήμα Πα,Non-RespA
• Πληροφορίες σχετικά με την αποστολή/κατ,Non-RespA
ρήσια κυκλοφορία των Φ.Ε.Κ. με την πώληση τω,Non-RespA
γους για όλες τις υπη ρεσίες μας περιλαμβάνον,Non-RespA
του ιστότοπου δίδονται πληροφορίες σχετικά μ,Non-RespA
βάση τον Κωδικό Αριθμό Δημοσιεύματος (ΚΑΔ).,Non-RespA
κό Τυπογραφείο για όλα τα κείμενα που πληρού,Non-RespA
2. ΕΚΤΥΠΩΤΙΚΕΣ - ΕΚΔΟΤΙΚΕΣ,Non-RespA
Το Εθνικό Τυπογραφείο ανταποκρινόμενο σε α,Non-RespA
αναλαμβάνει να σχεδιάσει και να εκτυπώσει έντυ,Non-RespA
γραφικά έντυπα φακέλους για κάθε χρήση κ.ά.,Non-RespA
Επίσης σχεδιάζει ψηφιακές εκδόσεις λογότυπ,Non-RespA
Ταχυδρομική Διεύθυνση: Καποδιστρίου 34 τ.κ. 10432,Non-RespA
ΤΗΛΕΦΩΝΙΚΟ ΚΕΝΤΡΟ: 210 5279000 - fax: 210 52790,Non-RespA
ΕΞΥΠΗΡΕΤΗΣΗ ΚΟΙΝΟΥ Πωλήσεις - Συνδρομές: (Ισόγειο τηλ. 210 5279178 - 18,Non-RespA
Πληροφορίες: (Ισόγειο Γρ. 3 και τηλεφ. κέντρο 210 527,Non-RespA
Παραλαβή Δημ. Ύλης: (Ισόγειο τηλ. 210 5279167 210 52,Non-RespA
Ωράριο για το κοινό: Δευτέρα ως Παρασκευή: 8:00 - 13,Non-RespA
ΠΠεείίττεε  μμααςς  ττηη  γγ,Non-RespA
για να βελτιώσουμε τις υπηρεσίες μας  συμπληρώΣ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 507/09.02.2022,Non-RespA
ηρεσία υπαγόμενη στην Προεδρία της Κυβέρ-η διαχείριση εκτύπωση και κυκλοφορία των Κ) όσο και για την κάλυψη των εκτυπωτικών - ύτερου δημόσιου τομέα (ν. 3469/2006/Α΄ 131  ΤΗΣ ΚΥΒΕΡΝΗΣΕΩΣ (ΦΕΚ) αι δωρεάν στο www.et.gr την επίσημη ιστο-εν έχουν ψηφιοποιηθεί και καταχωριστεί στην στέλλονται επίσης δωρεάν με την υποβολή αί-ν αναγκαίων στοιχείων σε ειδική φόρμα στον εμονωμένα φύλλα είτε απευθείας από το Τμή-μικά με την αποστολή αιτήματος παραγγελίας  του Τμήματος Πωλήσεων και Συνδρομητών. 6 σελίδες είναι 100 € αλλά για κάθε επιπλέον τά 020 €. Το κόστος ενός έγχρωμου ΦΕΚ από πλέον οκτασέλιδο (ή μέρος αυτού) προσαυξά-δωρεάν.,Non-RespA
ίευση: Κ από τις υπηρεσίες και τους φορείς του διεύθυνση webmaster.et@et.gr με χρήση σήμανσης. υν προηγμένη ψηφιακή υπογραφή μπορούν ταθέτουν με εκπρόσωπό τους κείμενα προς αραλαβής και Καταχώρισης Δημοσιευμάτων. τάθεση εγγράφων προς δημοσίευση την ημε-ων τευχών και με τους ισχύοντες τιμοκαταλό-νται στoν ιστότοπο (www.et.gr). Επίσης μέσω με την πορεία δημοσίευσης των εγγράφων με . Πρόκειται για τον αριθμό που εκδίδει το Εθνι-ύν τις προϋποθέσεις δημοσίευσης. Σ ΑΝΑΓΚΕΣ ΤΟΥ ΔΗΜΟΣΙΟΥ αιτήματα υπηρεσιών και φορέων του δημοσίου υπα φυλλάδια βιβλία αφίσες μπλοκ μηχανο-.  πα και παράγει οπτικοακουστικό υλικό.,Non-RespA
2 Αθήνα Ιστότοπος: www.et.gr 054 Πληροφορίες σχετικά με την λειτουργία του ιστότοπου: helpdesk.et@et.gr Αποστολή ψηφιακά υπογεγραμμένων 80) εγγράφων προς δημοσίευση στο ΦΕΚ: 79000)  webmaster.et@et.gr 279139) Πληροφορίες για γενικό πρωτόκολλο 3:30 και αλληλογραφία: grammateia@et.gr,Non-RespA
γγννώώμμηη  σσααςς,Non-RespA
ώνοντας την ειδική φόρμα στον ιστότοπό μας.,Non-RespA
*02005070902220008*,Non-RespA
