,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
355,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,31,8,9,0,9,0,1,Non-Org,7,0,0,0,1,0,0,"γ) η οργάνωση εκθέσεων για νέα προϊόντα και μεθόδους 
παραγωγής και ο σχεδιασμός για τη χορήγηση βραβείων 
και οικονομικών ενισχύσεων σύμφωνα με την παράγραφο 
4 του άρθρου 20 του ν. 1733/1987 (ΦΕΚ 171 Α΄).",206,RespA,Γ ΟΡΓΑΝΩΣ ΕΚΘΕΣ ΝΕ ΠΡΟΙΟΝΤ ΜΕΘΟΔ ΠΑΡΑΓΩΓ ΣΧΕΔΙΑΣΜ ΧΟΡΗΓΗΣ ΒΡΑΒΕΙ ΟΙΚΟΝΟΜ ΕΝΙΣΧΥΣ ΣΥΜΦΩΝ ΠΑΡΑΓΡΑΦ 4 ΑΡΘΡ 20 Ν. 1733 1987 ΦΕΚ 171 Α .,131,139,937,59,0.4503816794,RespA,9,0,9,2
356,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,0,13,14,3,11,0,1,Non-Org,5,0,0,0,1,0,0,"β) η εποπτεία των ερευνητικών κέντρων, αυτοτελών 
ερευνητικών ινστιτούτων και τεχνολογικών φορέων αρμοδιότητάς της και η μελέτη και κατάρτιση των όρων 
και προϋποθέσεων εργασίας όσων απασχολούνται στην 
έρευνα και στις λοιπές επιστημονικές και τεχνολογικές 
δραστηριότητες αρμοδιότητάς της, σύμφωνα με τις κείμενες σχετικές διατάξεις,",334,RespA,Β ΕΠΟΠΤΕΙ ΕΡΕΥΝΗΤ ΚΕΝΤΡ ΑΥΤΟΤΕΛ ΕΡΕΥΝΗΤ ΙΝΣΤΙΤΟΥΤ ΤΕΧΝΟΛΟΓ ΦΟΡ ΑΡΜΟΔΙΟΤΗΤ ΜΕΛΕΤ ΚΑΤΑΡΤΙΣ ΟΡ ΠΡΟΥΠΟΘΕΣ ΕΡΓΑΣ ΑΠΑΣΧΟΛ ΕΡΕΥΝ ΛΟΙΠ ΕΠΙΣΤΗΜΟΝ ΤΕΧΝΟΛΟΓ ΔΡΑΣΤΗΡΙΟΤΗΤ ΑΡΜΟΔΙΟΤΗΤ ΣΥΜΦΩΝ ΚΕΙΜΕΝ ΣΧΕΤ ΔΙΑΤΑΞ,195,226,1635,119,0.6102564103,RespA,13,3,10,0
357,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,0,17,7,3,4,0,1,Non-Org,4,0,0,0,1,0,0,"γ) η συλλογή, η διάδοση και γενικότερα η αξιοποίηση των επιστημονικών και τεχνολογικών πληροφοριών 
και η ενημέρωση του κοινού σε θέματα έρευνας και 
τεχνολογίας,",162,RespA,Γ ΣΥΛΛΟΓ ΔΙΑΔΟΣ ΓΕΝΙΚ ΑΞΙΟΠΟΙΗΣ ΕΠΙΣΤΗΜΟΝ ΤΕΧΝΟΛΟΓ ΠΛΗΡΟΦΟΡ ΕΝΗΜΕΡΩΣ ΚΟΙΝ ΘΕΜ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ,92,68,592,74,0.8043478261,RespA,7,3,4,0
358,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,4,19,8,6,2,0,2,Non-Org,13,0,0,0,1,0,0,"δ) η συνεργασία του Ελληνικού Δημοσίου, στο πλαίσιο των αρμοδιοτήτων του Υπουργείου Ανάπτυξης με 
διεθνείς οργανισμούς σε θέματα έρευνας και τεχνολογίας και η ανάπτυξη και παρακολούθηση διακρατικών 
σχέσεων στα θέματα αυτά,",223,RespA,Δ ΣΥΝΕΡΓΑΣ ΕΛΛΗΝ ΔΗΜΟΣ ΠΛΑΙΣΙ ΑΡΜΟΔΙΟΤΗΤ ΥΠΟΥΡΓΕΙ ΑΝΑΠΤΥΞ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜ ΘΕΜ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΑΝΑΠΤΥΞ ΠΑΡΑΚΟΛΟΥΘΗΣ ΔΙΑΚΡΑΤ ΣΧΕΣ ΘΕΜ,129,77,955,106,0.8217054264,RespA,8,6,2,4
359,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,11,14,3,2,1,0,2,Non-Org,11,0,0,0,1,0,0,"ε) η εκπροσώπηση της χώρας για θέματα έρευνας και 
τεχνολογίας στην Ευρωπαϊκή Ένωση και σε διεθνείς 
οργανισμούς. Με κοινή απόφαση των Υπουργών Ανάπτυξης και Εθνικής Παιδείας και Θρησκευμάτων ορίζονται 
οι εκπρόσωποι της χώρας σε διεθνείς επιτροπές, στις 
περιπτώσεις που συμμετέχουν σε αυτές μέλη Δ.Ε.Π.",304,RespA,Ε ΕΚΠΡΟΣΩΠΗΣ ΧΩΡ ΘΕΜ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΕΥΡΩΠΑΙΚ ΕΝΩΣ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜΟΥΣ. ΚΟΙΝ ΑΠΟΦΑΣ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ ΕΘΝ ΠΑΙΔΕΙ ΘΡΗΣΚΕΥΜ ΟΡΙΖ ΕΚΠΡΟΣΩΠ ΧΩΡ ΔΙΕΘΝ ΕΠΙΤΡΟΠ ΠΕΡΙΠΤΩΣ ΣΥΜΜΕΤΕΧ ΜΕΛ Δ.Ε.Π.,176,18,226,37,0.2102272727,RespA,3,2,1,9
360,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,0,14,11,1,10,0,0,Non-Org,0,0,0,0,1,0,0,"η) η δημιουργία και προώθηση πρότυπων βιομηχανιών 
και επιχειρήσεων σε θέματα εφαρμογής αποτελεσμάτων επιστημονικής έρευνας και τεχνολογίας αιχμής, 
μέσω τεχνοβλαστών και συναφών επιχειρηματικών 
δράσεων,",204,RespA,Η ΔΗΜΙΟΥΡΓ ΠΡΟΩΘΗΣ ΠΡΟΤΥΠ ΒΙΟΜΗΧΑΝ ΕΠΙΧΕΙΡΗΣ ΘΕΜ ΕΦΑΡΜΟΓ ΑΠΟΤΕΛΕΣΜ ΕΠΙΣΤΗΜΟΝ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΑΙΧΜ ΜΕΣ ΤΕΧΝΟΒΛΑΣΤ ΣΥΝΑΦ ΕΠΙΧΕΙΡΗΜΑΤ ΔΡΑΣ,134,139,989,90,0.671641791,RespA,11,1,10,0
361,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,0,9,6,0,6,0,0,Non-Org,0,0,0,0,1,0,0,"θ) η προαγωγή της έρευνας και της επιστημονικής 
ενημέρωσης μέσω συνεδρίων, διεθνών συναντήσεων 
και διαλέξεων, με οικονομική ενίσχυση αυτών,",141,RespA,Θ ΠΡΟΑΓΩΓ ΕΡΕΥΝ ΕΠΙΣΤΗΜΟΝ ΕΝΗΜΕΡΩΣ ΜΕΣ ΣΥΝΕΔΡ ΔΙΕΘΝ ΣΥΝΑΝΤΗΣ ΔΙΑΛΕΞ ΟΙΚΟΝΟΜ ΕΝΙΣΧΥΣ,83,90,644,42,0.5060240964,RespA,6,0,6,0
362,0,0,0,1,9,NoIdea,0,0,20080100049.pdf,0,8,7,2,0,2,0,0,Non-Org,0,0,0,0,1,0,0,"ι) κάθε άλλη αρμοδιότητα που της παραχωρεί ο 
Υπουργός Ανάπτυξης ή η Δ.Ε.Ε.Τ. ή είναι συναφής με 
τις παραπάνω αρμοδιότητες.",124,RespA,Ι ΑΡΜΟΔΙΟΤΗΤ ΠΑΡΑΧΩΡ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ Η Δ.Ε.Ε.Τ. ΣΥΝΑΦ ΠΑΡΑΠΑΝ ΑΡΜΟΔΙΟΤΗΤΕΣ.,74,17,101,12,0.1621621622,RespA,2,0,2,3
363,0,0,0,0,9,NoIdea,1,0,20080100049.pdf,0,20,14,10,4,6,0,8,Non-Org,44,0,0,0,0,1,0,"4. Με την επιφύλαξη των διατάξεων του κοινοτικού 
δικαίου που διέπουν τις δημόσιες συμβάσεις, επιτρέπεται, με ειδικά αιτιολογημένη απόφαση του Υπουργού 
Ανάπτυξης, κατά παρέκκλιση από κάθε γενική ή ειδική 
σχετική διάταξη, να ανατίθενται απευθείας, με σύμβαση 
έργου, μελέτες, έρευνες και αξιολογήσεις σε ειδικούς 
επιστήμονες, Έλληνες ή αλλοδαπούς, σε εμπειρογνώμονες ή σε ειδικά γραφεία ή εταιρείες και γενικά σε 
νομικά πρόσωπα της ημεδαπής ή της αλλοδαπής και 
να συνιστώνται, για το σκοπό αυτόν, ομάδες εργασίας 
από δημόσιους υπαλλήλους και λειτουργούς, καθώς και 
ειδικούς επιστήμονες, εφόσον υπάρχει ανάγκη:",615,RespA,4. ΕΠΙΦΥΛΑΞ ΔΙΑΤΑΞ ΚΟΙΝΟΤ ΔΙΚΑΙ ΔΙΕΠ ΔΗΜΟΣ ΣΥΜΒΑΣ ΕΠΙΤΡΕΠ ΕΙΔΙΚ ΑΙΤΙΟΛΟΓΗΜΕΝ ΑΠΟΦΑΣ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ ΠΑΡΕΚΚΛΙΣ ΓΕΝΙΚ ΕΙΔΙΚ ΣΧΕΤ ΔΙΑΤΑΞ ΑΝΑΤΙΘΕΝΤΑ ΑΠΕΥΘΕΙ ΣΥΜΒΑΣ ΕΡΓ ΜΕΛΕΤ ΕΡΕΥΝ ΑΞΙΟΛΟΓΗΣ ΕΙΔΙΚ ΕΠΙΣΤΗΜΟΝ ΕΛΛΗΝ ΑΛΛΟΔΑΠ ΕΜΠΕΙΡΟΓΝΩΜΟΝ ΕΙΔΙΚ ΓΡΑΦΕΙ ΕΤΑΙΡΕΙ ΓΕΝΙΚ ΝΟΜ ΠΡΟΣΩΠ ΗΜΕΔΑΠ ΑΛΛΟΔΑΠ ΣΥΝΙΣΤΩΝΤΑ ΣΚΟΠ ΟΜΑΔ ΕΡΓΑΣ ΔΗΜΟΣ ΥΠΑΛΛΗΛ ΛΕΙΤΟΥΡΓ ΕΙΔΙΚ ΕΠΙΣΤΗΜΟΝ ΕΦΟΣΟΝ ΥΠΑΡΧ ΑΝΑΓΚ,366,79,670,91,0.2486338798,RespA,9,4,5,3
364,0,0,0,0,9,NoIdea,0,0,20080100049.pdf,0,29,13,9,2,7,0,2,Non-Org,14,0,0,0,0,0,0,"Θέματα σχετικά με την εσωτερική λειτουργία των επιχειρήσεων αυτών και τα καθήκοντα και τον πειθαρχικό 
έλεγχο των υπαλλήλων τους ρυθμίζονται με εσωτερικούς κανονισμούς που εγκρίνονται με απόφαση του 
Υπουργού Ανάπτυξης. Εάν τα νομικά πρόσωπα που μετέχουν στις επιχειρήσεις αυτές εποπτεύονται από άλλα 
Υπουργεία, τα προεδρικά διατάγματα και οι υπουργικές 
αποφάσεις εκδίδονται με τη σύμπραξη και των κατά 
περίπτωση αρμόδιων Υπουργών.",434,RespA,ΘΕΜ ΣΧΕΤ ΕΣΩΤΕΡ ΛΕΙΤΟΥΡΓ ΕΠΙΧΕΙΡΗΣ ΚΑΘΗΚΟΝΤ ΠΕΙΘΑΡΧ ΕΛΕΓΧ ΥΠΑΛΛΗΛ ΡΥΘΜΙΖ ΕΣΩΤΕΡ ΚΑΝΟΝΙΣΜ ΕΓΚΡΙΝ ΑΠΟΦΑΣ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞΗΣ. ΝΟΜ ΠΡΟΣΩΠ ΜΕΤΕΧ ΕΠΙΧΕΙΡΗΣ ΕΠΟΠΤΕΥ ΥΠΟΥΡΓΕΙ ΠΡΟΕΔΡ ΔΙΑΤΑΓΜ ΥΠΟΥΡΓ ΑΠΟΦΑΣ ΕΚΔΙΔ ΣΥΜΠΡΑΞ ΠΕΡΙΠΤΩΣ ΑΡΜΟΔ ΥΠΟΥΡΓΩΝ.,232,52,401,70,0.3017241379,RespA,8,2,6,5
365,0,0,0,0,9,NoIdea,0,0,20080100049.pdf,0,14,10,8,1,7,0,2,Non-Org,10,0,0,0,0,0,0,"Τροποποιήσεις του καταστατικού των παραπάνω επιχειρήσεων ισχύουν από τη δημοσίευσή τους στο τεύχος Ανωνύμων Εταιριών και Εταιριών Περιορισμένης 
Ευθύνης της Εφημερίδας της Κυβερνήσεως, εφόσον 
έχουν εγκριθεί από τον Υπουργό Ανάπτυξης και δεν 
αφορούν θέματα έδρας, διάρκειας, διάλυσης, σκοπού 
και διοίκησης της επιχείρησης.",324,RespA,ΤΡΟΠΟΠΟΙΗΣ ΚΑΤΑΣΤΑΤ ΠΑΡΑΠΑΝ ΕΠΙΧΕΙΡΗΣ ΙΣΧΥ ΔΗΜΟΣΙΕΥΣ ΤΕΥΧ ΑΝΩΝΥΜ ΕΤΑΙΡ ΕΤΑΙΡ ΠΕΡΙΟΡΙΣΜΕΝ ΕΥΘΥΝ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ ΕΦΟΣΟΝ ΕΓΚΡΙΘ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ ΔΕΝ ΑΦΟΡ ΘΕΜ ΕΔΡ ΔΙΑΡΚΕΙ ΔΙΑΛΥΣ ΣΚΟΠ ΔΙΟΙΚΗΣ ΕΠΙΧΕΙΡΗΣΗΣ.,199,52,405,58,0.2914572864,RespA,7,1,6,9
366,0,0,0,0,10,NoIdea,0,0,20080100049.pdf,0,2,14,2,2,0,0,0,Non-Org,0,0,0,0,0,0,0,"Εθνικό Συμβούλιο Έρευνας και Τεχνολογίας
1. Συνιστάται Εθνικό Συμβούλιο Έρευνας και Τεχνολογίας (Ε.Σ.Ε.Τ.) στη Γενική Γραμματεία της Κυβέρνησης.",144,RespA,ΕΘΝ ΣΥΜΒΟΥΛ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ 1. ΣΥΝΙΣΤ ΕΘΝ ΣΥΜΒΟΥΛ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ Ε.Σ.Ε.Τ. ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΚΥΒΕΡΝΗΣΗΣ.,100,4,56,28,0.28,RespA,1,1,0,12
367,0,0,0,0,11,NoIdea,0,0,20080100049.pdf,0,3,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,Αρμοδιότητες του Ε.Σ.Ε.Τ.,25,Non-RespA,ΑΡΜΟΔΙΟΤΗΤ Ε.Σ.Ε.Τ.,19,0,0,0,0,Org,0,0,0,1
368,0,0,0,0,11,NoIdea,0,0,20080100049.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,Το Ε.Σ.Ε.Τ. έχει τις ακόλουθες αρμοδιότητες:,44,Non-RespA,ΤΟ Ε.Σ.Ε.Τ. ΑΚΟΛΟΥΘ ΑΡΜΟΔΙΟΤΗΤ,30,0,0,0,0,Org,0,0,0,1
369,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,4,9,2,0,2,0,0,Non-Org,0,0,0,0,1,0,0,"β) εισηγείται προς τη Δ.Ε.Ε.Τ. την έγκριση του 
Ε.Π.Ε.Τ.,",57,RespA,Β ΕΙΣΗΓΕΙΤΑ Δ.Ε.Ε.Τ. ΕΓΚΡΙΣ Ε.Π.Ε.Τ.,36,34,249,15,0.4166666667,RespA,2,0,2,2
370,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,6,8,5,0,5,0,1,Non-Org,7,0,0,0,1,0,0,"γ) αξιολογεί την πορεία εφαρμογής του Ε.Π.Ε.Τ. και καταρτίζει, σε ετήσια βάση, σχετική έκθεση που υποβάλλεται στον Πρωθυπουργό και στη Διυπουργική Επιτροπή,",156,RespA,Γ ΑΞΙΟΛΟΓ ΠΟΡΕΙ ΕΦΑΡΜΟΓ Ε.Π.Ε.Τ. ΚΑΤΑΡΤΙΖ ΕΤΗΣ ΒΑΣ ΣΧΕΤ ΕΚΘΕΣ ΥΠΟΒΑΛΛ ΠΡΩΘΥΠΟΥΡΓ ΔΙΥΠΟΥΡΓ ΕΠΙΤΡΟΠ,97,46,238,29,0.2989690722,RespA,5,0,5,4
371,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,4,14,5,1,4,0,0,Non-Org,0,0,0,0,1,0,0,"δ) εισηγείται στον εποπτεύοντα Υπουργό την απονομή βραβείων για εξαίρετες επιδόσεις στην έρευνα και 
τεχνολογία, με βάση καθορισμένα κριτήρια,",142,RespA,Δ ΕΙΣΗΓΕΙΤΑ ΕΠΟΠΤΕΥΟΝΤ ΥΠΟΥΡΓ ΑΠΟΝΟΜ ΒΡΑΒΕΙ ΕΞΑΙΡΕΤ ΕΠΙΔΟΣ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΒΑΣ ΚΑΘΟΡΙΣΜΕΝ ΚΡΙΤΗΡ,95,25,227,41,0.4315789474,RespA,5,1,4,1
372,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,18,15,11,4,7,0,2,Non-Org,12,0,0,0,1,0,0,"ε) αξιολογεί εισηγήσεις που απευθύνονται σε αυτό για 
θέματα έρευνας, τεχνολογίας και καινοτομίας από κάθε 
φορέα, ιδίως από Υπουργεία, το Διοικητικό Συμβούλιο 
του Ε.Ο.Ε.Τ., τα Τομεακά Επιστημονικά Συμβούλια (Τ.Ε.Σ.), 
τη σύνοδο των Διευθυντών των ερευνητικών κέντρων 
της παραγράφου 5 του άρθρου 32, από κοινωνι−κούς 
φορείς, εξωτερικές επιτροπές, ομάδες εργασίας, εμπειρογνώμονες και δημόσιους ή και ιδιωτικούς φορείς,",421,RespA,Ε ΑΞΙΟΛΟΓ ΕΙΣΗΓΗΣ ΑΠΕΥΘΥΝ ΘΕΜ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΚΑΙΝΟΤΟΜ ΦΟΡ ΙΔΙΩΣ ΥΠΟΥΡΓΕΙ ΔΙΟΙΚΗΤ ΣΥΜΒΟΥΛ Ε.Ο.Ε.Τ. ΤΟΜΕΑΚ ΕΠΙΣΤΗΜΟΝ ΣΥΜΒΟΥΛ Τ.Ε.Σ. ΣΥΝΟΔ ΔΙΕΥΘΥΝΤ ΕΡΕΥΝΗΤ ΚΕΝΤΡ ΠΑΡΑΓΡΑΦ 5 ΑΡΘΡ 32 ΚΟΙΝΩΝ Κ ΦΟΡ ΕΞΩΤΕΡ ΕΠΙΤΡΟΠ ΟΜΑΔ ΕΡΓΑΣ ΕΜΠΕΙΡΟΓΝΩΜΟΝ ΔΗΜΟΣ ΙΔΙΩΤ ΦΟΡ,246,105,783,99,0.4024390244,RespA,11,4,7,9
373,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,7,13,8,2,6,0,1,Non-Org,5,0,0,0,1,0,0,"στ) εισηγείται προς τον κατά περίπτωση εποπτεύοντα 
Υπουργό την ίδρυση, συγχώνευση, διάσπαση, κατάργηση και γενικότερα αναδιάρθρωση ερευνητικών κέντρων 
και ερευνητικών ινστιτούτων και γνωμοδοτεί επί υποβαλλόμενων σχετικών προτάσεων,",233,RespA,ΣΤ ΕΙΣΗΓΕΙΤΑ ΠΕΡΙΠΤΩΣ ΕΠΟΠΤΕΥΟΝΤ ΥΠΟΥΡΓ ΙΔΡΥΣ ΣΥΓΧΩΝΕΥΣ ΔΙΑΣΠΑΣ ΚΑΤΑΡΓΗΣ ΓΕΝΙΚ ΑΝΑΔΙΑΡΘΡΩΣ ΕΡΕΥΝΗΤ ΚΕΝΤΡ ΕΡΕΥΝΗΤ ΙΝΣΤΙΤΟΥΤ ΓΝΩΜΟΔΟΤ ΥΠΟΒΑΛΛΟΜΕΝ ΣΧΕΤ ΠΡΟΤΑΣ,155,38,335,75,0.4838709677,RespA,8,2,6,1
374,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,0,13,7,1,6,0,3,Non-Org,17,0,0,0,1,0,0,"ζ) προτείνει τα δύο τρίτα των μελών του καταλόγου 
για την κλήρωση των επιτροπών κρίσεων για την επιλογή διευθυντών ερευνητικών κέντρων και ινστιτούτων, 
καθώς και αυτοτελών ερευνητικών ινστιτούτων, κατά τα 
ειδικότερα οριζόμενα στο άρθρο 37,",242,RespA,Ζ ΠΡΟΤΕΙΝ ΔΥΟ ΤΡΙΤ ΜΕΛ ΚΑΤΑΛΟΓ ΚΛΗΡΩΣ ΕΠΙΤΡΟΠ ΚΡΙΣ ΕΠΙΛΟΓ ΔΙΕΥΘΥΝΤ ΕΡΕΥΝΗΤ ΚΕΝΤΡ ΙΝΣΤΙΤΟΥΤ ΑΥΤΟΤΕΛ ΕΡΕΥΝΗΤ ΙΝΣΤΙΤΟΥΤ ΕΙΔΙΚ ΟΡΙΖΟΜΕΝ ΑΡΘΡ 37,139,14,100,55,0.3956834532,RespA,6,1,5,0
375,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,29,13,4,1,3,0,4,Non-Org,24,0,0,0,1,0,0,"η) συγκροτεί τον εθνικό πίνακα κριτών για τις επιτροπές κρίσεων των ερευνητών και ειδικών λειτουργικών 
επιστημόνων κατά την παράγραφο 4 του άρθρου 39, 
ύστερα από σχετική εισήγηση των αρμόδιων Τ.Ε.Σ. Ο 
πίνακας κριτών επικυρώνεται με κοινή απόφαση των 
Υπουργών Ανάπτυξης και Εθνικής Παιδείας και Θρησκευμάτων και δημοσιεύεται στην Εφημερίδα της Κυβερνήσεως,",359,RespA,Η ΣΥΓΚΡΟΤ ΕΘΝ ΠΙΝΑΚ ΚΡΙΤ ΕΠΙΤΡΟΠ ΚΡΙΣ ΕΡΕΥΝΗΤ ΕΙΔΙΚ ΛΕΙΤΟΥΡΓ ΕΠΙΣΤΗΜΟΝ ΠΑΡΑΓΡΑΦ 4 ΑΡΘΡ 39 ΣΧΕΤ ΕΙΣΗΓΗΣ ΑΡΜΟΔ Τ.Ε.Σ. ΠΙΝΑΚ ΚΡΙΤ ΕΠΙΚΥΡΩΝ ΚΟΙΝ ΑΠΟΦΑΣ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ ΕΘΝ ΠΑΙΔΕΙ ΘΡΗΣΚΕΥΜ ΔΗΜΟΣΙΕΥ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ,209,22,193,37,0.1770334928,RespA,4,1,3,9
376,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,6,13,4,1,3,0,1,Non-Org,5,0,0,0,1,0,0,"θ) εισηγείται στον κατά περίπτωση εποπτεύοντα 
Υπουργό για τη συγκρότηση του Επιστημονικού Συμβουλίου ερευνητικών κέντρων,",122,RespA,Θ ΕΙΣΗΓΕΙΤΑ ΠΕΡΙΠΤΩΣ ΕΠΟΠΤΕΥΟΝΤ ΥΠΟΥΡΓ ΣΥΓΚΡΟΤΗΣ ΕΠΙΣΤΗΜΟΝ ΣΥΜΒΟΥΛ ΕΡΕΥΝΗΤ ΚΕΝΤΡ,80,35,323,40,0.5,RespA,4,1,3,3
377,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,4,11,3,0,3,0,0,Non-Org,0,0,0,0,1,0,0,"ι) εισηγείται προς τους Υπουργούς Ανάπτυξης και 
Εθνικής Παιδείας και Θρησκευμάτων για την επιλογή 
των μελών των Τ.Ε.Σ. κατά τα προβλεπόμενα στην παράγραφο 2 του άρθρου 18,",173,RespA,Ι ΕΙΣΗΓΕΙΤΑ ΥΠΟΥΡΓ ΑΝΑΠΤΥΞ ΕΘΝ ΠΑΙΔΕΙ ΘΡΗΣΚΕΥΜ ΕΠΙΛΟΓ ΜΕΛ Τ.Ε.Σ. ΠΡΟΒΛΕΠΟΜΕΝ ΠΑΡΑΓΡΑΦ 2 ΑΡΘΡ 18,95,22,202,26,0.2736842105,RespA,3,0,3,6
378,0,0,0,1,11,NoIdea,0,0,20080100049.pdf,0,8,17,9,2,7,0,1,Non-Org,5,0,0,0,1,0,0,"ια) αναθέτει, στο πλαίσιο των αρμοδιοτήτων του, στα 
Τ.Ε.Σ. ή και σε τρίτους την εκπόνηση μελετών και την 
έκδοση γνωμοδοτήσεων σε κρίσιμα θέματα έρευνας και 
τεχνολογίας, με βάση τις κείμενες διατάξεις.",203,RespA,ΙΑ ΑΝΑΘΕΤ ΠΛΑΙΣΙ ΑΡΜΟΔΙΟΤΗΤ Τ.Ε.Σ. ΤΡΙΤ ΕΚΠΟΝΗΣ ΜΕΛΕΤ ΕΚΔΟΣ ΓΝΩΜΟΔΟΤΗΣ ΚΡΙΣΙΜ ΘΕΜ ΕΡΕΥΝ ΤΕΧΝΟΛΟΓ ΒΑΣ ΚΕΙΜΕΝ ΔΙΑΤΑΞΕΙΣ.,118,101,636,75,0.6355932203,RespA,9,2,7,1
379,0,0,0,0,12,NoIdea,0,0,20080100049.pdf,0,3,9,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,Συγκρότηση του Ε.Σ.Ε.Τ.,23,Non-RespA,ΣΥΓΚΡΟΤΗΣ Ε.Σ.Ε.Τ.,18,9,81,9,0.5,RespA,1,0,1,1
380,0,0,0,0,12,NoIdea,0,0,20080100049.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,Το Ε.Σ.Ε.Τ. είναι δεκαπενταμελές και αποτελείται από:,53,Non-RespA,ΤΟ Ε.Σ.Ε.Τ. ΔΕΚΑΠΕΝΤΑΜΕΛ ΑΠΟΤΕΛΕΙΤΑ,35,0,0,0,0,RespA,0,0,0,1
381,0,0,0,1,12,NoIdea,0,0,20080100049.pdf,0,0,9,4,0,4,0,0,Non-Org,0,0,0,0,1,0,0,"β) πέντε (5) έγκριτα στελέχη του χώρου των επιχειρήσεων ή και διακεκριμένους ερευνητές διεθνούς κύρους 
από τον ιδιωτικό τομέα,",127,RespA,Β ΠΕΝΤ 5 ΕΓΚΡΙΤ ΣΤΕΛΕΧ ΧΩΡ ΕΠΙΧΕΙΡΗΣ ΔΙΑΚΕΚΡΙΜΕΝ ΕΡΕΥΝΗΤ ΔΙΕΘΝ ΚΥΡ ΙΔΙΩΤ ΤΟΜ,76,26,208,28,0.3684210526,RespA,4,0,4,0
382,0,0,0,1,12,NoIdea,0,0,20080100049.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,1,0,0,"γ) τον Πρόεδρο του Ε.Ο.Ε.Τ. και,",32,RespA,Γ ΠΡΟΕΔΡ Ε.Ο.Ε.Τ.,17,0,0,0,0,RespA,0,0,0,2
