RawParagraph,RespAPrediction
- Συντάσσει σχέδιο του Ετήσιου Προγράμματος Δρά-σης του Δήμου αφού λάβει υπόψη τις γραπτές εισηγή-σεις των υπηρεσιών και το υποβάλλει στην Εκτελεστική Επιτροπή.,RespA
- Υποστηρίζει την Εκτελεστική Επιτροπή για την πα-ρακολούθηση και τον απολογισμό των Ετήσιων Προ-γραμμάτων Δράσης του Δήμου. Ειδικότερα (α) κατά τη διάρκεια εφαρμογής του ετήσιου προγράμματος δρά-σης του Δήμου συντάσσει εκθέσεις παρακολούθησης σε συνεργασία με τις αρμόδιες υπηρεσίες ανά τακτά διαστήματα που ορίζονται με απόφαση του Δημάρχου και (β) πριν από τη σύνταξη του οικονομικού απολογι-σμού υποβάλλει στη Εκτελεστική Επιτροπή έκθεση με τον απολογισμό δράσης του προηγούμενου έτους αφού λάβει υπόψη τις απολογιστικές εκθέσεις των υπηρεσιών.,RespA
- Υποστηρίζει την σύναψη και παρακολουθεί την πρό-οδο των προγραμματικών και άλλων συμβάσεων μεταξύ του Δήμου και άλλων φορέων για την υλοποίηση έργων ενεργειών και προγραμμάτων. Υποστηρίζει τις σχέσεις διαδημοτικής συνεργασίας και συντονίζει τις σχέσεις του Δήμου με άλλους δημόσιους φορείς.Τεύχος B’ 150/21.01.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
α3. Αρμοδιότητες αποτελεσματικότητας και απόδοσης,RespA
- Σχεδιάζει και εισηγείται συστήματα και μεθόδους μέτρησης της αποτελεσματικότητας και αποδοτικότη-τας των υπηρεσιών του Δήμου και των Νομικών του Προσώπων (διαδικασίες δείκτες κ.λπ.). Σχεδιάζει και ει-σηγείται τον Κανονισμό Μέτρησης και Αξιολόγησης της απόδοσης των δημοτικών υπηρεσιών κατά την ισχύουσα νομοθεσία.,RespA
- Διαμορφώνει και εισηγείται περιοδικούς στόχους για την βελτίωση της αποτελεσματικότητας και αποδοτικό-τητας των υπηρεσιών του Δήμου και των Νομικών του Προσώπων.,RespA
- Συγκεντρώνει στοιχεία και δεδομένα που αναφέρο-νται στην αποδοτικότητα και αποτελεσματικότητα των υπηρεσιών και στην επίτευξη των σχετικών περιοδικών τους στόχων παρακολουθεί την εξέλιξή τους επεξερ-γάζεται τα στοιχεία και εκδίδει ενημερωτικές αναφορές.,RespA
- Διατυπώνει αναλυτικά ετησίως τις εκθέσεις αποδο-τικότητας και αποτελεσματικότητας των υπηρεσιών και των Νομικών Προσώπων.,RespA
- Εντοπίζει τις καλύτερες πρακτικές αποτελεσματικής και αποδοτικής λειτουργίας και προωθεί την εφαρμογή τους και σε άλλες υπηρεσίες. Παρακολουθεί την εφαρμο-γή των καλών πρακτικών και αξιολογεί τα αποτελέσματά τους.,RespA
- Εισηγείται παρακολουθεί και αξιολογεί μέτρα για τη διαρκή βελτίωση της αποδοτικότητας και της αποτελε-σματικότητας των υπηρεσιών και της ανταπόκρισής τους στις ανάγκες των πολιτών.,RespA
- Σχεδιάζει εισηγείται και συντονίζει την εφαρμογή συστημάτων διοίκησης ολικής ποιότητας και διαδικα-σιών αυτοαξιολόγησης.,RespA
- Εισηγείται και παρακολουθεί την υλοποίηση προ-γραμμάτων έργων και δράσεων για την βελτίωση της οργάνωσης του Δήμου με στόχο την βελτίωση της απο-δοτικότητας και της αποτελεσματικότητάς του.,RespA
- Συνεργάζεται με τις οικονομικές υπηρεσίες για τη διαμόρφωση των καταλλήλων συστημάτων προϋπο-λογισμού και απολογιστικού ελέγχου των οικονομικών μεγεθών του Δήμου και των Νομικών του Προσώπων καθώς και των καταλλήλων συστημάτων παρακολού-θησης του κόστους λειτουργίας των οργανικών μονά-δων του Δήμου και του κόστους των παραγομένων και παρεχομένων υπηρεσιών του Δήμου προς τους πολίτες.,RespA
- Παρακολουθεί και ενημερώνει με συγκεκριμένες αναφορές τα όργανα του Δήμου σχετικά με την εξέλιξη των οικονομικών μεγεθών του Δήμου και των Νομικών του Προσώπων καθώς και την εξέλιξη του κόστους λει-τουργίας των οργανικών μονάδων και του κόστους των παραγομένων και παρεχομένων υπηρεσιών προς τους πολίτες.,RespA
α4. Αρμοδιότητες ποιότητας και οργάνωσης,RespA
- Μεριμνά για την εγκατάσταση και τήρηση συστημά-των διασφάλισης ποιότητας των επί μέρους λειτουργιών του Δήμου.,RespA
- Μεριμνά για την εγκατάσταση και τήρηση του συ-στήματος διασφάλισης της διαχειριστικής επάρκειας του Δήμου στον σχεδιασμό και παραγωγή έργων.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 1335,RespA
- Μεριμνά για την εκτέλεση των εγκεκριμένων προ-γραμμάτων έργων και δράσεων για την βελτίωση της οργάνωσης του Δήμου και των Νομικών του Προσώπων. Ειδικότερα μεριμνά για το σχεδιασμό/ανασχεδιασμό και την εφαρμογή βελτιωμένων οργανωτικών δομών κατανομής αρμοδιοτήτων κατανομής στελεχιακού δυ-ναμικού οργανωτικών συστημάτων εσωτερικών διαδι-κασιών και εντύπων.,RespA
- Μεριμνά για την εκπόνηση των κάθε είδους εσω-τερικών Κανονισμών του Δήμου και των Νομικών του Προσώπων (Εσωτερικός Κανονισμός Υπηρεσιών Εσω-τερικοί Κανονισμοί Λειτουργίας Κανονισμοί Παροχής Υπηρεσιών στους Δημότες κ.λπ.) σε συνεργασία με τις αρμόδιες υπηρεσίες.,RespA
- Παρακολουθεί την τήρηση και σχεδιάζει και εισηγεί-ται τις τυχόν επικαιροποιήσεις της οργανωτικής δομής και γενικότερα των διατάξεων του Οργανισμού Εσωτε-ρικής Υπηρεσίας του Δήμου.,RespA
- Μεριμνά για τον προσδιορισμό των αναγκαίων θέ-σεων εργασίας και τον προσδιορισμό του αριθμού του προσωπικού ανά θέση εργασίας και οργανωτική μονάδα του Δήμου σε συνεργασία με τις αρμόδιες υπηρεσίες και συνεργάζεται με τη Διεύθυνση Διοικητικών Υπηρεσιών για τον προγραμματισμό της κάλυψης των θέσεων (με νέα στελέχη ή ανακατανομή των υφισταμένων στελεχών).,RespA
- Παρακολουθεί την καλή εφαρμογή των εγκεκριμέ-νων από τα αρμόδια όργανα εσωτερικών οργανωτικών συστημάτων διαδικασιών και κανονισμών και ενημερώ-νει τα αρμόδια όργανα του Δήμου στην περίπτωση που διαπιστώνονται αποκλίσεις.,RespA
- Μελετά και εισηγείται για τη σκοπιμότητα σύστασης τροποποίησης του αντικειμένου ή κατάργησης των Νο-μικών Προσώπων του Δήμου.,RespA
(β) Αρμοδιότητες Γραφείου Τεχνολογιών Πληροφορι-κής και Επικοινωνιών (ΤΠΕ).,RespA
β1. Αρμοδιότητες στρατηγικής και μελετών ΤΠΕ,RespA
- Διαμορφώνει και εισηγείται τη στρατηγική του Δή-μου σε ότι αφορά την ανάπτυξη επέκταση και βελτί-ωση των συστημάτων τεχνολογιών πληροφορικής και επικοινωνιών (ΤΠΕ) και τα ζητήματα της Ηλεκτρονικής Διακυβέρνησης.,RespA
- Συγκεντρώνει στοιχεία προσδιορίζει τις ανάγκες και τις απαιτήσεις και εισηγείται για τα αναγκαία έργα ανάπτυξης και βελτίωσης των συστημάτων ΤΠΕ που πρέπει να αξιοποιεί ο Δήμος για την υποστήριξη των λειτουργιών του.,RespA
- Προδιαγράφει και εισηγείται την μεθοδολογία ανά-πτυξης των αναγκαίων συστημάτων ΤΠΕ και την υλο-ποίηση μηχανισμών επιχειρησιακής υποστήριξης των συστημάτων και των χρηστών των εφαρμογών.,RespA
- Μεριμνά για την μελέτη ανάπτυξη και εγκατάσταση των συστημάτων ΤΠΕ με την αξιοποίηση και εξειδικευ-μένων τρίτων.,RespA
- Προδιαγράφει τα νέα συστήματα ή τις νέες λειτουρ-γίες συστημάτων ΤΠΕ παρακολουθεί την ανάπτυξή τους και παραλαμβάνει τα συστήματα.,RespA
β2. Αρμοδιότητες διαχείρισης συστημάτων ΤΠΕ,RespA
- Σχεδιάζει εγκαθιστά και παρέχει υπηρεσίες συνεχούς συντήρησης δικτυακών τόπων και ιστοσελίδων καλύ-πτοντας τις σχετικές ανάγκες του Δήμου.1336 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
- Παρακολουθεί την ποιότητα των δεδομένων που τηρούνται στα συστήματα ΤΠΕ του Δήμου.,RespA
- Διαχειρίζεται και συντηρεί τις εφαρμογές και τις βά-σεις δεδομένων που σχεδιάζει και εγκαθιστά ο Δήμος για τις ανάγκες του.,RespA
- Διαχειρίζεται το περιεχόμενο των συστημάτων και της ανάκτησης δεδομένων για τα συστήματα ΤΠΕ που λειτουργούν στο Δήμο.,RespA
- Μεριμνά για την αξιοποίηση τρίτων για την επεξερ-γασία δεδομένων σύμφωνα με σχετικές ανάγκες του Δήμου.,RespA
- Εκπαιδεύει τους χρήστες των συστημάτων ΤΠΕ του Δήμου και μεριμνά για την παροχή κάθε είδους υπο-στήριξης προς τους χρήστες ώστε να είναι σε θέση να λειτουργούν και να αξιοποιούν αποτελεσματικά τα συ-στήματα.,RespA
- Μεριμνά για τη δημιουργία των κατάλληλων αναφο-ρών επιτελικής πληροφόρησης με την αξιοποίηση των στοιχείων που τηρούνται στα πληροφορικά συστήματα του Δήμου.,RespA
- Μεριμνά για την τήρηση των βαθμών ασφαλείας της πρόσβασης στις πληροφορίες που τηρούνται στα πλη-ροφοριακά συστήματα του Δήμου ώστε να εξασφαλί-ζεται η εμπιστευτικότητά τους.,RespA
- Εξασφαλίζει την ασφάλεια των δεδομένων και την βελτίωση της χρηστικότητας των ιστοσελίδων και των βάσεων δεδομένων του Δήμου.,RespA
- Υποστηρίζει την εκπλήρωση του έργου του ΚΟ.Σ.Ε. (Κομβικό Σημείο Επαφής) του Δήμου όπως προβλέπεται στο άρθρο 19 του ν. 3882/2010 (Α’ 166).,RespA
β3. Αρμοδιότητες διαχείρισης εξοπλισμού ΤΠΕ,RespA
- Προσδιορίζει τις ανάγκες των δημοτικών υπηρεσιών σε εξοπλισμό πληροφορικής και επικοινωνιών προσδι-ορίζει τις απαιτήσεις του εξοπλισμού αυτού σε αναβάθ-μιση και εισηγείται τα αναγκαία προγράμματα για την προμήθεια και εγκατάσταση του αναγκαίου εξοπλισμού.,RespA
- Προσδιορίζει τις τεχνικές προδιαγραφές και προδια-γράφει και εισηγείται την μεθοδολογία προμήθειας και εγκατάστασης του αναγκαίου εξοπλισμού πληροφορι-κής και επικοινωνιών.,RespA
- Μεριμνά για την παρακολούθηση της παραλαβής και την εγκατάσταση του αναγκαίου εξοπλισμού ΤΠΕ.,RespA
- Μεριμνά για την άρτια λειτουργία του δικτύου των κεντρικών και περιφερειακών συστημάτων.,RespA
- Εισηγείται για τη θέσπιση κανόνων ασφαλούς χρήσης του δικτύου και των συστημάτων ΤΠΕ και παρακολουθεί και ελέγχει την τήρηση των κανόνων αυτών.,RespA
- Μεριμνά για τη συνεχή συντήρηση και την αποκατά-σταση βλαβών του εξοπλισμού ΤΠΕ του Δήμου.,RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΤΟΠΙΚΗΣ,Non-RespA
ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ,Non-RespA
Άρθρο 11,Non-RespA
Αρμοδιότητες Αυτοτελούς Τμήματος,RespA
Τοπικής Οικονομικής Ανάπτυξης,Non-RespA
Το Αυτοτελές Τμήμα Τοπικής Οικονομικής Ανάπτυξης είναι αρμόδιο για την προστασία και ανάπτυξη της φυτι-κής παραγωγής της ζωικής παραγωγής και της αλιείας Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 150/21.01.2021,RespA
στην περιοχή του Δήμου την υποστήριξη του αγροτικού κόσμου για τη βελτίωση των μεθόδων εργασίας και την καλύτερη οργάνωση των αγροτικών εκμεταλλεύσεων την παρακολούθηση αδειοδότηση και εποπτεία των εμπορικών δραστηριοτήτων στην περιοχή του Δήμου την προστασία του καταναλωτή την προώθηση της απασχόλησης και την εφαρμογή ενεργειών τουριστι-κής ανάπτυξης.,RespA
Οι συγκεκριμένες αρμοδιότητες του Τμήματος στο πλαίσιο της αποστολής του καθορίζονται από τις ισχύ-ουσες διατάξεις Νόμων Διαταγμάτων και Υπουργικών Αποφάσεων. Οι αρμοδιότητες των επί μέρους οργανικών μονάδων του Αυτοτελούς Τμήματος Τοπικής Οικονομι-κής Ανάπτυξης είναι οι εξής:,RespA
(α). Αρμοδιότητες Γραφείου Αγροτικής Παραγωγής αλιείας και αλιευτικής παραγωγής,RespA
α.1 Αρμοδιότητες στον τομέα της φυτικής παραγωγής,RespA
- Ερευνά και μελετά κάθε θέμα για την ανάπτυξη της γεωργίας καθώς και τη διατήρηση του γεωργικού πλη-θυσμού στις εστίες του.,RespA
- Μεριμνά για την ανάπτυξη προστασία εκτίμηση και παρακολούθηση της φυτικής παραγωγής.,RespA
- Προωθεί προγράμματα εγκατάστασης νέων αγροτών και μεριμνά για τη σύνδεση αγροτικής παραγωγής και τουριστικής ανάπτυξης σε συνεργασία με την υπηρεσία Τουρισμού.,RespA
- Εκτιμά και παρακολουθεί τη γεωργική παραγωγή τις απολαμβανόμενες από τους παραγωγούς τιμές γεωργι-κών προϊόντων και την πορεία των αγορών των γεωρ-γικών προϊόντων και μεριμνά για τη λήψη αντιπροσω-πευτικών τιμών προϊόντων.,RespA
- Συνεργάζεται με την Τεχνική υπηρεσία για τη μελέτη και εκτέλεση έργων τεχνικής υποδομής τοπικής σημα-σίας που αφορούν στη γεωργία και ιδίως αυτών που σχετίζονται με την αγροτική οδοποιία την κατασκευή λιμνοδεξαμενών τα έργα βελτίωσης βοσκοτόπων και τα εγγειοβελτιωτικά έργα.,RespA
- Συνεργάζεται με ιδρύματα έρευνας της αγροτικής παραγωγής ενημερώνει τον αγροτικό πληθυσμό για τις βελτιωμένες μεθόδους παραγωγής και οργάνωσης των εκμεταλλεύσεων για την αντιμετώπιση τεχνικών οικονο-μικών και διαρθρωτικών προβλημάτων στο πλαίσιο των προγραμμάτων του Υπουργείου Αγροτικής Ανάπτυξης και μεριμνά για την ευρύτερη διάδοση στον αγροτικό κόσμο μέσω εκπαιδευτικών προγραμμάτων γνώσεων για την εφαρμογή βελτιωμένων μεθόδων καλλιέργειας.,RespA
- Μεριμνά για την καλύτερη οργάνωση των γεωργικών εκμεταλλεύσεων στο πλαίσιο σχεδίων βελτίωσης.,RespA
- Εισηγείται για την χορήγηση ανανέωση ανάκληση ή μεταβίβαση αδειών λειτουργίας καταστημάτων λιανικής πώλησης αγροτικών φαρμακευτικών προϊόντων.,RespA
- Συνεργάζεται με τους αγρότες και τις συνεταιριστικές οργανώσεις τους για την διερεύνηση και επισήμανση των τεχνικών και οικονομικών προβλημάτων των γεωρ-γικών εκμεταλλεύσεων.,RespA
- Παρέχει τεχνική βοήθεια για την εφαρμογή βελτιω-μένων μεθόδων γεωργικής εκμετάλλευσης με σκοπό τη βελτίωση της ποιότητας των παραγομένων προϊόντων και τη μείωση κόστους παραγωγής τους.Τεύχος B’ 150/21.01.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
- Μεριμνά για την οργάνωση των γεωργικών εκμεταλ-λεύσεων και την εν γένει αντιμετώπιση των προβλημά-των στα διάφορα στάδια της παραγωγικής διαδικασίας στα πλαίσια των εκάστοτε εφαρμοζόμενων προγραμμά-των γεωργικής και κτηνοτροφικής ανάπτυξης.,RespA
- Διενεργεί επιτόπιους ελέγχους ύστερα από εντο-λή του Τμήματος Τοπικής Οικονομικής Ανάπτυξης με σκοπό την υλοποίηση κοινοτικών προγραμμάτων (οι-κονομικές ενισχύσεις στη φυτική και ζωική παραγωγή) και μεριμνά για την χορήγηση βεβαιώσεων (αγροτικά αυτοκίνητα αγροτικές αποθήκες λαϊκές αγορές εκτί-μηση ζημιών κ.λπ.).,RespA
- Ενημερώνει το Τμήμα Τοπικής Οικονομικής Ανά-πτυξης για τα ζητήματα της περιοχής που αφορούν τον αγροτικό κόσμο και εισηγείται κατευθύνσεις και πρότυπα για την αντιμετώπισή τους.,RespA
α.2 Αρμοδιότητες ζωικής παραγωγής,RespA
- Ερευνά και μελετά κάθε θέμα για την ανάπτυξη της κτηνοτροφίας καθώς και τη διατήρηση του κτηνοτρο-φικού πληθυσμού στις εστίες του.,RespA
- Μεριμνά για την ανάπτυξη προστασία εκτίμηση και παρακολούθηση της ζωικής παραγωγής.,RespA
- Συνεργάζεται με την Τεχνική υπηρεσία για τη μελέ-τη και την εκτέλεση έργων τεχνικής υποδομής τοπικής σημασίας που αφορούν τη κτηνοτροφία όπως π.χ. τα έργα βελτίωσης βοσκοτόπων.,RespA
- Μεριμνά για τη διαχείριση των βοσκοτόπων.,RespA
- Συνεργάζεται με ιδρύματα έρευνας της κτηνοτροφι-κής παραγωγής ενημερώνει τον αγροτικό πληθυσμό για τις βελτιωμένες μεθόδους παραγωγής και οργάνωσης των κτηνοτροφικών εκμεταλλεύσεων για την αντιμετώ-πιση τεχνικών οικονομικών και διαρθρωτικών προβλη-μάτων στο πλαίσιο των προγραμμάτων του Υπουργείου Αγροτικής Ανάπτυξης και μεριμνά για την ευρύτερη δι-άδοση στον αγροτικό κόσμο μέσω εκπαιδευτικών προ-γραμμάτων γνώσεων για την εφαρμογή βελτιωμένων μεθόδων κτηνοτροφικής παραγωγής.,RespA
- Μεριμνά για την εφαρμογή και τον έλεγχο του συστή-ματος αναγνώρισης και καταγραφής του ζωικού κεφα-λαίου του Δήμου (ενώτια για την ατομική αναγνώριση των ζώων ηλεκτρονικές βάσεις δεδομένων διαβατήρια ζώων τήρηση ατομικών μητρώων).,RespA
- Μεριμνά για τα αδέσποτα ζώα (περισυλλογή δημι-ουργία και λειτουργία καταφυγίων κ.λπ.).,RespA
- Εισηγείται για την χορήγηση αδειών λειτουργίας καταστημάτων και εγκαταστάσεων που σχετίζονται με το εμπόριο ή την αξιοποίηση ζώων (καταστήματα δια-τήρησης εμπορίας και διακίνησης ζώων καταστήματα πώλησης σκύλων ή γατών κτηνοπτηνοτροφικές εγκα-ταστάσεις αυτοκίνητα που μεταφέρουν ζώα ζωολογικοί κήποι).,RespA
- Εισηγείται για την χορήγηση ανανέωση ανάκληση ή μεταβίβαση αδειών λειτουργίας καταστημάτων λιανικής πώλησης κτηνιατρικών φαρμακευτικών προϊόντων.,RespA
- Εφαρμόζει οργανώνει και εποπτεύει την τεχνητή σπερματέγχυση και τον συγχρονισμό του οίστρου των ζώων.,RespA
- Γνωματεύει για την υγειονομική καταλληλότητα των ζώων όταν πρόκειται για πλανόδια έκθεση ζώων.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 1337,RespA
- Εισηγείται για την χορήγηση άδειας για τη λειτουργία κτηνιατρικού γραφείου για τα παραγωγικά ζώα ειδικής άδειας για την αποθήκευση φαρμακευτικών κτηνιατρι-κών προϊόντων και αδειών λειτουργίας ιδιωτικών κτηνια-τρείων και κτηνιατρικών κλινικών τα οποία και εποπτεύει.,RespA
- Εφαρμόζει προγράμματα για την καταπολέμηση λοι-μωδών και παρασιτικών νοσημάτων ζώων σε συνεργα-σία με την υπηρεσία Δημ. Υγείας για τα νοσήματα που μεταδίδονται και στον άνθρωπο.,RespA
- Επιβάλλει ή αίρει υγειονομικά μέτρα λόγω εμφάνισης βαριάς επιζωοτίας για την έκδοση πιστοποιητικών προς μεταφορά ζώων.,RespA
α.3 Αρμοδιότητες Αλιείας και αλιευτικής παραγωγής,RespA
- Διενεργεί όλες τις κατάλληλες δραστηριότητες για την άσκηση εποπτείας και ελέγχου στον τομέα της αλιεί-ας και αλιευτικής παραγωγής στην περιοχή δικαιοδοσίας του Δήμου.,RespA
- Ερευνά και μελετά κάθε θέμα για την ανάπτυξη της αλιείας και αλιευτικής παραγωγής καθώς και τη διατή-ρηση του αλιευτικού πληθυσμού στις εστίες του.,RespA
- Συνεργάζεται με την Τεχνική υπηρεσία για τη μελέ-τη και την εκτέλεση έργων τεχνικής υποδομής τοπικής σημασίας που αφορούν την αλιεία και την αλιευτική παραγωγή.,RespA
- Γνωμοδοτεί για την παραχώρηση μίσθωση και ανα-μίσθωση υδάτινων εκτάσεων για την ίδρυση επέκτα-ση και μετεγκατάσταση μονάδων υδατοκαλλιέργειας εντατικής ή ημιεντατικής μορφής των ιχθυοτρόφων υδάτων καθώς και για την χορήγηση άδειας ίδρυσης και λειτουργίας τους.,RespA
- Συγκεντρώνει και τηρεί στοιχεία των υδατοκαλλιερ-γειών και της αλιείας στα εσωτερικά ύδατα καθώς και στοιχεία των πάσης φύσεως αλιευτικών εκμεταλλεύσεων.,RespA
- Καταρτίζει μελέτες και συντάσσει έντυπα που αφο-ρούν δραστηριότητες αλιείας και αλιευτικής παραγωγής υδατοκαλλιεργειών και προστασίας των υδάτινων οικο-συστημάτων και διοργανώνει ενημερωτικές συναντήσεις με αλιείς υδατοκαλλιεργητές και γενικά εργαζόμενους σε επιχειρήσεις του αλιευτικού τομέα.,RespA
- Εισηγείται τη λήψη αποφάσεων για την ανάπτυξη και ρύθμιση ζητημάτων του τομέα της αλιείας στην περιοχή του Δήμου σύμφωνα με τις δικαιοδοσίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις. Οι αποφάσεις αυτές αφορούν ιδίως:,RespA
• την καταστροφή εκποίηση και έγκριση του αποτε-λέσματος της σχετικής δημοπρασίας ή διάθεσης των δημευθέντων υλικών και μέσων αλιείας,RespA
• την εφαρμογή του προγράμματος ανάπτυξης των ιχθυοκαλλιεργειών με την έγκαιρη και επαρκή παραγωγή του αναγκαίου γόνου για τον εφοδιασμό με αυτόν των ενδιαφερομένων ιδιωτών πεστροφοκαλλιεργητών,RespA
• την έγκριση για τη διενέργεια εμπλουτισμού εσωτε-ρικών υδάτων και τον καθορισμό της απαγορευτικής περιόδου αλιείας με κάθε μέσο και εργαλείο,RespA
• τον καθορισμό των όρων χορήγησης ερασιτεχνικών αδειών αλιείας και για τον περιορισμό της αλιείας,RespA
• τη διάθεση σε δημόσιες υπηρεσίες ή σε ερευνητικά ιδρύματα ή σε νομικά πρόσωπα του δημόσιου τομέα των 1338 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
πλωτών μέσων εργαλείων και λοιπού εξοπλισμού που δημεύθηκε εφόσον δεν έχει πλειστηριασθεί,RespA
• την έγκριση για διενέργεια αθλητικής αλιείας,RespA
• την επιβολή ειδικών ή πρόσθετων περιοριστικών μέ-τρων της αλιείας για ποτάμιους και άλλους υδάτινους χώρους,RespA
• τη σύμφωνη γνώμη για την εισαγωγή από το εξω-τερικό ζώντων υδρόβιων ζώων και φυτών ή φυκών ή των αγών τους για τεχνητή εκτροφή ή εμπλουτισμό υδά-των τον καθορισμό της διάρκειας έναρξης και λήξης της απαγορευτικής περιόδου αλιείας στους ποταμούς και λοιπά εσωτερικά ύδατα χωρικής αρμοδιότητας του Δήμου,RespA
• τον καθορισμό περιορισμών κατά τη διενέργεια αλι-είας εντός των τεχνητών λιμνών για την προστασία των έργων που υπάρχουν σε αυτές,RespA
• την έκτακτη αναστολή των αδειών αλιείας για ορι-σμένη περίοδο σε περιοχή χωρικής αρμοδιότητας του Δήμου όταν το επιβάλλει η προστασία της ιχθυοπαρα-γωγής και η ρύθμιση της αλιείας,RespA
• την πρόταση για εγγραφή πιστώσεων για απαλλοτρί-ωση υδάτινων και χερσαίων εκτάσεων,RespA
• την αξιοποίηση ιχθυοτροφικά των μη εκμεταλλεύ-σιμων τελμάτων ή άγονων εκτάσεων σε συνεργασία με τις υπηρεσίες,RespA
• τη σύσταση τριμελών συμβουλίων εκδίκασης αλιευ-τικών προσφυγών,RespA
• την έγκριση και την τροποποίηση καταστατικών αλιευτικών συνεταιρισμών και την παροχή σ’ αυτούς τεχνικών οδηγιών,RespA
• την έγκριση και τροποποίηση ή συμπλήρωση του είδους των εργαλείων με τα οποία και μόνον επιτρέπεται η αλιεία στα εσωτερικά ύδατα,RespA
• την κοπή των καλάμων στα εσωτερικά ύδατα.,RespA
• Εισηγείται την χορήγηση αδειών στον τομέα της αλι-είας στην περιοχή του Δήμου σύμφωνα με τις δικαιοδο-σίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις. Οι άδειες αυτές αφορούν ιδίως:,RespA
• τις ερασιτεχνικές άδειες αλιείας,RespA
• τη χρήση καταδυτικών συσκευών σε περιπτώσεις διεξαγωγής ερευνών,RespA
• τις επαγγελματικές άδειες αλιείας,RespA
• την άδεια αλιείας γόνου ιχθύων και λοιπών υδρόβιων οργανισμών.,RespA
- Αντιμετωπίζει θέματα και εισηγείται μέτρα που αφο-ρούν τη διακίνηση μεταποίηση τυποποίηση συντήρη-ση και εμπορία των αλιευτικών προϊόντων σε συνεργα-σία με αρμόδιες υπηρεσίες και φορείς.,RespA
(β). Αρμοδιότητες Γραφείου Αδειοδοτήσεων και Ρύθ-μισης Εμπορικών Δραστηριοτήτων,RespA
β.1. Αρμοδιότητες ρύθμισης εμπορικών δραστηριο-τήτων,RespA
- Μελετά και εισηγείται τη ρύθμιση θεμάτων εμπορι-κής δραστηριότητας που επηρεάζουν τις λειτουργίες και το περιβάλλον της πόλης και την ποιότητα ζωής των κατοίκων σύμφωνα με τις δικαιοδοσίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις. Τα θέματα αυτά αφορούν ιδίως:Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 150/21.01.2021,RespA
- Τον καθορισμό των χώρων και των όρων λειτουργί-ας των υπαίθριων εμπορικών δραστηριοτήτων (λαϊκές αγορές και εμποροπανηγύρεις).,RespA
- Τον καθορισμό των χώρων και των όρων για την προσωρινή διαμονή μετακινουμένων πληθυσμιακών ομάδων.,RespA
- Τον καθορισμό των προδιαγραφών και των όρων της υπαίθριας διαφήμισης.,RespA
- Τον προσδιορισμό των ειδικότερων όρων και προ-ϋποθέσεων για την ίδρυση και εγκατάσταση καταστη-μάτων και επιχειρήσεων στο βαθμό που επηρεάζουν το περιβάλλον και τις λειτουργίες των οικισμών.,RespA
- Τον προσδιορισμό των όρων και των ωρών λειτουρ-γίας μουσικής σε καταστήματα.,RespA
- Τον καθορισμό των ωρών έναρξης και λήξης της ερ-γασίας των αρτεργατών.,RespA
- Τον καθορισμό των χρονικών ορίων λειτουργίας κα-ταστημάτων και επιχειρήσεων.,RespA
- Τον καθορισμό των ανώτατου αριθμού των αδειών υπαίθριου πλανόδιου εμπορίου και τη συγκρότηση της Επιτροπής Υπαίθριου Πλανόδιου Εμπορίου.,RespA
- Την έγκριση της λειτουργίας Κυριακάτικων Αγορών.,RespA
- Την έκδοση αποφάσεων για την ίδρυση τη διάλυση και τον καθορισμό του τρόπου της εν γένει λειτουργίας Λαϊκών Αγορών σύμφωνα με την κείμενη νομοθεσία περιλαμβανομένης της χορήγησης επαγγελματικών και παραγωγικών αδειών καθώς και κάθε άλλου συναφούς αντικειμένου.,RespA
- Τη συγκρότηση Επιτροπών για τον έλεγχο των πωλη-τών παραγωγών και επαγγελματιών των λαϊκών αγορών.,RespA
- Την εφαρμογή της ισχύουσας νομοθεσίας για τη χο-ρήγηση αδειών εκμετάλλευσης περιπτέρων.,RespA
- Τη λήψη απόφασης σχετικά με τον καθορισμό των ωρών ανοίγματος μεσημβρινής διακοπής και κλεισίμα-τος των φαρμακείων και φαρμακαποθηκών καθώς και τον καθορισμό για κάθε έτος του αριθμού των φαρμα-κείων που διημερεύουν και διανυκτερεύουν.,RespA
- Παρακολουθεί και ελέγχει την εφαρμογή των απο-φάσεων των σχετικών με τα προηγούμενα θέματα εμπο-ρικής δραστηριότητας και εισηγείται τη λήψη μέτρων σύμφωνα με τις ισχύουσες διατάξεις.,RespA
