RawParagraph,RespAPrediction
- Ερευνά καταγράφει και αξιολογεί τον βαθμό εξυπη-ρέτησης των χρηστών των λιμενικών εγκαταστάσεων του Δήμου εντοπίζει τις ανάγκες που δεν ικανοποιούνται και σχεδιάζει τρόπους βελτίωσης της ικανοποίησης των χρηστών συγκεντρώνοντας και λαμβάνοντας υπόψη για τον σκοπό αυτό σχετικές προτάσεις κρατικών ή κοινω-νικών φορέων.,RespA
- Εισπράττει την προβλεπόμενη από τις ισχύουσες διατάξεις Λιμενική Φορολογία ανταποδοτικά λιμενικά τέλη και δικαιώματα και τα αποδίδει στις αρμόδιες οι-κονομικές υπηρεσίες του Δήμου μέσω μηνιαίων χρη-ματικών καταλόγων που συντάσσει και αποστέλλει σε αυτές προκειμένης της διάθεσης των σχετικών εσόδων για την εκτέλεση λιμενικών έργων κατά την έννοια του άρθρου 55 του β.δ. της 14/19-01-1939.,RespA
- Οποιαδήποτε πράξη του Δημοτικού Λιμενικού Γρα-φείου πρέπει να συνοδεύεται από σχετική εγκριτική απόφαση του Δημοτικού Συμβουλίου.,RespA
- Ασκεί κάθε άλλη εργασία που δεν περιλαμβάνεται στον παρόντα Οργανισμό Εσωτερικής Υπηρεσίας και προβλέπεται ή θα προβλεφθεί με βάση την ισχύουσα νομοθεσία.»,RespA
ΕΝΟΤΗΤΑ Β: ΕΠΙΤΕΛΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,Non-RespA
Άρθρο 12,Non-RespA
ΑΥΤΟΤΕΛΕΣ ΤΜΗΜΑ ΕΠΙΧΕΙΡΗΣΙΑΚΟΥ ΣΧΕΔΙΑΣΜΟΥ,Non-RespA
Το Αυτοτελές Τμήμα Επιχειρησιακού Σχεδιασμού του Δήμου είναι αρμόδιο για την υποστήριξη των οργάνων διοίκησης των υπηρεσιών και των νομικών προσώπων του Δήμου κατά τις διαδικασίες σύνταξης παρακολού-Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 3562/04.08.2021,RespA
θησης και αξιολόγησης των αποτελεσμάτων των περι-οδικών Επιχειρησιακών Προγραμμάτων και των Ετησί-ων Προγραμμάτων Δράσης την παρακολούθηση της αποτελεσματικότητας και απόδοσης των υπηρεσιών του Δήμου κατά την επίτευξη των περιοδικών στόχων του και τον σχεδιασμό και την παρακολούθηση της εφαρμογής των εσωτερικών οργανωτικών συστημάτων του Δήμου υπό συνθήκες διασφάλισης του επιθυμητού επιπέδου ποιότητας των παρεχομένων κάθε είδους υπηρεσιών. Επιπρόσθετα το Τμήμα είναι αρμόδιο για την ανάπτυξη εγκατάσταση λειτουργία και συντήρηση των συστη-μάτων ΤΠΕ του Δήμου περιλαμβανομένης της ευθύνης εκπλήρωσης του έργου του ΚΟ.Σ.Ε. (Κομβικό Σημείο Επαφής) του Δήμου όπως προβλέπεται στο άρθρο 19 του ν. 3882/2010 (Α΄ 166).,Non-RespA
Οι αρμοδιότητες των επί μέρους γραφείων του Τμήμα-τος Επιχειρησιακού Σχεδιασμού είναι οι εξής:,RespA
i. Αρμοδιότητες Γραφείου Αναπτυξιακού Σχεδιασμού και Προγραμμάτων,RespA
Αρμοδιότητες μελετών και έρευνας,RespA
1. Συγκεντρώνει επεξεργάζεται τεκμηριώνει και ενη-μερώνει συνεχώς τα γεωγραφικά δημογραφικά οικο-νομικά κοινωνικά και άλλα στοιχεία που αφορούν στην ανάπτυξη του Δήμου σε συνεργασία με τους αρμόδιους φορείς και τις υπηρεσίες του Δήμου.,RespA
2. Συγκεντρώνει και τεκμηριώνει την αναγκαία τεχνο-γνωσία και πληροφόρηση που είναι απαραίτητη για τη διαμόρφωση των προγραμμάτων ανάπτυξης του Δή-μου (π.χ. κλαδικές και αναπτυξιακές μελέτες μελέτες και θέματα της Αυτοδιοίκησης νομοθεσία που αφορά την αυτοδιοίκηση τις λειτουργίες και τους στόχους του Δήμου κ.λπ.).,RespA
3. Μεριμνά για τη διενέργεια ερευνών για τις ανάγκες των δημοτών και συγκεντρώνει και τεκμηριώνει προτά-σεις για επεμβάσεις (έργα ενέργειες προγράμματα) που θα ικανοποιούν τις ανάγκες των δημοτών.,RespA
4. Μεριμνά για την εκπόνηση ερευνών και μελετών για τη διάγνωση των αναγκών ανάπτυξης του Δήμου τη διερεύνηση της σκοπιμότητας αναπτυξιακών προτάσε-ων και την ιεράρχηση προτεραιοτήτων έργων δράσεων και μέτρων.,RespA
Αρμοδιότητες σχεδιασμού και παρακολούθησης προ-γραμμάτων,RespA
1. Μελετά σχεδιάζει και εισηγείται την εφαρμογή προ-γραμμάτων οικονομικής ανάπτυξης της περιοχής του Δήμου με την αξιοποίηση των τοπικών φυσικών πόρων την ανάπτυξη του ανθρώπινου δυναμικού την αξιοποί-ηση της δημοτικής περιουσίας και τη δημιουργία και διαχείριση υποδομών στήριξης της τοπικής οικονομίας.,RespA
2. Μελετά σχεδιάζει και εισηγείται την εφαρμογή προγραμμάτων και δράσεων που ενσωματώνουν την ισότητα των φύλων και τη λήψη θετικών μέτρων υπέρ των γυναικών στις προτάσεις του Δήμου στα εθνικά και συγχρηματοδοτούμενα προγράμματα.,RespA
3. Συνεργάζεται με τις υπηρεσίες της Περιφέρειας στην οποία ανήκει ο Δήμος για την εναρμόνιση των προγραμμάτων οικονομικής ανάπτυξης της περιοχής του Δήμου με τα ευρύτερα αντίστοιχα προγράμματα της Περιφέρειας.Τεύχος B’ 3562/04.08.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
4. Συνεργάζεται με τις αρμόδιες υπηρεσίες και συντάσ-σει προτάσεις που αφορούν στην εφαρμογή προγραμ-μάτων για την εξασφάλιση και διαρκή βελτίωση των τεχνικών και κοινωνικών υποδομών (δομημένο περιβάλ-λον) στην περιοχή του Δήμου με στόχο την εξασφάλιση ικανοποιητικών συνθηκών ποιότητας ζωής.,RespA
5. Διερευνά και ενημερώνει τα όργανα και τις υπηρεσί-ες του Δήμου για τις πιθανές πηγές χρηματοδότησης των αναπτυξιακών προγραμμάτων του Δήμου (προγράμμα-τα συγχρηματοδοτούμενα από την EE προγράμματα της EE εθνικά προγράμματα έργα ΣΔΙΤ έργα αυτοχρηματο-δοτούμενα κ.λπ.).,RespA
6. Υποστηρίζει τα όργανα διοίκησης και τις υπηρεσί-ες του Δήμου και των Νομικών Προσώπων του και την ομάδα έργου που είναι δυνατόν να συγκροτείται για τη σύνταξη του 5ετούς Επιχειρησιακού Προγράμματος του Δήμου κατά τη διαδικασία κατάρτισης παρακολούθη-σης και αξιολόγησης του επιχειρησιακού προγράμματος και των Ετησίων Προγραμμάτων Δράσης στα οποία εξει-δικεύεται το επιχειρησιακό πρόγραμμα.,RespA
7. Μεριμνά για τη διενέργεια των διαδικασιών ένταξης έργων και δράσεων του Δήμου σε αναπτυξιακά και άλλα προγράμματα για την παρακολούθηση της υλοποίησής τους και τη σχετική ενημέρωση των αρμοδίων Αρχών σε συνεργασία με τις αρμόδιες υπηρεσίες του Δήμου.,RespA
8. Υποστηρίζει το Δήμαρχο για την παρακολούθηση και αξιολόγηση του Επιχειρησιακού Προγράμματος συ-νεργάζεται με τις υπηρεσίες του Δήμου και των Νομικών Προσώπων του και συντάσσει την ενδιάμεση και την τελική έκθεση αξιολόγησης τις οποίες υποβάλλει στο Δήμαρχο. Εισηγείται την ενδεχόμενη αναθεώρηση των στόχων του Επιχειρησιακού Προγράμματος μετά την ενδιάμεση αξιολόγησή του.,RespA
9. Με σκοπό την αντικειμενικότερη αξιολόγηση του Επιχειρησιακού Προγράμματος διαμορφώνει τους κα-τάλληλους δείκτες αποτελεσματικότητας που επιτρέ-πουν να εκτιμηθεί ο βαθμός επίτευξης των στόχων σε σχέση με τα αποτελέσματα των δράσεων καθώς και κα-τάλληλους δείκτες αποδοτικότητας που συσχετίζουν το κόστος πραγματοποίησης με τις εκροές των δράσεων.,RespA
10. Συντάσσει σχέδιο του Ετησίου Προγράμματος Δρά-σης του Δήμου αφού λάβει υπόψη τις γραπτές εισηγή-σεις των υπηρεσιών και το υποβάλλει στην Εκτελεστική Επιτροπή.,RespA
11. Υποστηρίζει την Εκτελεστική Επιτροπή για την πα-ρακολούθηση και τον απολογισμό των Ετησίων Προ-γραμμάτων Δράσης του Δήμου. Ειδικότερα (α) κατά τη διάρκεια εφαρμογής του ετησίου προγράμματος δρά-σης του Δήμου συντάσσει εκθέσεις παρακολούθησης σε συνεργασία με τις αρμόδιες υπηρεσίες ανά τακτά διαστήματα που ορίζονται με απόφαση του Δημάρχου και (β) πριν από τη σύνταξη του οικονομικού απολογι-σμού υποβάλλει στη Εκτελεστική Επιτροπή έκθεση με τον απολογισμό δράσης του προηγούμενου έτους αφού λάβει υπόψη τις απολογιστικές εκθέσεις των υπηρεσιών.,RespA
12. Υποστηρίζει την σύναψη και παρακολουθεί την πρόοδο των προγραμματικών και άλλων συμβάσεων μεταξύ του Δήμου και άλλων φορέων για την υλοποί-ηση έργων ενεργειών και προγραμμάτων. Υποστηρίζει TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 47807,RespA
τις σχέσεις διαδημοτικής συνεργασίας και συντονίζει τις σχέσεις του Δήμου με άλλους δημόσιους φορείς.,RespA
13. Φροντίζει για τη διεκδίκηση πόρων από τα Επι-χειρησιακά Προγράμματα (τομεακά και περιφερειακά),RespA
του ΕΣΠΑ.,Non-RespA
14. Αξιοποιεί πόρους από την Ευρωπαϊκή Ένωση με διεθνείς συνεργασίες και συμμετοχή σε δίκτυα με σκοπό την εισαγωγή καινοτομικών εφαρμογών.,RespA
15. Αξιοποιεί τα εθνικά προγράμματα και των εξειδι-κευμένων επιχορηγήσεων (τύπου Πράσινο Ταμείο) για έργα Δήμου.,RespA
16. Διαμορφώνει ολοκληρωμένο πληροφοριακό σύ-στημα (Ο.Π.Σ.) για την παρακολούθηση υλοποίησης του περιφερειακού σχεδιασμού του έγκαιρου προγραμμα-τισμού και του ευρύτερου συντονισμού των έργων του Δήμου.,RespA
Αρμοδιότητες αποτελεσματικότητας και απόδοσης,RespA
1. Σχεδιάζει και εισηγείται συστήματα και μεθόδους μέτρησης της αποτελεσματικότητας και αποδοτικότητας των υπηρεσιών του Δήμου και των Νομικών του Προ-σώπων (διαδικασίες δείκτες κ.λπ.). 2. Σχεδιάζει και εισηγείται τον Κανονισμό Μέτρησης και Αξιολόγησης της απόδοσης των δημοτικών υπηρε-σιών κατά την ισχύουσα νομοθεσία.,RespA
3. Διαμορφώνει και εισηγείται περιοδικούς στόχους για την βελτίωση της αποτελεσματικότητας και αποδο-τικότητας των υπηρεσιών του Δήμου και των Νομικών του Προσώπων.,RespA
4. Συγκεντρώνει στοιχεία και δεδομένα που αναφέρο-νται στην αποδοτικότητα και αποτελεσματικότητα των υπηρεσιών και στην επίτευξη των σχετικών περιοδικών τους στόχων παρακολουθεί την εξέλιξή τους επεξερ-γάζεται τα στοιχεία και εκδίδει ενημερωτικές αναφορές.,RespA
5. Διατυπώνει αναλυτικά ετησίως τις εκθέσεις αποδο-τικότητας και αποτελεσματικότητας των υπηρεσιών και των Νομικών Προσώπων.,RespA
6. Εντοπίζει τις καλύτερες πρακτικές αποτελεσματικής και αποδοτικής λειτουργίας και προωθεί την εφαρμογή τους και σε άλλες υπηρεσίες. Παρακολουθεί την εφαρμογή των καλών πρακτικών και αξιολογεί τα αποτελέσματά τους.,RespA
7. Εισηγείται παρακολουθεί και αξιολογεί μέτρα για τη διαρκή βελτίωση της αποδοτικότητας και της αποτε-λεσματικότητας των υπηρεσιών και της ανταπόκρισής τους στις ανάγκες των πολιτών.,RespA
8. Σχεδιάζει εισηγείται και συντονίζει την εφαρμογή συστημάτων διοίκησης ολικής ποιότητας και διαδικασι-ών αυτοαξιολόγησης.,RespA
9. Εισηγείται και παρακολουθεί την υλοποίηση προ-γραμμάτων έργων και δράσεων για την βελτίωση της οργάνωσης του Δήμου με στόχο την βελτίωση της απο-δοτικότητας και της αποτελεσματικότητάς του.,RespA
10. Συνεργάζεται με τις οικονομικές υπηρεσίες για τη διαμόρφωση των καταλλήλων συστημάτων προϋπο-λογισμού και απολογιστικού ελέγχου των οικονομικών μεγεθών του Δήμου και των Νομικών του Προσώπων καθώς και των καταλλήλων συστημάτων παρακολού-θησης του κόστους λειτουργίας των οργανικών μονά-δων του Δήμου και του κόστους των παραγομένων και παρεχομένων υπηρεσιών του Δήμου προς τους πολίτες.47808 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
11. Παρακολουθεί και ενημερώνει με συγκεκριμένες αναφορές τα όργανα του Δήμου σχετικά με την εξέλιξη των οικονομικών μεγεθών του Δήμου και των Νομικών του Προσώπων καθώς και την εξέλιξη του κόστους λει-τουργίας των οργανικών μονάδων και του κόστους των παραγομένων και παρεχομένων υπηρεσιών προς τους πολίτες.,RespA
Αρμοδιότητες ποιότητας και οργάνωσης,RespA
1. Μεριμνά για την εγκατάσταση και τήρηση συστημά-των διασφάλισης ποιότητας των επί μέρους λειτουργιών του Δήμου.,RespA
2. Μεριμνά για την εγκατάσταση και τήρηση του συ-στήματος διασφάλισης της διαχειριστικής επάρκειας του Δήμου στον σχεδιασμό και παραγωγή έργων.,RespA
3. Μεριμνά για την εκτέλεση των εγκεκριμένων προ-γραμμάτων έργων και δράσεων για την βελτίωση της οργάνωσης του Δήμου και των Νομικών του Προσώπων. Ειδικότερα μεριμνά για τον σχεδιασμό/ανασχεδιασμό και την εφαρμογή βελτιωμένων οργανωτικών δομών κατανομής αρμοδιοτήτων κατανομής στελεχιακού δυ-ναμικού οργανωτικών συστημάτων εσωτερικών διαδι-κασιών και εντύπων.,RespA
4. Μεριμνά για την εκπόνηση των κάθε είδους εσω-τερικών Κανονισμών του Δήμου και των Νομικών του Προσώπων (Εσωτερικός Κανονισμός Υπηρεσιών Εσω-τερικοί Κανονισμοί Λειτουργίας Κανονισμοί Παροχής Υπηρεσιών στους Δημότες κ.λπ.) σε συνεργασία με τις αρμόδιες υπηρεσίες.,RespA
5. Παρακολουθεί την τήρηση και σχεδιάζει και εισηγεί-ται τις τυχόν επικαιροποιήσεις της οργανωτικής δομής και γενικότερα των διατάξεων του Οργανισμού Εσωτε-ρικής Υπηρεσίας του Δήμου.,RespA
6. Μεριμνά για τον προσδιορισμό των αναγκαίων θέ-σεων εργασίας και τον προσδιορισμό του αριθμού του προσωπικού ανά θέση εργασίας και οργανωτική μονάδα του Δήμου σε συνεργασία με τις αρμόδιες υπηρεσίες και συνεργάζεται με τη Διεύθυνση Διοικητικών Υπηρεσιών για τον προγραμματισμό της κάλυψης των θέσεων (με νέα στελέχη ή ανακατανομή των υφισταμένων στελεχών).,RespA
7. Παρακολουθεί την καλή εφαρμογή των εγκεκριμέ-νων από τα αρμόδια όργανα εσωτερικών οργανωτικών συστημάτων διαδικασιών και κανονισμών και ενημερώ-νει τα αρμόδια όργανα του Δήμου στην περίπτωση που διαπιστώνονται αποκλίσεις.,RespA
8. Μελετά και εισηγείται για τη σκοπιμότητα σύστασης τροποποίησης του αντικειμένου ή κατάργησης των Νο-μικών Προσώπων του Δήμου.,RespA
ii.Αρμοδιότητες Γραφείου Τεχνολογιών Πληροφορικής και Επικοινωνιών (ΤΠΕ),RespA
Αρμοδιότητες στρατηγικής και μελετών ΤΠΕ,RespA
1. Διαμορφώνει και εισηγείται τη στρατηγική του Δή-μου σε ότι αφορά την ανάπτυξη επέκταση και βελτί-ωση των συστημάτων τεχνολογιών πληροφορικής και επικοινωνιών (ΤΠΕ) και τα ζητήματα της Ηλεκτρονικής Διακυβέρνησης.,RespA
2. Συγκεντρώνει στοιχεία προσδιορίζει τις ανάγκες και τις απαιτήσεις και εισηγείται για τα αναγκαία έργα ανάπτυξης και βελτίωσης των συστημάτων ΤΠΕ που πρέπει να αξιοποιεί ο Δήμος για την υποστήριξη των λειτουργιών του.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 3562/04.08.2021,RespA
3. Προδιαγράφει και εισηγείται την μεθοδολογία ανά-πτυξης των αναγκαίων συστημάτων ΤΠΕ και την υλο-ποίηση μηχανισμών επιχειρησιακής υποστήριξης των συστημάτων και των χρηστών των εφαρμογών.,RespA
4. Μεριμνά για την μελέτη ανάπτυξη και εγκατάσταση των συστημάτων ΤΠΕ με την αξιοποίηση και εξειδικευ-μένων τρίτων.,RespA
5. Προδιαγράφει τα νέα συστήματα ή τις νέες λειτουρ-γίες συστημάτων ΤΠΕ παρακολουθεί την ανάπτυξή τους και παραλαμβάνει τα συστήματα.,RespA
Αρμοδιότητες διαχείρισης συστημάτων ΤΠΕ,RespA
1. Σχεδιάζει εγκαθιστά και παρέχει υπηρεσίες συνε-χούς συντήρησης δικτυακών τόπων και ιστοσελίδων καλύπτοντας τις σχετικές ανάγκες του Δήμου.,RespA
2. Παρακολουθεί την ποιότητα των δεδομένων που τηρούνται στα συστήματα ΤΠΕ του Δήμου.,RespA
3. Διαχειρίζεται και συντηρεί τις εφαρμογές και τις βά-σεις δεδομένων που σχεδιάζει και εγκαθιστά ο Δήμος για τις ανάγκες του.,RespA
4. Διαχειρίζεται το περιεχόμενο των συστημάτων και της ανάκτησης δεδομένων για τα συστήματα ΤΠΕ που λειτουργούν στον Δήμο.,RespA
5. Μεριμνά για την αξιοποίηση τρίτων για την επε-ξεργασία δεδομένων σύμφωνα με σχετικές ανάγκες του Δήμου.,RespA
6. Εκπαιδεύει τους χρήστες των συστημάτων ΤΠΕ του Δήμου και μεριμνά για την παροχή κάθε είδους υπο-στήριξης προς τους χρήστες ώστε να είναι σε θέση να λειτουργούν και να αξιοποιούν αποτελεσματικά τα συ-στήματα.,RespA
7. Μεριμνά για τη δημιουργία των κατάλληλων αναφο-ρών επιτελικής πληροφόρησης με την αξιοποίηση των στοιχείων που τηρούνται στα πληροφορικά συστήματα του Δήμου.,RespA
8. Μεριμνά για την τήρηση των βαθμών ασφαλείας της πρόσβασης στις πληροφορίες που τηρούνται στα πληροφοριακά συστήματα του Δήμου ώστε να εξασφα-λίζεται η εμπιστευτικότητά τους.,RespA
9. Εξασφαλίζει την ασφάλεια των δεδομένων και την βελτίωση της χρηστικότητας των ιστοσελίδων και των βάσεων δεδομένων του Δήμου.,RespA
Αρμοδιότητες διαχείρισης εξοπλισμού ΤΠΕ,RespA
1. Προσδιορίζει τις ανάγκες των δημοτικών υπηρεσιών σε εξοπλισμό πληροφορικής και επικοινωνιών προσδι-ορίζει τις απαιτήσεις του εξοπλισμού αυτού σε αναβάθ-μιση και εισηγείται τα αναγκαία προγράμματα για την προμήθεια και εγκατάσταση του αναγκαίου εξοπλισμού.,RespA
2. Προσδιορίζει τις τεχνικές προδιαγραφές και προδι-αγράφει και εισηγείται την μεθοδολογία προμήθειας και εγκατάστασης του αναγκαίου εξοπλισμού πληροφορι-κής και επικοινωνιών.,RespA
3. Μεριμνά για την παρακολούθηση της παραλαβής και την εγκατάσταση του αναγκαίου εξοπλισμού ΤΠΕ.,RespA
4. Μεριμνά για την άρτια λειτουργία του δικτύου των κεντρικών και περιφερειακών συστημάτων.,RespA
5. Εισηγείται για την θέσπιση κανόνων ασφαλούς χρή-σης του δικτύου και των συστημάτων ΤΠΕ και παρακο-λουθεί και ελέγχει την τήρηση των κανόνων αυτών.Τεύχος B’ 3562/04.08.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
6. Μεριμνά για την συνεχή συντήρηση και την αποκα-τάσταση βλαβών του εξοπλισμού ΤΠΕ του Δήμου.,RespA
Γενικές Αρμοδιότητες ΤΠΕ,RespA
Υποστηρίζει την εκπλήρωση του έργου του ΚΟ.Σ.Ε. (Κομβικό Σημείο Επαφής) του Δήμου όπως προβλέπεται στο άρθρο 19 του ν. 3882/2010 (Α΄ 166).,RespA
iii. Αρμοδιότητες Γραφείου προμηθειών υλικών εξο-πλισμού και υπηρεσιών,RespA
1. Σχεδιάζει τις εσωτερικές διαδικασίες για την κατάρ-τιση του προγράμματος απαιτουμένων προμηθειών και υπηρεσιών (εκτός του πεδίου του ν. 3316/2005) του Δή-μου συγκεντρώνει τις αιτήσεις των δημοτικών υπηρε-σιών εξετάζει την σκοπιμότητα αυτών και διαμορφώνει περιοδικά προγράμματα για την προμήθεια κάθε είδους υλικών εξοπλισμού και υπηρεσιών και εισηγείται αυτά για έγκριση στα αρμόδια όργανα του Δήμου (υλικά για την εκτέλεση τεχνικών έργων ανταλλακτικά λιπαντικά καύσιμα λιπάσματα φυτοφάρμακα μηχανήματα ερ-γαλεία έπιπλα είδη γραφείου μισθώσεις μεταφορικών μέσων ασφαλίσεις κ.λπ.).,RespA
2. Διενεργεί έρευνες αγοράς για την τεκμηρίωση της διαθεσιμότητας των ειδών που ενδιαφέρουν το Δήμο και τη λήψη στοιχείων τιμών προμήθειας ή υπηρεσίας.,RespA
3. Διενεργεί τις διαδικασίες για την ανάθεση των προ-μηθειών και των συμβάσεων παροχής υπηρεσιών ήτοι μεριμνά για την κατάρτιση προδιαγραφών σε συνερ-γασία με τα αρμόδια κάθε φορά τμήματα του Δήμου καταρτίζει το σχέδιο της διακήρυξης των συμβάσεων και όλων των αποφάσεων και εισηγείται τη συγκρότη-ση όλων των επιτροπών που απαιτούνται (διενέργειας διαγωνισμών αξιολόγησης των προσφορών και παραλα-βής των ειδών) στο κάθε φορά αρμόδιο αποφαινόμενο όργανο του Δήμου παρακολουθεί τη λειτουργία τους και γενικά μεριμνά για όλα τα ζητήματα που αφορούν την εκτέλεση κάθε προμήθειας ή υπηρεσίας μέχρι και την οριστική παραλαβή της σύμφωνα πάντοτε με τις ισχύουσες διατάξεις.,RespA
4. Μεριμνά για την παραλαβή από τους αντίστοιχους προμηθευτές των κάθε είδους υλικών παγίων (μηχανή-ματα-εξοπλισμός) ή αναλωσίμων που απαιτεί η λειτουρ-γία του Δήμου.,RespA
5. Μεριμνά για την ενημέρωση των διαχειριστικών βιβλίων των αποθηκών (κατά ποσότητα και αξία) με τα εισαγόμενα και εξαγόμενα είδη και την τήρηση των διαδικασιών χορήγησης των ειδών που τηρούνται στα αποθέματα των αποθηκών του Δήμου.,RespA
6. Παρακολουθεί τα αποθέματα των αποθηκών και διατυπώνει εισηγήσεις για την ανάγκη ανανέωσής τους.,RespA
7. Συνεργάζεται σχετικά με τις δημοτικές υπηρεσίες που κάνουν χρήση των υλικών των αποθηκών.,RespA
8. Τηρεί τις διαδικασίες χαρακτηρισμού υλικών ως αχρήστων ή ως υλικών που πλεονάζουν και τήρηση των διαδικασιών καταστροφής απομάκρυνσης ή εκποίησής τους.,RespA
9. Μεριμνά για την τήρηση των διαδικασιών των πε-ριοδικών απογραφών των κάθε είδους υλικών και εξο-πλισμού του Δήμου.,RespA
10. Τηρεί μητρώο χρέωσης υλικών στους αρμόδιους υπαλλήλους.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 47809,RespA
11. Εφαρμόζει υποστηρίζει και επιμελείται τις νόμιμες ενέργειες προετοιμασίας διεξαγωγής και ολοκλήρωσης της προμήθειας πάσης φύσεως αναλωσίμων ειδών και υλικών (διακηρύξεις διαγωνισμοί λήψη προσφορών παραγγελίες ειδών κ.λπ.). 12. Διατηρεί αρχείο νομοθεσίας το οποίο επικαιροποιεί συνεχώς με τις νέες θεσμικές αλλαγές μητρώο προμη-θευτών και αρχείο πρότυπων διακηρύξεων. 13. Τηρεί τα πληροφοριακά αρχεία και έγγραφα των συμβάσεων προμηθειών και υπηρεσιών (αρχείο προμη-θευόμενων ειδών αρχείο φακέλων προμηθειών). 14. Ενημερώνει και συμμετέχει στις διαδικασίες που ορίζει η Ενιαία Ανεξάρτητη Αρχή Δημοσίων Συμβάσεων για το Κεντρικό Ηλεκτρονικό Μητρώο Δημοσίων Συμβά-σεων του Υπουργείου Ανάπτυξης Ανταγωνιστικότητας Υποδομών Μεταφορών και Δικτύων. 15. Συγκεντρώνει τα δικαιολογητικά των γενόμενων προμηθειών και εργασιών και τα υποβάλλει στο Λογι-στήριο για την εκκαθάρισή τους. 16. Καταχωρεί τα παραστατικά τιμολόγια των προ-μηθευόμενων υλικών (πάγιος εξοπλισμός - αναλώσιμα κ.λπ.) στο λογισμικό πρόγραμμα και επιμελείται της έκ-δοσης σχετικών πρωτοκόλλων παραλαβής και υπογρα-φής από τις αρμόδιες κατά νόμο επιτροπές. 17. Ενημερώνει το Τμήμα Προϋπολογισμού-Λογιστη-ρίου για την παραλαβή πάγιου υλικού παραδίδοντας αντίγραφο παραστατικού προκειμένου να ενσωματωθεί στο μητρώο παγίων. 18. Συνεργάζεται με τις αρμόδιες Επιτροπές Διαγωνι-σμών για την εξέλιξη και ολοκλήρωση των διαγωνισμών.,RespA
19. Μεριμνά και εισηγείται για την έκδοση όλων των αποφάσεων που απαιτούνται για την υλοποίηση των δημοσίων συμβάσεων. 20. Αναρτά στο διαδίκτυο στη ΔΙΑΥΓΕΙΑ το ΕΣΗΔΗΣ και ΚΗΜΔΣ όλα τα απαιτούμενα έγγραφα και αποφάσεις. 21. Διεξάγει τις υποχρεωτικές διαβουλεύσεις σε δια-γωνισμούς συμβάσεων υψηλής αξίας.,RespA
22. Εφαρμόζει τους Κανονισμούς Ανάθεσης Δημοσίων Συμβάσεων. 23. Συντάσσει τις συμβάσεις όλων των διαγωνισμών. 24. Συνεργάζεται με τις αρμόδιες Επιτροπές παραλα-βής υλικών/υπηρεσιών κ.λπ. για την ολοκλήρωση των σχετικών διαδικασιών και εισηγείται για την έκδοση των σχετικών Αποφάσεων.,RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΤΟΠΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑ-ΠΤΥΞΗΣ,Non-RespA
Άρθρο 13,Non-RespA
ΑΥΤΟΤΕΛΕΣ ΤΜΗΜΑ ΤΟΠΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ,Non-RespA
Το Αυτοτελές Τμήμα Τοπικής Οικονομικής Ανάπτυξης είναι αρμόδιο για την προστασία και ανάπτυξη της φυτι-κής παραγωγής της ζωικής παραγωγής και της αλιείας στην περιοχή του Δήμου την υποστήριξη του αγροτικού κόσμου για την βελτίωση των μεθόδων εργασίας και την καλύτερη οργάνωση των αγροτικών εκμεταλλεύ-σεων την παρακολούθηση αδειοδότηση και εποπτεία των εμπορικών δραστηριοτήτων στην περιοχή του Δή-47810 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
μου την προστασία του καταναλωτή την προώθηση της επιχειρηματικότητας και την εφαρμογή ενεργειών τουριστικής ανάπτυξης. Οι συγκεκριμένες αρμοδιότητες του Τμήματος στο πλαίσιο της αποστολής του καθορί-ζονται από τις ισχύουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,Non-RespA
Οι αρμοδιότητες των επί μέρους γραφείων του Αυτο-τελούς Τμήματος Τοπικής Οικονομικής Ανάπτυξης είναι οι εξής:,RespA
i. Αρμοδιότητες Γραφείου Αγροτικής Παραγωγής,RespA
Αρμοδιότητες στον τομέα της φυτικής παραγωγής,RespA
1. Ερευνά και μελετά κάθε θέμα για την ανάπτυξη της γεωργίας καθώς και τη διατήρηση του γεωργικού πλη-θυσμού στις εστίες του.,RespA
2. Μεριμνά για την ανάπτυξη προστασία εκτίμηση και παρακολούθηση της φυτικής παραγωγής.,RespA
3. Προωθεί προγράμματα εγκατάστασης νέων αγρο-τών και μεριμνά για τη σύνδεση αγροτικής παραγωγής και τουριστικής ανάπτυξης σε συνεργασία με την υπη-ρεσία Τουρισμού.,RespA
