RawParagraph,RespAPrediction
27) Σχεδιάζει ειδικά προγράμματα πληροφόρησης των δημοτών για την εξέλιξη και υλοποίηση των δραστηριο-τήτων του Δήμου και μεριμνά για την πραγματοποίησή τους.,RespA
28) Σχεδιάζει εισηγείται και μεριμνά για την έκδοση και διακίνηση σε έντυπη και ηλεκτρονική μορφή:,RespA
• Χάρτας Δικαιωμάτων και Υποχρεώσεων δημοτών και κατοίκων.,RespA
• Οδηγού του Δημότη για τις παρεχόμενες υπηρεσίες του Δήμου.,RespA
• Κανονισμού πληροφόρησης των πολιτών και Κανο-νισμού Διαβούλευσης.,RespA
29) Μεριμνά για την τήρηση μητρώου πολιτών προς τους οποίους ο Δήμος προσφέρει συγκεκριμένες υπη-ρεσίες.,RespA
30) Λειτουργεί τηλεφωνικές γραμμές επικοινωνίας πο-λιτών με το Δήμο για την υποδοχή παραπόνων ή παροχή διοικητικών πληροφοριών προς τους πολίτες.,RespA
Άρθρο 10,Non-RespA
Αρμοδιότητες Αυτοτελούς Τμήματος Εσωτερικού Ελέγχου,RespA
(α) Γραφείο Προϊσταμένου,RespA
1) Κατευθύνει εποπτεύει και ελέγχει το προσωπικό που υπάγεται στο Τμήμα.,RespA
2) Παραλαμβάνει την αλληλογραφία που αφορά το Τμήμα την χαρακτηρίζει την χρεώνει ηλεκτρονικά και τη διανέμει για ενέργεια στα γραφεία του Τμήματος.,RespA
3) Μονογράφει όλα τα έγγραφα που συντάσσονται από τα γραφεία του τμήματος και υπογράφει αυτά για τα οποία έχει ειδική εντολή Δημάρχου.,RespA
4) Εφαρμόζει πιστά το ωράριο εργασίας του δίνοντας το καλό παράδειγμα στους υπαλλήλους του.,RespA
5) Ελέγχει το προσωπικό του Τμήματός του για την ακριβή τήρηση του ωραρίου του την εκτέλεση των κα-θηκόντων του την απόδοσή του και αναθέτει σε οποιο-δήποτε υπάλληλο του Τμήματός του ανεξάρτητα από αρμοδιότητα τυχόν έκτακτες υπηρεσίες απαραίτητες για την εύρυθμη λειτουργία του Τμήματος.,RespA
6) Μεριμνά για την διεξαγωγή εσωτερικού ελέγχου των υπηρεσιών του Δήμου.,RespA
7) Εισηγείται τα θέματα του Τμήματός του στο Δημο-τικό Συμβούλιο και τις αρμόδιες Επιτροπές του Δήμου.,RespA
8) Ενημερώνει εγγράφως το Δημοτικό Συμβούλιο ανά έτος για τους διενεργούμενους ελέγχους τα πορίσματα 18572 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
αυτών την πρόοδο των ελεγκτικών εργασιών και τον βαθμό υλοποίησης των προτεινόμενων προτάσεων.,RespA
9) Συνεργάζεται με τις ελεγκτικές Υπηρεσίες όπως το Ελεγκτικό Συνέδριο τον Επιθεωρητή Δημόσιας Διοίκη-σης και το Γενικό Λογιστήριο του Κράτους.,RespA
10) Ασκεί κάθε άλλη αρμοδιότητα που του ανατεθεί.,RespA
11) Ασκεί και ο ίδιος προσωπικά όλες τις αρμοδιό-τητες των υφισταμένων του (που δεν έχει εκχωρήσει σ’ αυτούς) ή εκείνες που δεν έχουν εκπληρώσει οι υπάλ-ληλοι του τμήματός του.,RespA
12) Εγκρίνει την συμμετοχή των υπαλλήλων του Τμή-ματός του σε επιμορφωτικά σεμινάρια.,RespA
13) Φροντίζει για την τήρηση και την εκκαθάριση του αρχείου του Τμήματός του.,RespA
14) Εφαρμόζει το σύστημα διοίκησης μέσω στόχων,RespA
15) Αξιολογεί το έργο των υπαλλήλων του τμήματός του.,RespA
16) Εγκρίνει τα περιγράμματα των θέσεων εργασίας των υποκείμενων οργανικών μονάδων.,RespA
17) Έλεγχος της διαδικασίας προσωπικών δεδομένων (GDPR).,RespA
(β) Γραφείο Εσωτερικού Ελέγχου,RespA
1) Μεριμνά για τον εσωτερικό έλεγχο των υπηρεσιών του Δήμου. Ο εσωτερικός έλεγχος (internal audit) εξε-τάζει την επάρκεια αποτελεσματικότητα και αποδοτι-κότητα των δικλείδων ασφαλείας (internal controls) που έχουν θεσπιστεί για την διασφάλιση της επίτευξης των στόχων του οργανισμού και εισηγείται σχετικές βελτι-ωτικές προτάσεις. Ο ρόλος του είναι διαβεβαιωτικός συμβουλευτικός και βοηθητικός μέσω προτάσεων και εισηγήσεων.,RespA
2) Διενεργεί προληπτικούς και κατασταλτικούς δια-χειριστικούς οικονομικούς διοικητικούς ελέγχους στις Υπηρεσίες του Δήμου με σκοπό τη διασφάλιση της εύ-ρυθμης αποδοτικής και αποτελεσματικής λειτουργίας τους.,RespA
3) Ερευνά αυτεπαγγέλτως ή κατόπιν καταγγελίας προ-κειμένου να προσδιορίσει ανάρμοστες ανεπαρκείς πα-ράνομες ψευδείς ή καταχρηστικές πράξεις που έχουν ήδη γίνει και συγκεντρώνει τα στοιχεία που θα οδηγή-σουν σε αποφάσεις σχετικές με εγκληματικές διώξεις πειθαρχικές ενέργειες ή άλλες διαρθρωτικές κινήσεις.,RespA
4) Έχει πλήρη πρόσβαση σε όλα τα βιβλία και τα στοι-χεία εργαζόμενους χώρους και δραστηριότητες όλων των οργανικών μονάδων του Δήμου τα οποία είναι απα-ραίτητα για την υλοποίηση του ελεγκτικού του έργου. Επίσης έχει την ευθύνη της απόλυτης διαφύλαξης του απόρρητου των στοιχείων και της εν γένει εχεμύθειας. Οι αρμόδιοι προϊστάμενοι και υπάλληλοι των οργανι-κών μονάδων του Δήμου συνεργάζονται και παρέχουν πληροφορίες στους Εσωτερικούς Ελεγκτές και γενικά διευκολύνουν με κάθε τρόπο το έργο τους.,RespA
5) Παρακολουθεί τη συμμόρφωση των ελεγχόμενων υπηρεσιών και το βαθμό υλοποίησης των διορθωτικών προληπτικών και βελτιωτικών προτάσεων (follow up).,RespA
6) Επισκοπεί και αξιολογεί με βάση τις γενικές αρχές της οικονομίας της χρηστής δημοσιονομικής διαχείρι-σης της αποδοτικότητας και της αποτελεσματικότητας τις λειτουργίες τις διοικητικές διαδικασίες και το εφαρ-μοζόμενο σύστημα ελέγχων σε όλα τα επίπεδα ώστε Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1564/17.04.2021,RespA
να εντοπίσει πιθανές αδυναμίες και να βελτιώσει την αποτελεσματικότητά τους.,RespA
7) Εξετάζει την ποσότητα και την ποιότητα του παρα-γόμενου έργου (έλεγχος απόδοσης).,RespA
8) Αξιολογεί τις οργανωτικές αλλαγές και τις επιπτώ-σεις από την ανάπτυξη νέων συστημάτων και δραστη-ριοτήτων.,RespA
9) Εξετάζει κατά πόσο προάγονται μέσα στον οργανι-σμό οι κατάλληλες ηθικές αρχές και αξίες.,RespA
10) Συντάσσει τα έγγραφα για την ενημέρωση του Δημοτικού Συμβουλίου ανά έτος για τους διενεργούμε-νους ελέγχους τα πορίσματα αυτών την πρόοδο των ελεγκτικών εργασιών και τον βαθμό υλοποίησης των προτεινόμενων προτάσεων.,RespA
11) Συνεργάζεται με τις ελεγκτικές Υπηρεσίες όπως το Ελεγκτικό Συνέδριο τον Επιθεωρητή Δημόσιας Διοίκη-σης και το Γενικό Λογιστήριο του Κράτους.,RespA
Άρθρο 11,Non-RespA
Αρμοδιότητες Αυτοτελούς,RespA
Τμήματος Πολιτικής Προστασίας,RespA
Το Αυτοτελές Τμήμα Πολιτικής Προστασίας είναι αρ-μόδιο για την διατύπωση εισηγήσεων σχεδιασμού το συντονισμό δράσεων για την πρόληψη αντιμετώπιση και αποκατάσταση των καταστροφών στην περιοχή του Δήμου και έχει τις ακόλουθες αρμοδιότητες:,RespA
1) Διατυπώνει εισηγήσεις για τον σχεδιασμό της πολι-τικής προστασίας στην περιοχή του Δήμου στο πλαίσιο του ετήσιου εθνικού σχεδιασμού και μεριμνά για την εφαρμογή των σχετικών προγραμμάτων μέτρων και δράσεων στο πλαίσιο του εθνικού και περιφερειακού σχεδιασμού.,RespA
2) Συντονίζει και επιβλέπει το έργο της Πολιτικής Προ-στασίας για την πρόληψη ετοιμότητα αντιμετώπιση και αποκατάσταση των καταστροφών που συμβαίνουν στην περιοχή του Δήμου.,RespA
3) Συντάσσει σε συνεργασία με τις εμπλεκόμενες Υπη-ρεσίες του Δήμου σχέδια ενεργειών για περιπτώσεις έκτακτης ανάγκης ανά κατηγορία κινδύνου (όπως σει-σμός πυρκαγιά ακραία καιρικά φαινόμενα πανδημία) στην περιοχή του Δήμου. Επίσης επιμελείται την επικαι-ροποίηση των σχεδίων αυτών.,RespA
4) Μεριμνά για τη διάθεση και τη δράση του απαραίτη-του ανθρώπινου δυναμικού και τεχνικών μέσων για την πρόληψη ετοιμότητα αντιμετώπιση και αποκατάσταση των καταστροφών στην περιοχή του Δήμου.,RespA
5) Μεριμνά για τον καθορισμό χώρων υποδοχής πληγέντων ανά είδος καταστροφής  καθώς και για την ανάπτυξη των απαραίτητων υποδομών για την ομαλή διαβίωση των εκεί διαμενόντων σε συνεργασία με τις αρμόδιες Υπηρεσίες στους χώρους αυτούς.,RespA
6) Μεριμνά για την ενημέρωση των πολιτών και μαθη-τών σχετικά με τη λήψη προληπτικών μέτρων και τρόπων αντιμετώπισης σε περιπτώσεις εκτάκτου ανάγκης.,RespA
7) Συνεργάζεται με τις Εθελοντικές Ομάδες  συντονίζει τις δράσεις τους σε περιπτώσεις εφαρμογής Σχεδίων Έκτακτης Ανάγκης και μεριμνά για την αρωγή αυτών σε θέματα υλικοτεχνικής υποδομής.,RespA
8) Επιλαμβάνεται των θεμάτων Π.Σ.Ε.Α. στα πλαίσια των αρμοδιοτήτων του Δήμου.Τεύχος B’ 1564/17.04.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
9) Δίνει πληροφορίες στο κοινό για τις προσφερόμενες υπηρεσίες από το Τμήμα.,RespA
10) Συντονίζει κατά χωρική αρμοδιότητα το έργο της πολιτικής προστασίας για την πρόληψη ετοιμότητα αντιμετώπιση και αποκατάσταση των καταστροφών σύμφωνα με τις μεθόδους οργάνωσης τα όργανα και την κατανομή αρμοδιοτήτων που προβλέπονται στις διατάξεις του παρόντος.,RespA
11) Παρέχει την αναγκαία συνδρομή στη δράση των Τ.Ε.Σ.Ο.Π.Π.. (Τοπικά Επιχειρησιακά Συντονιστικά Όργανα Πολιτικής Προστασίας: βάσει της παρ. 1 του άρθρου 15 σε κάθε Δήμο συστήνονται Τ.Ε.Σ.Ο.Π.Π. τα οποία συμ-βάλλουν στην εκπλήρωση των σκοπών της επιχειρησι-ακής αποστολής των Περιφερειακών Επιχειρησιακών Συντονιστικών Οργάνων Πολιτικής Προστασίας. Ενεργο-ποιούνται σε όλες τις φάσεις του κύκλου καταστροφής και συγκροτούνται με απόφαση του Δημάρχου απο-τελούμενα από τα μέλη που ορίζει το άρθρο 15 με τις αρμοδιότητες που τους δίνει το άρθρο 16).,RespA
12) Προγραμματίζει και υλοποιεί δράσεις ενημέρωσης και ευαισθητοποίησης των πολιτών για ζητήματα πολι-τικής προστασίας.,RespA
13) Αναλαμβάνει κάθε αναγκαία πρωτοβουλία ενέρ-γεια και δράση για τη συνδρομή του Τ.Ε.Σ.Ο.Π.Π. και των λοιπών εμπλεκόμενων φορέων σε επίπεδο αναγνώρισης εκτίμησης και ανάλυσης της επικινδυνότητας εκδήλω-σης καταστροφών.,RespA
14) Με αποκλειστική ευθύνη του οικείου Δημάρχου συντάσσεται υποχρεωτικά εντός 18 μηνών από τη δημο-σίευση του νόμου “Τοπικό Σχέδιο Αντιμετώπισης Εκτά-κτων Αναγκών και Διαχείρισης Συνεπειών” για φυσικές τεχνολογικές καταστροφές και λοιπές απειλές εντός της χωρικής επικράτειας του Δήμου. Υποβάλλεται στην Εκτε-λεστική Επιτροπή του Δήμου η οποία και το εισηγείται προς το Δημοτικό Συμβούλιο το οποίο το εγκρίνει μετά τη σύμφωνη γνώμη της Γενικής Γραμματείας Πολιτικής Προστασίας σύμφωνα με την κείμενη νομοθεσία.,RespA
15) Συμβάλλει στην υλοποίηση των προγραμμάτων εκπαίδευσης της Ακαδημίας Πολιτικής Προστασίας σε θέματα πολιτικής προστασίας και συμμετέχει σε ασκή-σεις σε συνεργασία με την Περιφέρεια και άλλους όμο-ρους Δήμους με σκοπό την αξιολόγηση απόδοσης των ανωτέρω Σχεδίων.,RespA
16) Τηρεί και κοινοποιεί σε μηνιαία βάση στον Πε-ριφερειακό Συντονιστή επικαιροποιημένη κατάσταση του διαθέσιμου ανθρώπινου δυναμικού των μέσων και υλικών πολιτικής προστασίας παρακολουθώντας το επίπεδο ετοιμότητάς τους σύμφωνα με τις οδηγίες του. Στην κατάσταση αυτή συμπεριλαμβάνεται το ανθρώπινο δυναμικό υλικά και μέσα που διατίθενται εκτός Δήμου για την παροχή υποστήριξης σε καταστάσεις επιπέδου έκτακτης ανάγκης «Επιπέδου 4» (Red Code).,RespA
17) Υποβάλλει λαμβάνοντας υπόψη τις κατευθυντή-ριες οδηγίες του Τ.Ε.Σ.Ο.Π.Π. εισηγήσεις:,RespA
(α) Στο Δήμο για την κατάρτιση του οικείου προϋπο-λογισμού πολιτικής προστασίας και την αξιοποίηση συγ-χρηματοδοτούμενων προγραμμάτων ενίσχυσης.,RespA
(β) Στο Τ.Ε.Σ.Ο.Π.Π. για την κατάρτιση του Τοπικού Σχε-δίου Πολιτικής Προστασίας.,RespA
18) Παρέχει γραμματειακή υποστήριξη στο Τ.Ε.Σ.Ο.Π.Π..TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 18573,RespA
19) Συνάπτει μνημόνια συνεργασίας παροχής υπηρε-σιών υλικών και μέσων με Ιδιωτικούς Φορείς.,RespA
20) Τη λήψη προληπτικών και κατασταλτικών μέτρων για την προστασία των κοινοχρήστων χώρων από εκ-δήλωση πυρκαγιάς. Στο πλαίσιο αυτό μεριμνά για την τήρηση των υποχρεώσεων από τους ιδιοκτήτες νομείς και επικαρπωτές προς καθαρισμό των οικοπεδικών και ακάλυπτων χώρων που βρίσκονται εντός πόλεων και αυτοτελών οικισμών και σε απόσταση μέχρι 100 μέτρων από τα όριά τους. Σε περίπτωση μη συμμόρφωσης των υπόχρεων προβαίνει υποχρεωτικά στον αυτεπάγγελτο καθαρισμό των χώρων αυτών.,RespA
21) Επεξεργάζεται ειδικότερες προτάσεις προς τις αρμόδιες υπηρεσίες για την προστασία των δασικών περιοχών του Δήμου συμμετέχει στην οργάνωση της πυροπροστασίας των δασών και διατυπώνει προτάσεις για την αποκατάσταση των δασών.,RespA
Άρθρο 12,Non-RespA
Αρμοδιότητες Αυτοτελούς Τμήματος Δημοτικού Ωδείου,RespA
Το Αυτοτελές Τμήμα Δημοτικού Ωδείου σκοπός του οποίου είναι η υψηλής ποιότητας μουσική παιδεία και εκπαίδευση των κάθε ηλικίας πολιτών με όσο το δυνα-τόν πιο προσιτά δίδακτρα η ενθάρρυνση - ιδιαίτερα της νεολαίας - στη δημιουργική ενασχόληση και την αυτοέκ-φραση η απόκτηση επαγγελματικών προσόντων η ανα-βάθμιση και ο εμπλουτισμός της πολιτιστικής ζωής της πόλης με μουσικά δρώμενα και η ενίσχυση των δεσμών με άλλους καλλιτεχνικούς και εκπαιδευτικούς φορείς του Δήμου της χώρας ή του εξωτερικού μέσω της τέχνης της μουσικής. Το Δημοτικό Ωδείο δύναται να διοργανώσει ή να φιλοξενήσει συναυλίες μουσικούς διαγωνισμούς σεμινάρια εργαστήρια κατασκευής μουσικών οργάνων φεστιβάλ και λοιπές συναφείς εκδηλώσεις. Το Δημοτικό Ωδείο δύναται να δημιουργήσει παραρτήματα εντός των ορίων του Δήμου.,RespA
Άρθρο 13,RespA
Αρμοδιότητες Αυτοτελούς Τμήματος Δημοτικής Φιλαρμονικής,RespA
Οι αρμοδιότητες της Φιλαρμονικής του Δήμου είναι οι εξής:,RespA
• Δημιουργία σχολής Φιλαρμονικής την οποία θα μπο-ρούν να παρακολουθούν νέοι και νέες όπου θα εκπαι-δεύονται στην εκμάθηση μουσικών οργάνων.,RespA
• Διδασκαλία πνευστών και λοιπών οργάνων και τη συγκρότηση μπάντας.,RespA
• Διδασκαλία φωνητικής μουσικής με τη συγκρότηση χορωδίας.,RespA
• Διοργάνωση μουσικών εκδηλώσεων - συναυλιών.,RespA
ΕΝΟΤΗΤΑ Β: ΥΠΗΡΕΣΙΕΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΤΟΠΙ-ΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ,Non-RespA
Άρθρο 14,Non-RespA
Αρμοδιότητες Αυτοτελούς Τμήματος Περιβάλλοντος και Τοπικής Οικονομικής Ανάπτυξης,RespA
Το Αυτοτελές Τμήμα Περιβάλλοντος και Τοπικής Οι-κονομικής Ανάπτυξης είναι αρμόδιο για την προστασία 18574 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
και αναβάθμιση του τοπικού φυσικού αρχιτεκτονικού και πολιτιστικού περιβάλλοντος για την εξασφάλιση της αποκομιδής και της μεταφοράς των απορριμμάτων της χωριστής αποκομιδής και μεταφοράς των ανακυκλώ-σιμων υλικών την εξασφάλιση της καθαριότητας των κοινοχρήστων χώρων καθώς και για τη συντήρηση των χώρων πρασίνου. Το τμήμα είναι αρμόδιο για την ενερ-γειακή διαχείριση τη λειτουργία των Κοιμητηρίων στο επίπεδο του Δήμου.,RespA
Επίσης είναι αρμόδιο για την προστασία και ανάπτυ-ξη της φυτικής παραγωγής της ζωικής παραγωγής και της αλιείας στην περιοχή του Δήμου την υποστήριξη του αγροτικού κόσμου για την βελτίωση των μεθόδων εργασίας και την καλύτερη οργάνωση των αγροτικών εκμεταλλεύσεων την παρακολούθηση αδειοδότηση και εποπτεία των εμπορικών δραστηριοτήτων στην περιοχή του Δήμου την προστασία του καταναλωτή την προ-ώθηση της απασχόλησης και την εφαρμογή ενεργειών τουριστικής ανάπτυξης. Οι συγκεκριμένες αρμοδιότητες του Τμήματος στο πλαίσιο της αποστολής του καθορί-ζονται από τις ισχύουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Οι συγκεκριμένες αρμοδιότητες του Τμήματος στο πλαίσιο της αποστολής του καθορίζονται από τις ισχύ-ουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Οι αρμοδιότητες των επί μέρους γραφείων του Αυτοτε-λούς Τμήματος Περιβάλλοντος και Τοπικής Οικονομικής Ανάπτυξης είναι οι εξής:,RespA
(α) Αρμοδιότητες Γραφείου Περιβάλλοντος,RespA
1) Σχεδιάζει προγραμματίζει εισηγείται και μεριμνά για την εφαρμογή πολιτικών προγραμμάτων δράσεων και μέτρων για την προστασία και αναβάθμιση του πε-ριβάλλοντος στη περιοχή του Δήμου.,RespA
2) Μελετά για την προστασία και διαχείριση των υδά-τινων πόρων (γεωτρήσεις δεξαμενές ρέματα κ.λπ.) και για τα μέτρα - δράσεις που απαιτούνται για τον έλεγχο της ρύπανσης του αστικού ιστού.,RespA
3) Παρακολουθεί την εφαρμογή των ρυθμίσεων που αφορούν τις προστατευόμενες περιοχές στην γεωγρα-φική περιοχή του Δήμου σε συνεργασία και με άλλες αρμόδιες υπηρεσίες.,RespA
4) Μεριμνά για τη δημιουργία και καλή λειτουργία μηχανισμών και συστημάτων για την αποκομιδή και δι-αχείριση των αποβλήτων. Στο πλαίσιο αυτό μεριμνά για:,RespA
(α) την διαχείριση σύμφωνα με τον αντίστοιχο σχε-διασμό που καταρτίζεται από την Περιφέρεια των στε-ρεών αποβλήτων σε επίπεδο προσωρινής αποθήκευ-σης μεταφόρτωσης επεξεργασίας ανακύκλωσης και εν γένει αξιοποίησης διάθεσης λειτουργίας σχετικών εγκαταστάσεων κατασκευής μονάδων επεξεργασίας και αξιοποίησης.,RespA
(β) την αποκατάσταση υφισταμένων χώρων εναπόθε-σης (ΧΑΔΑ) σε συνεργασία με τον τομέα εγγειοβελτιω-τικών έργων της τεχνικής υπηρεσίας.,RespA
(γ) την κατασκευή και διαχείριση συστημάτων αποχέ-τευσης και βιολογικού καθαρισμού σε συνεργασία με την Δημοτική Επιχείρηση Ύδρευσης και Αποχέτευσης Δ.Ε.Υ.Α. (ΛΑΜΙΑΣ).Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1564/17.04.2021,RespA
5) Ελέγχει και εισηγείται τη ρύθμιση θεμάτων περιβαλ-λοντικής προστασίας σύμφωνα με τις δικαιοδοσίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις. Τα θέματα αυτά αφορούν ιδίως:,RespA
(α) Τον καθορισμό των χώρων για τη δημιουργία κοι-μητηρίων και την παροχή γνώμης για τον καθορισμό χώρων αποτέφρωσης νεκρών.,RespA
(β) Την περιβαλλοντική αποκατάσταση και ανάπλαση περιοχών.,RespA
(γ) Την παροχή γνώμης για τον καθορισμό Βιομηχα-νικών και Επιχειρησιακών Περιοχών (Β.Ε.Π.Ε.) και για τη μελέτη περιβαλλοντικών επιπτώσεων κατ’ άρθρο 5 ν. 2545/1997 (Α΄ 254) σε συνεργασία με την αρμόδια υπηρεσία Πολεοδομίας.,RespA
(δ) Την παρακολούθηση προγραμμάτων του Υπουρ-γείου Περιβάλλοντος Ενέργειας και Κλιματικής Αλλαγής.,RespA
6) Μελετά σχεδιάζει εισηγείται και παρακολουθεί την εφαρμογή συστημάτων εναλλακτικής διαχείρισης των αστικών στερεών αποβλήτων στην περιοχή του Δήμου (συστήματα και προγράμματα ανακύκλωσης).,RespA
7) Μεριμνά για τη λήψη μέτρων για την προστασία και αναβάθμιση της αισθητικής της πόλης. (Αρμοδιότητες διαχείρισης Κοιμητηρίων),RespA
8) Τηρεί τις διαδικασίες λειτουργίας των δημοτικών κοιμητηρίων σύμφωνα με τις ισχύουσες διατάξεις και του ειδικότερου κανονισμού λειτουργίας του Δήμου.,RespA
9) Μεριμνά για τη δημιουργία και λειτουργία κέντρων αποτέφρωσης νεκρών καθώς και για τη χορήγηση άδειας ταφής των νεκρών.,RespA
10) Μεριμνά για την τήρηση των διαδικασιών και αρ-χείων καταγραφής των κάθε είδους πληροφοριακών στοιχείων που σχετίζονται με τη λειτουργία των δημο-τικών κοιμητηρίων.,RespA
11) Τηρεί τις διαδικασίες και αρχεία που σχετίζονται με τις οικονομικές δοσοληψίες των πολιτών ως προς τη λειτουργία των κοιμητηρίων και συνεργάζεται με τις οι-κονομικές υπηρεσίες του Δήμου για την απόδοση των εισπραττομένων ποσών.,RespA
12) Μεριμνά για την καθαριότητα ευπρέπεια διακό-σμηση των χώρων των κοιμητηρίων καθώς και για τη συντήρηση / κατασκευή των τάφων και των λοιπών τε-χνικών υποδομών και πρασίνου των κοιμητηρίων.,RespA
(β) Αρμοδιότητες Γραφείου Καθαριότητας και Ανακύ-κλωσης,RespA
(Αρμοδιότητες σχεδιασμού και εποπτείας),RespA
1) Μελετά την οργάνωση και λειτουργία του συστήμα-τος συλλογής και μεταφοράς και μεριμνά για την έκδοση της προβλεπόμενης άδειας συλλογής και μεταφοράς.,RespA
2) Μελετά σχεδιάζει και εισηγείται για τη βελτίωση των συστημάτων και μέσων που είναι κατάλληλα για τη δια-σφάλιση της αποκομιδής και μεταφοράς των απορριμ-μάτων καθώς και της καθαριότητας των κοινοχρήστων χώρων του Δήμου.,RespA
3) Μελετά και εισηγείται για τις τεχνικές προδιαγραφές και τις αναγκαίες ποσότητες των κάθε είδους τεχνικών μέσων και υλικών που απαιτούνται για την αποτελεσμα-τική και αποδοτική εκτέλεση των παραπάνω λειτουργιών (οχήματα τεχνικά μέσα κάδοι κ.λπ.).Τεύχος B’ 1564/17.04.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
4) Συγκεντρώνει τηρεί και επεξεργάζεται στοιχεία από την εκτέλεση των λειτουργιών της καθαριότητας και διαμορφώνει και παρακολουθεί σχετικούς δείκτες αποδοτικότητας.,RespA
5) Διαμορφώνει τα αναλυτικά περιοδικά προγράμματα και συγκροτεί:,RespA
(α) τα συνεργεία για τον καθαρισμό των οδών και των λοιπών κοινοχρήστων χώρων του Δήμου για τη διενέρ-γεια των εργασιών καθαριότητας (αποκομιδή απορριμ-μάτων οδοκαθαρισμός κ.λπ.) και την μεταφορά τους σε χώρους μεταφόρτωσης στους ΧΥΤΑ ή στα εργοστάσια επεξεργασίας τους (β) τα ειδικά συνεργεία για παρεμ-φερείς εργασίες (περισυλλογή ογκωδών αντικειμένων καθαρισμός από παράνομε αφίσες και διαφημίσεις κα-θαρισμός εγκαταλελειμμένων οικιών κ.λπ.).,RespA
6) Μελετά σχεδιάζει και εισηγείται την κατάλληλη συγκρότηση και στελέχωση των διαφόρων συνεργεί-ων και εισηγείται προγράμματα αναγκών ανθρώπινου δυναμικού.,RespA
7) Προσδιορίζει τα σημεία και μεριμνά για την τοπο-θέτηση κάδων απορριμμάτων.,RespA
8) Παρακολουθεί την κανονική εφαρμογή των προ-γραμμάτων διενέργειας των εργασιών καθαριότητας και εποπτεύει την ποιότητα των αποτελεσμάτων των σχετικών εργασιών.,RespA
9) Παρακολουθεί την διαθεσιμότητα των τεχνικών μέ-σων που απαιτούνται για τη διενέργεια των εργασιών καθαριότητας και συνεργάζεται με το Τμήμα Διαχείρισης και Συντήρησης Οχημάτων για την καλύτερη αξιοποίηση των τεχνικών μέσων που διαθέτει ο Δήμος.,RespA
10) Καταρτίζει και μεριμνά για την εφαρμογή προγραμ-μάτων εκπαίδευσης του προσωπικού του Γραφείου.,RespA
11) Μελετά σχεδιάζει εισηγείται και συντονίζει τις ενέργειες για τη ευαισθητοποίηση των δημοτών σε θέ-ματα ανακύκλωσης.,RespA
12) Σχεδιάζει και υλοποιεί πρόγραμμα καταγραφής και απομάκρυνσης εγκαταλελειμμένων οχημάτων.,RespA
(Αρμοδιότητες αποκομιδής απορριμμάτων και ανα-κυκλώσιμων υλικών),RespA
13) Διενεργεί με τα κατάλληλα συνεργεία και τεχνικά μέσα το έργο της αποκομιδής των αστικών απορριμ-μάτων και το έργο του καθαρισμού οδών και λοιπών κοινόχρηστων χώρων του Δήμου και την συγκέντρωση και την μεταφορά τους σε χώρους μεταφόρτωσης στους ΧΥΤΑ ή στα εργοστάσια επεξεργασίας τους.,RespA
14) Μεριμνά για τον σωστό χειρισμό και την διατή-ρηση σε καλή κατάσταση των οχημάτων και τεχνικών μέσων που χρησιμοποιούν τα συνεργεία καθαριότητας του Τμήματος.,RespA
15) Καταγράφει και συγκεντρώνει καθημερινά στοιχεία για την εκτέλεση των προγραμμάτων καθαριότητας και αποκομιδής των απορριμμάτων και των ανακυκλούμε-νων υλικών.,RespA
16) Μεριμνά για το πλύσιμο και την διατήρηση σε καλή κατάσταση των κάδων και των απορριμματοδοχείων συγκέντρωσης των απορριμμάτων και των ανακυκλού-μενων υλικών.,RespA
17) Συνεπικουρεί στην εφαρμογή των ενεργειών ανα-κύκλωσης από τους δημότες.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 18575,RespA
18) Διενεργεί με τα κατάλληλα συνεργεία και τεχνικά μέσα το έργο του καθαρισμού των οδών και των λοιπών κοινοχρήστων χώρων του Δήμου και της συγκέντρωσης των απορριμμάτων σε χώρους μεταφόρτωσης.,RespA
(γ) Αρμοδιότητες Γραφείου Συντήρησης Πρασίνου,RespA
1) Μελετά σχεδιάζει και εισηγείται για τη βελτίωση των συστημάτων και μέσων που είναι κατάλληλα για τη διασφάλιση της ικανοποιητικής συντήρησης των χώρων πρασίνου του Δήμου.,RespA
