RawParagraph,RespAPrediction
1. Το Αυτοτελές Τμήμα Πολεοδομικού Σχεδιασμού είναι αρμόδιο για την εφαρμογή του πολεοδομικού Σχεδιασμού την έκδοση και έλεγχο εφαρμογής των οι-κοδομικών αδειών και τον έλεγχο των αυθαίρετων κατα-σκευών. Οι συγκεκριμένες αρμοδιότητες του Αυτοτελούς Τμήματος στο πλαίσιο της αποστολής της καθορίζονται από τις ισχύουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων. 2. Το Αυτοτελές Τμήμα ασκεί αρμοδιότητες οι οποίες είναι:,RespA
α) Σχεδιάζει επεξεργάζεται και εισηγείται προτάσεις προς την Δημοτική Αρχή για δράσεις στον τομέα της αποτελεσματικής προστασίας από Πολεοδομικές και Αισθητικές αυθαιρεσίες στον Δήμο.,RespA
β) Συνεργάζεται με όλους τους αρμόδιους φορείς για θέματα Πολεοδομίας και Πολεοδομικών παρεμβάσε-ων με στόχο την αναβάθμιση στους τομείς αυτούς του Δήμου.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 2552/16.06.2021,RespA
γ) Συνυπογράφει τα έγγραφα που εκδίδονται από τα τυχόν Αποκεντρωμένα Γραφεία του Τμήματος και φροντίζει για την ανάρτηση τους σύμφωνα με τον ν. 4727/2020 (Α΄ 184).,RespA
δ) Ενημερώνεται για την εισερχόμενη και εξερχόμενη αλληλογραφία που αφορά το Τμήμα την χαρακτηρίζει την κατανέμει στα τυχόν Αποκεντρωμένα Γραφεία και δίνει οδηγίες στους υπευθύνους για τις ενέργειες που πρέπει να γίνουν.,RespA
ε) Εισηγείται στο ΔΣ θέματα που αφορούν το τμήμα.,RespA
στ) Συνεργάζεται με όλες τις υπηρεσίες του Δήμου προκειμένου να επιτυγχάνεται σε κάθε περίπτωση το καλύτερο δυνατό αποτέλεσμα με το μικρότερο δυνατό κόστος.,RespA
ζ) Μεριμνά για τη δημοσίευση στον Τύπο των απο-φάσεων κανονιστικού περιεχομένου που αποτελούν αντικείμενο των καθ’ ύλην αρμοδιοτήτων του.,RespA
η) Ασκεί κάθε άλλη εργασία που δεν περιλαμβάνεται στον παρόντα Οργανισμό Εσωτερικής Υπηρεσίας και έχει σχέση με τις αρμοδιότητες του Τμήματος.,RespA
Αρμοδιότητες Έκδοσης Οικοδομικών Αδειών,RespA
α) Παραλαμβάνει ελέγχει την πληρότητα των υποβαλ-λομένων φακέλων για την έκδοση οικοδομικών αδειών ελέγχει τις υποβαλλόμενες μελέτες (αρχιτεκτονική στα-τική ηλεκτρομηχανολογικές θερμομόνωση παθητική πυροπροστασία μελέτη ενεργειακής απόδοσης) σύμφω-να με τις ισχύουσες διατάξεις και μετά τον έλεγχο των φορολογικών εκδίδει τις οικοδομικές άδειες.,RespA
β) Ελέγχει τις αρχιτεκτονικές στατικές υδραυλικές και ηλεκτρομηχανολογικές μελέτες τη μελέτη θερμο-μόνωσης τη μελέτη παθητικής πυροπροστασίας και τα σχετικά φορολογικά στοιχεία για την έκδοση ή αναθεώ-ρηση οικοδομικών αδειών βιομηχανικών κτιρίων κατά τις ρυθμίσεις της σχετικής νομοθεσίας.,RespA
γ) Αναθεωρεί και ενημερώνει τις οικοδομικές άδειες εγκρίνει εργασίες μικρής κλίμακας και τηρεί όλα τα απαι-τούμενα σχετικά στατιστικά στοιχεία και αρχεία των οι-κοδομικών αδειών.,RespA
δ) Ελέγχει το σύννομο εκδοθεισών οικοδομικών αδει-ών και προβαίνει σε διακοπή εργασιών ή ανάκληση αδει-ών αν απαιτείται.,RespA
ε) Εκδίδει απόφαση για τον καθορισμό μεμονωμένων κτιρίων ή των περιοχών εντός των οποίων οι όψεις των κτιρίων πρέπει να αποπερατώνονται μέσα σ’ έξι έτη από την έκδοση της οικοδομικής άδειας ή της ανωτέρω από-φασης.,RespA
στ) Χορηγεί την άδεια εγκατάστασης δομικής ή μηχα-νικής κατασκευής προς εγκατάσταση κεραίας σταθμού στην ξηρά σύμφωνα με το άρθρο 24 α’ του ν. 2075/1992 (Α’ 129) όπως ισχύει και την επιβολή κυρώσεων στους παραβάτες.,RespA
Αρμοδιότητες Πολεοδομικών Εφαρμογών,RespA
α) Παρακολουθεί την εξέλιξη των ρυθμιστικών σχεδί-ων και των πολεοδομικών μελετών για την επέκταση - τροποποίηση των σχεδίων πόλεων στην περιοχή του Δήμου.,RespA
β) Μελετά και εισηγείται για τις ανάγκες τροποποιή-σεων - αναθεώρησης των ρυμοτομικών σχεδίων των πόλεων στην περιοχή του Δήμου.Τεύχος B’ 2552/16.06.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
γ) Μελετά και εισηγείται την προκαταρκτική πρόταση ανάπλασης ορισμένης περιοχής.,RespA
δ) Ελέγχει την εφαρμογή ρυμοτομικών και πολεοδομι-κών σχεδίων σύμφωνα με τις αρμοδιότητες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις όπως:,RespA
1. Τον έλεγχο εφαρμογής ρυμοτομικών σχεδίων στο έδαφος πριν την έγκριση των πινακίδων εφαρμογής.,RespA
2. Την σύνταξη διαγραμμάτων εφαρμογής και δια-γραμμάτων διαμορφωμένης κατάστασης.,RespA
3. Τον έλεγχο τοπογραφικών διαγραμμάτων που προ-ορίζονται για σύνταξη πράξεων τακτοποιήσεως και ανα-λογισμού ή πράξεων εφαρμογής.,RespA
4. Την επίβλεψη τοπογραφικών μελετών και μελετών Πράξεων Εφαρμογής Σ.Π.,RespA
5. Την σύνταξη Πράξεων Εφαρμογής.,RespA
6. Την εφαρμογή πολεοδομικών σχεδίων και συνα-φών εκτελεστών πράξεων που δεν έχουν γενικότερο χαρακτήρα.,RespA
7. Τον έλεγχο εφαρμογής ρυμοτομικών σχεδίων στο έδαφος κατ’ άρθρο 115 Κ.Β.Π.Ν.,RespA
8. Την εφαρμογή εγκεκριμένων σχεδίων επί του εδά-φους κατά την πρόβλεψη της παρ. 1 του άρθρου 155 Κ.Β.Π.Ν.,RespA
ε) Εισηγείται την διόρθωση κυρωμένων πράξεων εφαρμογής εκδίδει τις πράξεις επιβολής εισφοράς σε γη και χρήμα και χορηγεί βεβαιώσεις που αφορούν στα ακίνητα των πράξεων εφαρμογής.,RespA
στ) Εισηγείται στο Δ.Σ. τον καθορισμό της αξίας της εισφοράς σε γη και χρήμα και τον καθορισμό της αξίας των οικοπεδικών τμημάτων που προσκυρώνονται.,RespA
ζ) Συμμετέχει στις διαδικασίες τυχόν αναθεωρήσεων του Γενικού Πολεοδομικού Σχεδίου του Δήμου.,RespA
η) Τηρεί αρχεία χαρτών και ρυμοτομικών διαγραμμά-των όρων δόμησης διαγραμμάτων και πράξεων εφαρ-μογής πράξεων τακτοποίησης και αναλογισμού.,RespA
θ) Χορηγεί στους ενδιαφερόμενους στοιχείων υψο-μετρικών σχεδίων.,RespA
Αρμοδιότητες Ελέγχου Κατασκευών,RespA
α) Προβαίνει σε έλεγχο των κατασκευών ώστε να δια-πιστώνεται η εφαρμογή των εγκεκριμένων σχεδίων των αντίστοιχων οικοδομικών αδειών.,RespA
β) Προβαίνει σε έλεγχο της κατασκευής αυθαίρετων κτισμάτων και στον χαρακτηρισμό αυτών σύμφωνα με την ισχύουσα πολεοδομική νομοθεσία.,RespA
γ) Σε περιπτώσεις διαπίστωσης κατά τους ανωτέρω ελέγχους παραβάσεων προβαίνει σε επιβολή προστίμων ή άλλων προβλεπόμενων κυρώσεων κατά την κειμένη πολεοδομική νομοθεσία.,RespA
δ) Ελέγχει την τήρηση των διατάξεων που αφορούν τον γενικό οικοδομικό κανονισμό και τις οικοδομές που χαρακτηρίζονται επικίνδυνες.,RespA
ε) Εισηγείται την αφαίρεση άδειας από οικοδομές για μη εξόφληση ασφαλιστικών εισφορών στο ΙΚΑ.,RespA
στ) Συνυπογράφει τα έγγραφα που εκδίδονται από το αυτοτελές τμήμα πολεοδομικού σχεδιασμού και φροντί-ζει για την ανάρτησή τους σύμφωνα με τον ν. 4727/2020.,RespA
10. Αυτοτελές Τμήμα Επικοινωνίας και Διοικητικής Βοήθειας TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 34051,Non-RespA
Το Αυτοτελές Τμήμα Επικοινωνίας και Διοικητικής Βοήθειας έχει την ευθύνη της παροχής επιτελικής υπο-στήριξης στην εξεύρεση χρηματοδοτήσεων από Εθνικά και Ευρωπαϊκά Προγράμματα στη διοικητική βοήθεια και στην παροχή ενημέρωσης προς τους δημότες των δράσεων που αναλαμβάνει ο Δήμος και συγκεκριμένα:,RespA
1. Μεριμνά για την οργάνωση δεξιώσεων και γευμάτων και μεριμνά για την τήρηση του πρωτοκόλλου και της εθιμοτυπίας στις περιπτώσεις όπου απαιτείται.,RespA
2. Σχεδιάζει και μεριμνά για την υποδοχή φιλοξενία ξε-νάγηση προσωπικοτήτων και ομάδων προσωπικοτήτων. 3. Αναλαμβάνει την τήρηση της εθιμοτυπικής βάσης δεδομένων τη συνεχή ενημέρωση αυτής και το σχεδι-ασμό και τη διεκπεραίωση της επικοινωνίας με όσους περιλαμβάνονται στην εθιμοτυπική βάση δεδομένων (προσκλήσεις ευχετήρια τηλεγραφήματα κ.λπ.) καθώς και την τήρηση αρχείου τιμητικών διακρίσεων και εθι-μοτυπικών επισκέψεων του Δημάρχου. 4. Μεριμνά για την προμήθεια εθιμοτυπικών δώρων και την τήρηση του ανάλογου αρχείου. 5. Χειρίζεται τη διαδικασία αδελφοποιήσεων με πόλεις άλλων χωρών τηρεί ειδικό αρχείο αδελφοποιημένων πόλεων και παρακολουθεί τη διαδικασία υλοποίησης των αποφάσεων αδελφοποίησης των πόλεων. 6. Μεριμνά για την κάλυψη των αναγκών μετάφρασης ξενόγλωσσων κειμένων και διερμηνείας. 7. Μεριμνά για τη σύνταξη των εισηγήσεων για αίτηση δαπάνης που αφορούν τις δαπάνες των ταξιδιών του Δημάρχου των Αιρετών του Γενικού Γραμματέα των Ει-δικών Συμβούλων Επιστημονικών Συνεργατών Ειδικών Συνεργατών και των τρίτων. 8. Σχεδιάζει και οργανώνει τη συμμετοχή του Δήμου σε εκθέσεις και συνέδρια.,RespA
9. Οργανώνει και υλοποιεί κάθε είδους εκδηλώσεις του Δήμου (συνέδρια συνελεύσεις εορτές κ.λπ.) του Δήμου.,RespA
10. Μεριμνά για την εύρεση κατάλληλου χώρου εφό-σον αυτός δεν προτείνεται από τον διοργανωτή της εκδήλωσης και συντονίζει τις Υπηρεσίες του Δήμου σχετικά με την παροχή της απαραίτητης υποδομής (εξο-πλισμός οπτικοακουστικά και ηχητικά συστήματα) για την διοργάνωση των σχετικών εκδηλώσεων. 11. Έχει την ευθύνη της παραλαβής των πάσης φύσεως δικογράφων δικαστικών αποφάσεων κλήσεων δικαστη-ρίων εξωδίκων εγγράφων ενδικοφανών προσφυγών αιτήσεων θεραπείας συμβάσεων ενεχυρίασης απαιτή-σεων και γενικώς κάθε εγγράφου νομικού περιεχομένου που απευθύνεται στον Δήμο. 12. Μεριμνά για την ανάρτηση στο πλαίσιο των δημο-σίων ανακοινώσεων όλων των επιδιδόμενων στο Δήμο αποφάσεων κλήσεων προγραμμάτων κ.ά. με την υπο-χρέωση έγκαιρης συλλογής αυτών σε εύλογο χρόνο αρ-χειοθέτησής τους και καταστροφής τους τηρούμενης της καθορισμένης διαδικασίας. 13. Έχει την αρμοδιότητα χορήγησης της επισημεί-ωσης της Σύμβασης της Χάγης σε έγγραφα των υπη-ρεσιών.,RespA
14. Τηρεί το πρωτόκολλο όλων των εισερχομένων και εξερχομένων εγγράφων στο Τμήμα. 34052 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
15. Σχεδιάζει και εισηγείται την επικοινωνιακή πολιτική για την προώθηση του οράματος της αποστολής και των στόχων του Δήμου. Σχεδιάζει εισηγείται και προωθεί μετά από έγκριση από τα αρμόδια όργανα την εφαρμο-γή των προγραμμάτων/ενεργειών που είναι απαραίτητες για την υλοποίηση της επικοινωνιακής αυτής πολιτικής σε όλα τα Μέσα Μαζικής Ενημέρωσης (έντυπα ηλεκτρο-νικά διαδικτυακά νέα μέσα κ.λπ.).,RespA
16. Παρακολουθεί συστηματικά τα Μέσα Μαζικής Ενημέρωσης (έντυπα και ηλεκτρονικά) και τα μέσα κοι-νωνικής δικτύωσης ενημερώνεται για όλες τις πολιτικές εξελίξεις που έχουν σχέση με τις δραστηριότητες του Δήμου και ενημερώνει σχετικά τα όργανα διοίκησης και τις υπηρεσίες του Δήμου. Τηρεί αρχείο των δημοσιεύ-σεων καθώς και των σχετικών απαντήσεων του Δήμου. 17. Διαχειρίζεται τις σχέσεις του Δήμου με τον ηλε-κτρονικό και έντυπο τύπο και τα μέσα μαζικής ενημέρω-σης και επιμελείται των δημοσιευμάτων και των δελτίων τύπου του Δήμου. 18. Ενημερώνεται μέσω πρωτογενών ή δευτερογενών πληροφοριών/ερευνών για την άποψη της κοινής γνώμης σε επιλεγμένα θέματα και εισηγείται την ανάθεση ερευ-νών για την άποψη της κοινής γνώμης σε τρίτους φορείς.,RespA
19. Επιμελείται των ενημερωτικών εκδόσεων ή εκπο-μπών του Δήμου στα ΜΜΕ καθώς και της οπτικοακου-στικής κάλυψης των εκδηλώσεων του Δήμου.,RespA
20. Μεριμνά για τη λειτουργία του τηλεφωνικού κέ-ντρου του Δήμου. 21. Μεριμνά για τις απαραίτητες ενέργειες που απαι-τούνται (σύνταξη μελέτης κ.λπ.) από το ίδιο ή άλλο αρμόδιο τμήμα και τη διαβίβασή τους στο τμήμα Προ-μηθειών και αποθηκών για την έγκαιρη υλοποίηση προ-μήθειας - εργασίας με σκοπό την εύρυθμη λειτουργία του τμήματος.,RespA
22. Μεριμνά για τη δημοσίευση στον τύπο των απο-φάσεων κανονιστικού περιεχομένου που αποτελούν αντικείμενο των καθ’ ύλην αρμοδιοτήτων του.,RespA
23. Συνεργάζεται με όλες τις υπηρεσίες του Δήμου προκειμένου να επιτευχθεί το καλύτερο δυνατό αποτέ-λεσμα με το λιγότερο δυνατόν κόστος. 24. Ασκεί κάθε άλλη εργασία που δεν περιλαμβάνεται στον παρόντα Οργανισμό Εσωτερικής Υπηρεσίας και έχει σχέση με τις αρμοδιότητες του Τμήματος. 25. Υλοποιεί κάθε άλλη σχετική εργασία για τη διευ-κόλυνση του έργου της Διεύθυνσης. 11. Αυτοτελές Τμήμα Πολιτισμού Τουριστικής Προβο-λής και Ανάπτυξης,RespA
Το Αυτοτελές Τμήμα Πολιτισμού Τουριστικής Προ-βολής και Ανάπτυξης μεριμνά για το σχεδιασμό και την εφαρμογή ενεργειών πολιτιστικής και τουριστικής ανάπτυξης και για την πραγματοποίηση προγραμμάτων πολιτισμού και τουριστικής προβολής του Δήμου.,RespA
Ασκεί αρμοδιότητες που πηγάζουν από την ισχύουσα νομοθεσία και συγκεκριμένα:,RespA
1. Μεριμνά για την οργάνωση δεξιώσεων και γευμάτων και μεριμνά για την τήρηση του πρωτοκόλλου και της εθιμοτυπίας στις περιπτώσεις όπου απαιτείται.,RespA
2. Σχεδιάζει και μεριμνά για την υποδοχή φιλοξενία ξενάγηση προσωπικοτήτων και ομάδων προσωπικοτή-των για δράσεις της αρμοδιότητάς του.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 2552/16.06.2021,RespA
3. Μεριμνά για την προμήθεια εθιμοτυπικών δώρων και την τήρηση του ανάλογου αρχείου αρμοδιότητάς του. 4. Εισηγείται την προώθηση πολιτιστικών ανταλλαγών σε εθνικό ευρωπαϊκό και διεθνές επίπεδο.,RespA
5. Χειρίζεται τη διαδικασία αδελφοποιήσεων με πόλεις άλλων χωρών τηρεί ειδικό αρχείο αδελφοποιημένων πόλεων και παρακολουθεί τη διαδικασία υλοποίησης των αποφάσεων αδελφοποίησης των πόλεων. 6. Μεριμνά για την κάλυψη των αναγκών μετάφρασης ξενόγλωσσων κειμένων και διερμηνείας. 7. Σχεδιάζει και εισηγείται προγράμματα δράσεων παρέμβασης του Δήμου για την ανάπτυξη του τουρι-σμού στην περιοχή και την αναβάθμιση των παρεχο-μένων τουριστικών υπηρεσιών σε συνεργασία με τους τουριστικούς επαγγελματικούς φορείς της περιοχής και μεριμνά για την εφαρμογή των προγραμμάτων αυτών. 8. Τηρεί μητρώα και στοιχεία που αφορούν την υφι-στάμενη κατάσταση του τουρισμού στην περιοχή του Δήμου (τουριστικά αξιοθέατα τουριστικές επιχειρήσεις τουριστικές υποδομές στοιχεία απασχόλησης οικονο-μικά στοιχεία κλπ). 9. Συνεργάζεται με τις αρμόδιες υπηρεσίες του Υπουρ-γείο Πολιτισμού και Τουρισμού τον ΕΟΤ όλους τους σχε-τικούς κρατικούς και μη φορείς και με κάθε εμπλεκόμενο φορέα στην Ελλάδα και Διεθνώς. 10. Έχει την εποπτεία και έγκριση του έντυπου και ηλε-κτρονικού υλικού με θέματα τουρισμού που θα διατίθε-ται από τα γραφεία (σημεία τουριστικής πληροφόρησης) καθώς και εκείνου που θα προωθείται στο διαδίκτυο κάθε άλλο σημείο πληροφόρησης και κάθε τύπου ΜΜΕ. 11. Προωθεί την εκπαίδευση και την έρευνα ως και την ευαισθητοποίηση δημοτών φορέων και επαγγελματιών με την οργάνωση περιοδικών εκθέσεων εκπαιδευτικών προγραμμάτων διαλέξεων με θέματα που σχετίζονται με το αντικείμενο. 12. Μεριμνά για το σχεδιασμό και την πραγματοποίηση προγραμμάτων τουριστικής προβολής της περιοχής του Δήμου (π.χ. παραγωγή τουριστικού υλικού και εκδόσεις πρακτικών οδηγών για τους ταξιδιώτες συμμετοχή σε εκθέσεις τουρισμού δημιουργία δικτύων επικοινωνίας και συνεργασίας με άλλες περιοχές εντός και εκτός της χώρας κ.λπ.). 13. Συμβάλει στην υποστήριξη και ανάδειξη τουρι-στικών επιχειρήσεων και δημιουργία νέων τουριστικών προϊόντων (π.χ. αλιευτικός τουρισμός καταδύσεις κ.α.),RespA
14. Σχεδιάζει εισηγείται και μεριμνά για την εφαρμογή πολιτικών προγραμμάτων και δράσεων στον τομέα του πολιτισμού για την προστασία του τοπικού πολιτισμού την προβολή των πολιτιστικών αγαθών και των πολιτι-στικών έργων που παράγονται σε τοπικό επίπεδο. 15. Εισηγείται πολιτικές προγράμματα και δράσεις όπως δημιουργία πολιτιστικών και πνευματικών κέ-ντρων μουσείων πινακοθηκών κινηματογράφων και θεάτρων φιλαρμονικών και σχολών διδασκαλίας μου-σικής σχολών χορού ζωγραφικής γλυπτικής κ.λπ. και στο πλαίσιο αυτό έχει την ευθύνη για την:,RespA
• Διοργάνωση και εφαρμογή πολιτιστικών προγραμ-μάτων (θεατρικές παραστάσεις συναυλίες και άλλες πολιτιστικές εκδηλώσεις).Τεύχος B’ 2552/16.06.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
• Προστασία μουσείων μνημείων σπηλαίων καθώς και αρχαιολογικών και ιστορικών χώρων της περιοχής.,RespA
• Επισκευή συντήρηση και αξιοποίηση παραδοσιακών και ιστορικών σχολικών κτιρίων και κτιρίων που παρα-χωρούνται στον Δήμο από τρίτους. • Προώθηση της ανάπτυξης του πολιτιστικού τουρι-σμού.,RespA
16. Μελετά και εισηγείται για τη ρύθμιση τοπικών πο-λιτιστικών θεμάτων. Στο πλαίσιο αυτό και σύμφωνα με τις δικαιοδοσίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις:,RespA
• Εισηγείται για τη συμμετοχή εκπροσώπου του Δήμου στην οργανωτική επιτροπή φεστιβάλ τοπικής εμβέλειας.,RespA
• Εισηγείται για την επιχορήγηση ΝΠΙΔ τα οποία ανα-πτύσσουν πολιτιστικού χαρακτήρα δραστηριότητες στη χωρική αρμοδιότητα του Δήμου.,RespA
• Εισηγείται για τη χορήγηση αδειών ίδρυσης και λει-τουργίας ιδιωτικών μουσικών ιδρυμάτων (Ωδείων μου-σικών σχολών χορωδιών συμφωνικών ορχηστρών και συγκροτημάτων μουσικής δωματίου).,RespA
17. Τηρεί το μητρώο νέων και συνεργάζεται με το Δη-μοτικό Συμβούλιο Νέων για την ανάληψη πρωτοβουλιών και δραστηριοτήτων για την πλήρη και ελεύθερη ανά-πτυξη της προσωπικότητας των νέων.,RespA
18. Μεριμνά για την οργάνωση και εφαρμογή προ-γραμμάτων που απευθύνονται στους νέους και συμμετέ-χει στους σχεδιασμούς και τα προγράμματα της Γενικής Γραμματείας Νέας Γενιάς.,RespA
19. Παρακολουθεί τη λειτουργία και δράση δημοτι-κών δομών και νομικών προσώπων που εφαρμόζουν προγράμματα και δράσεις στους τομείς του πολιτισμού.,RespA
20. Υλοποιεί δράσεις και προγράμματα στους τομείς του Πολιτισμού και της Νέας Γενιάς συμπληρωματικά με τις δράσεις και τα προγράμματα που υλοποιούνται από τα Νομικά πρόσωπα του Δήμου.,RespA
21. Έχει την ευθύνη Δημιουργία ψηφιακής πλατφόρ-μας Τουρισμού Πολιτισμού και Επιχειρηματικότητας του Δήμου Δωρίδος.,RespA
22. Συμμετέχει σε εκθέσεις δίκτυα οργανισμούς και φορείς και εισηγείται την ανάληψη πρωτοβουλιών για τη σύναψη συνεργασιών για τον πολιτισμό και τουρισμό.,RespA
23. Εισηγείται για τη δημιουργία καταδυτικών πάρκων κλπ. υποδομών στην παραλιακή Δωρίδα.,RespA
24. Έχει την ευθύνη αποτύπωσης πολιτιστικών περι-βαλλοντικών και θρησκευτικών διαδρομών.,RespA
25. Μεριμνά για την εφαρμογή μηχανισμών ενημέ-ρωσης/πληροφόρησης των επισκεπτών της περιοχής. 26. Μεριμνά για τις απαραίτητες ενέργειες που απαι-τούνται (σύνταξη μελέτης κ.λπ.) από το ίδιο ή άλλο αρμόδιο τμήμα και τη διαβίβασή τους στο τμήμα Προ-μηθειών και αποθηκών για την έγκαιρη υλοποίηση προ-μήθειας - εργασίας με σκοπό την εύρυθμη λειτουργία του τμήματος.,RespA
27. Μεριμνά για τη δημοσίευση στον τύπο των απο-φάσεων κανονιστικού περιεχομένου που αποτελούν αντικείμενο των καθ’ ύλην αρμοδιοτήτων του.,RespA
28. Συνεργάζεται με όλες τις υπηρεσίες του Δήμου προκειμένου να επιτευχθεί το καλύτερο δυνατό αποτέ-λεσμα με το λιγότερο δυνατόν κόστος. TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 34053,RespA
29. Ασκεί κάθε άλλη εργασία που δεν περιλαμβάνεται στον παρόντα Οργανισμό Εσωτερικής Υπηρεσίας και έχει σχέση με τις αρμοδιότητες του Τμήματος. 12. Αυτοτελές Τμήμα Δημοτικής Αστυνομίας,RespA
Το Αυτοτελές Τμήμα Δημοτικής Αστυνομίας είναι υπεύθυνο για την αποτελεσματική και αποδοτική άσκη-ση των αρμοδιοτήτων που έχουν θεσπισθεί με το άρθρο 1 του ν. 3731/2008 όπως αυτό ισχύει καθώς και των αρμοδιοτήτων που προκύπτουν από άλλες νομοθετικές διατάξεις.,RespA
Σύμφωνα με την περ. 3β της παρ. 2β του άρθρου 1  του ν. 3731/2008 η Δημοτική Αστυνομία εφόσον στελεχώ-νεται με προσωπικό λιγότερο των πενήντα ατόμων (50) ασκεί υποχρεωτικά τις εξής αρμοδιότητες:,RespA
1. Ελέγχει την τήρηση των διατάξεων που αφορούν την ύδρευση την άρδευση και την αποχέτευση όπως αυτές περιλαμβάνονται στην εκάστοτε κείμενη νομοθε-σία στις τοπικές κανονιστικές αποφάσεις που εκδίδουν οι δημοτικές αρχές και στις αποφάσεις των Διοικητικών Συμβουλίων των Δημοτικών Επιχειρήσεων Ύδρευσης Αποχέτευσης.,RespA
2. Ελέγχει την τήρηση των όρων που προβλέπονται στην κείμενη νομοθεσία και στις τοπικές κανονιστικές αποφάσεις που εκδίδουν οι δημοτικές αρχές για τη χρήση των αλσών και των κήπων των πλατειών των παιδικών χαρών και των λοιπών κοινόχρηστων χώρων.,RespA
3. Ελέγχει την τήρηση των όρων οι οποίοι προβλέ-πονται στην κείμενη νομοθεσία και στις τοπικές κανο-νιστικές αποφάσεις που εκδίδουν οι δημοτικές αρχές για τη χρήση και λειτουργία των δημοτικών αγορών των εμποροπανηγύρεων των ζωοπανηγύρεων των χριστουγεννιάτικων αγορών και γενικά των υπαίθριων δραστηριοτήτων. 4. Ελέγχει την τήρηση των διατάξεων που αφορούν στο υπαίθριο εμπόριο και στις λαϊκές αγορές. 5. Ελέγχει την τήρηση των διατάξεων που αφορούν στην υπαίθρια διαφήμιση καθώς και τον έλεγχο της τήρησης ειδικότερων προδιαγραφών κατασκευής και προϋποθέσεων τοποθέτησης διαφημιστικών πλαισίων που τυχόν έχουν τεθεί με τοπικές κανονιστικές αποφά-σεις από τις δημοτικές αρχές. 6. Ελέγχει την τήρηση της καθαριότητας σε κοινόχρη-στους υπαίθριους χώρους της εδαφικής περιφέρειας του οικείου Δήμου και γενικότερα την τήρηση των κανόνων που προβλέπονται από την κείμενη νομοθεσία και τις τοπικές κανονιστικές αποφάσεις που εκδίδουν οι δη-μοτικές αρχές για την αναβάθμιση της αισθητικής των πόλεων και των οικισμών.,RespA
7. Ελέγχει την τήρηση των μέτρων που επιβάλλονται για την πρόληψη πυρκαγιών σε κοινόχρηστους υπαί-θριους χώρους.,RespA
8. Ελέγχει την τήρηση των διατάξεων που αφορούν στην κυκλοφορία των πεζών τη στάση και στάθμευση των οχημάτων στην επιβολή των διοικητικών μέτρων του άρθρου 103 του ν. 2696/1999 όπως ισχύει για την παράνομη στάθμευση οχημάτων καθώς και την εφαρ-μογή των διατάξεων που αναφέρονται στην κυκλοφορία τροχοφόρων στους πεζόδρομους πλατείες πεζοδρόμια και γενικά σε χώρους που δεν προορίζονται για τέτοια χρήση και στην εκπομπή θορύβων από αυτά. 34054 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
9. Οι αρμοδιότητες αυτές ασκούνται παράλληλα και κατά περίπτωση και από την Ελληνική Αστυνομία (ΕΛ.,RespA
ΑΣ.) και το Λιμενικό Σώμα. Όταν κατά την άσκησή τους επιλαμβάνονται η Δημοτική Αστυνομία και η Ελληνική Αστυνομία ή το Λιμενικό Σώμα ταυτόχρονα το συντο-νισμό έχει η Ελληνική Αστυνομία ή το Λιμενικό Σώμα κατά περίπτωση.,RespA
10. Ελέγχει την τήρηση των διατάξεων που αφορούν τα εγκαταλελειμμένα οχήματα. 11. Ελέγχει την τήρηση των διατάξεων που αφορούν στη σήμανση των εργασιών που εκτελούνται στις οδούς και στις υποχρεώσεις αυτών που εκτελούν έργα και ενα-ποθέτουν υλικά και εργαλεία στο δημοτικό οδικό δίκτυο και ελέγχει για τη λήψη μέτρων ασφάλειας και υγιεινής σε εργασίες που εκτελούνται.,RespA
12. Εκτελεί τις διοικητικές κυρώσεις που αφορούν τη λειτουργία καταστημάτων και επιχειρήσεων των οποίων την άδεια ίδρυσης και λειτουργίας χορηγούν οι δημοτι-κές αρχές. Σφραγίζει και αποσφραγίζει καταστήματα ή επιχειρήσεις δικαιοδοσίας του οικείου Δήμου μετά από έγγραφη εντολή του δημάρχου.,RespA
13. Ελέγχει την τήρηση διατάξεων που αφορούν τους οργανωμένους από τους Δήμους χώρους προσωρινής εγκατάστασης μετακινούμενων πληθυσμιακών ομάδων.,RespA
14. Αφαιρεί την άδεια οικοδομής για οφειλόμενες ασφαλιστικές εισφορές στο Ι.Κ.Α.,RespA
15. Συμμετέχει στην εφαρμογή των σχεδίων πολιτικής προστασίας.,RespA
