RawParagraph,RespAPrediction
οικείου δήμου και γενικότερα την τήρηση των κανόνων που προβλέπονται από την κείμενη νομοθεσία και τις τοπικές κανονιστικές αποφάσεις που εκδίδουν οι δη-μοτικές αρχές για την αναβάθμιση της αισθητικής των πόλεων και των οικισμών.,RespA
7.- Ελέγχει την τήρηση των μέτρων που επιβάλλονται για την πρόληψη πυρκαγιών σε κοινόχρηστους υπαί-θριους χώρους.,RespA
8.- Ελέγχει την τήρηση των διατάξεων που αφορούν την κυκλοφορία των πεζών τη στάση και στάθμευση των οχημάτων στην επιβολή των διοικητικών μέτρων του άρθρου 103 του ν. 2696/1999 όπως ισχύει για την παράνομη στάθμευση οχημάτων καθώς και στην εφαρμογή των διατάξεων που αναφέρονται στην κυ-κλοφορία τροχοφόρων στους πεζόδρομους πλατείες πεζοδρόμια και γενικά σε χώρους που δεν προορίζο-νται για τέτοια χρήση και στην εκπομπή θορύβων από αυτά. Οι αρμοδιότητες αυτές ασκούνται παράλληλα και κατά περίπτωση και από την Ελληνική Αστυνομία,RespA
(ΕΛ.ΑΣ.) και το Λιμενικό σώμα. Όταν κατά την άσκησή τους επιλαμβάνονται η Δημοτική Αστυνομία και η Ελ-ληνική Αστυνομία ή το Λιμενικό Σώμα ταυτόχρονα τον συντονισμό έχει η Ελληνική Αστυνομία ή το Λιμενικό Σώμα κατά περίπτωση.,RespA
9.- Ελέγχει την τήρηση των διατάξεων που αφορούν στη ρύθμιση της κυκλοφορίας με υποδείξεις και σή-ματα των τροχονόμων στο δημοτικό οδικό δίκτυο και στα τμήματα του εθνικού και επαρχιακού δικτύου που διέρχονται από κατοικημένες περιοχές. Η αρμοδιότητα αυτή εξακολουθεί να ασκείται παραλλήλως και κατά περίπτωση από την Ελληνική Αστυνομία (ΕΛ.ΑΣ.) και το Λιμενικό Σώμα. Όταν κατά την άσκησή της επιλαμβάνο-νται η Δημοτική Αστυνομία και η Ελληνική Αστυνομία ή το Λιμενικό Σώμα ταυτόχρονα το συντονισμό έχει η Ελ-ληνική Αστυνομία ή το Λιμενικό Σώμα κατά περίπτωση.,RespA
10- Ελέγχει την τήρηση των διατάξεων που αφορούν τα εγκαταλελειμμένα οχήματα.,RespA
11.- Ελέγχει την τήρηση των διατάξεων που αφορούν στη σήμανση των εργασιών που εκτελούνται στις οδούς και στις υποχρεώσεις αυτών που εκτελούν έργα και ενα-ποθέτουν υλικά και εργαλεία στο δημοτικό οδικό δίκτυο και ελέγχει για τη λήψη μέτρων ασφαλείας και υγιεινής σε εργασίες που εκτελούνται.,RespA
12.- Ελέγχει την τήρηση των διατάξεων που αφορούν στη λειτουργία παιδότοπων.,RespA
13.- Ελέγχει την τήρηση των διατάξεων που αφορούν στη λειτουργία καταστημάτων επιχειρήσεων θεάτρων κινηματογράφων ψυχαγωγικών και λοιπών δραστηριο-τήτων για τις οποίες αρμόδιος για τη χορήγηση ανά-κληση και αφαίρεση αδειών ίδρυσης εγκατάστασης λειτουργίας και ασκήσεώς τους είναι ο οικείος Δήμος εκτός από τις περιπτώσεις εκείνες για τις οποίες έχουν ορισθεί άλλες αρχές αρμόδιες για τον σχετικό έλεγχο.,RespA
14.- Ελέγχει την τήρηση των διατάξεων για την ηχο-ρύπανση την κοινή ησυχία και τη λειτουργία μουσικής στα καταστήματα και στα δημόσια κέντρα.,RespA
15.- Ελέγχει τις διοικητικές κυρώσεις που αφορούν τη λειτουργία καταστημάτων και επιχειρήσεων των οποίων την άδεια ίδρυσης και λειτουργίας χορηγούν οι δημοτι-κές αρχές.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 21643,RespA
16.- Ελέγχει την τήρηση διατάξεων που αφορούν τους οργανωμένους από τους Δήμους χώρους προσωρινής εγκατάστασης μετακινούμενων πληθυσμιακών ομάδων.,RespA
17.- Ελέγχει την εφαρμογή των μέτρων που λαμβά-νονται από τις δημοτικές αρχές για δραστηριότητες και καταστάσεις που εγκυμονούν κινδύνους για τη ζωή και την περιουσία των κατοίκων και ειδικότερα από τις επικίνδυνες οικοδομές καθώς και την εφαρμογή των κανονιστικών πράξεων που τίθενται από αυτές για την προστασία της υγείας των κατοίκων από τις οχλούσες δραστηριότητες που αναφέρονται σε αυτές.,RespA
18.- Ελέγχει την τήρηση των σχετικών διατάξεων που αφορούν στο Γενικό Οικοδομικό Κανονισμό.,RespA
19.- Αφαιρεί την άδεια οικοδομής για οφειλόμενες ασφαλιστικές εισφορές στο Ι.Κ.Α.,RespA
20.- Ελέγχει την τήρηση των μέτρων για την προστα-σία των μουσείων μνημείων σπηλαίων αρχαιολογικών και ιστορικών χώρων της περιοχής του Δήμου και των εγκαταστάσεων αυτών που λαμβάνονται από τις οικείες δημοτικές αρχές.,RespA
21.- Συμμετέχει στην εφαρμογή των σχεδίων πολιτικής προστασίας.,RespA
22.- Ελέγχει επιχειρήσεις τουριστικού ενδιαφέροντος σχετικά με την εφαρμογή της τουριστικής νομοθεσίας (βεβαίωση παραβάσεων εκτέλεση διοικητικών κυρώ-σεων θεώρηση τιμοκαταλόγων των δωματίων των ξενοδοχειακών επιχειρήσεων και καταλυμάτων) στις περιπτώσεις που αυτές λειτουργούν σε νομούς ή νησιά όπου δεν εδρεύουν υπηρεσίες του ΕΟΤ.,RespA
23.- Ελέγχει την τήρηση των διατάξεων για το ωράριο λειτουργίας των κέντρων διασκέδασης και των συναφών καταστημάτων καθώς και των εμπορικών καταστημά-των και των καταστημάτων τροφίμων.,RespA
24.- Ελέγχει την τήρηση των διατάξεων που αφορούν τα ζώα συντροφιάς.,RespA
25.- Ελέγχει την τήρηση των διατάξεων που αφορούν τις κάθε είδους κανονιστικές αποφάσεις που εκδίδουν οι δημοτικές αρχές καθώς και την επιβολή των πάσης φύ-σεως διοικητικών μέτρων που προβλέπονται από αυτές.,RespA
26.- Προστατεύει τη δημοτική και κοινοτική περιουσία.,RespA
27.- Διενεργεί αυτοψία για την εξακρίβωση των προϋ-ποθέσεων που απαιτούνται για την έκδοση διοικητικών πράξεων από τα όργανα του Δήμου και ιδίως διενεργεί αυτοψία και συντάσσει έκθεση για την έκδοση πρωτο-κόλλου διοικητικής αποβολής και για τη χορήγηση βε-βαίωσης μόνιμης κατοικίας.,RespA
28.- Επιδίδει τα πάσης φύσεως έγγραφα του οικείου Δήμου ή άλλων Δημοτικών Αρχών εντός των διοικητικών ορίων του οικείου Δήμου.,RespA
Σημείωση:1 Οι αρμοδιότητες υπ’ αρ. 912 13 14 17 18 20 και 23 είναι δυνατό να μην ασκούνται από το Τμήμα εάν ο αριθμός του προσωπικού του τμήματος είναι κάτω από 50 άτομα.,RespA
Οι επί μέρους αρμοδιότητες του αυτοτελούς Τμήματος Δημοτικής Αστυνομίας είναι οι εξής: (α) Αρμοδιότητες Επιχειρησιακού Σχεδιασμού.,RespA
1) Συγκεντρώνει και μελετά τις επιστημονικές και τε-χνικές μεθόδους για τη βελτίωση της αποτελεσματικό-τητας της Δημοτικής Αστυνομίας και την αξιολόγηση της απόδοσής της.21644 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
2) Σχεδιάζει όλα τα θέματα που έχουν σχέση με τον επιχειρησιακό σχεδιασμό την τακτική και μεθοδολογία δράσης και την αποτελεσματικότητα του έργου της δη-μοτικής αστυνομίας (μέθοδοι αστυνόμευσης κανόνες και μέτρα αστυνομικής τακτικής και πρακτικής μέθοδοι αξιοποίησης προσωπικού στολές προσωπικού κ.λπ.).,RespA
3) Σχεδιάζει και εισηγείται κανονισμούς για τη λειτουρ-γία και τον τρόπο δράσης της δημοτικής αστυνομίας.,RespA
4) Τηρεί αρχείο αναφορών / δελτίων συμβάσεων και επεξεργάζεται στατιστικά στοιχεία για τη δράση και τα αποτελέσματα από την αξιοποίηση της δημοτικής αστυ-νομίας.,RespA
5) Υποδέχεται τις αναφορές / δελτία συμβάντων τις αξιολογεί σε συνεργασία με το τμήμα αστυνόμευσης και μεριμνά για την ενημέρωση των δημοτικών υπηρεσιών ή και άλλων δημόσιων υπηρεσιών όταν απαιτείται για τις περαιτέρω ενέργειες.,RespA
6) Καθοδηγεί το τμήμα αστυνόμευσης για την αντιμε-τώπιση των σοβαρών περιστατικών ή συμβάντων.,RespA
7) Τηρεί στατιστικά στοιχεία για τη δράση και τα απο-τελέσματα από την αξιοποίηση των αποκεντρωμένων τμημάτων Δημοτικής Αστυνομίας.,RespA
8) Συνεργάζεται με άλλους αρμόδιους φορείς για τη λήψη των αναγκαίων νομοθετικών και διοικητικών μέ-τρων προς αντιμετώπιση των προβλημάτων που σχε-τίζονται με το αντικείμενο της δημοτικής αστυνομίας.,RespA
9) Συγκεντρώνει τυχόν παράπονα και υποδείξεις των πολιτών σχετικά με το αντικείμενο της δημοτικής αστυ-νομίας τηρεί σχετικά αρχεία συνεργάζεται με το Τμήμα Αστυνόμευσης και συμμετέχει στη διαχείριση όσων σχε-τικών μέτρων και αποφάσεων λαμβάνονται.,RespA
10) Μεριμνά για την ενημέρωση του κοινού για το αντι-κείμενο και το έργο της δημοτικής αστυνομίας.,RespA
11) Μεριμνά για την εκπαίδευση του προσωπικού της δημοτικής αστυνομίας.,RespA
12) Μεριμνά για την εξασφάλιση και συντήρηση των τεχνικών μέσων καθώς και του ιματισμού και των λοιπών εφοδίων του προσωπικού της δημοτικής αστυνομίας.,RespA
13) Παρέχει γραμματειακή υποστήριξη προς το Τμήμα της Δημοτικής Αστυνομίας και τα γραφεία της (τήρηση πρωτοκόλλου διεκπεραίωση και αρχειοθέτηση αλληλο-γραφίας θέματα προσωπικού κ.λπ.).,RespA
(β) Αρμοδιότητες Αστυνόμευσης,RespA
1) Συγκροτεί τις περιπόλους και τις ομάδες αστυνο-μικής ενέργειας σύμφωνα με τους κανονισμούς και τις οδηγίες του γραφείου επιχειρησιακού σχεδιασμού.,RespA
2) Διενεργεί όλες τις αστυνομικής φύσεως ενέργειες (περίπολοι έρευνες έλεγχοι κ.λπ.) σύμφωνα με το αντι-κείμενο της δημοτικής αστυνομίας και τους σχετικούς κανονισμούς.,RespA
3) Συμπληρώνει αναφορές και δελτία συμβάντων για τα αποτελέσματα της αστυνομικής δράσης τα αξιολο-γεί και ενημερώνει σχετικά το γραφείο Επιχειρησιακού Σχεδιασμού.,RespA
4) Συγκεντρώνει τυχόν παράπονα και υποδείξεις των πολιτών σχετικά με το αντικείμενο της δημοτικής αστυ-νομίας ενημερώνει σχετικά το γραφείο Επιχειρησιακού Σχεδιασμού και συμμετέχει στην διαχείριση όσων σχε-τικών μέτρων και αποφάσεων λαμβάνονται.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1854/07.05.2021,RespA
5) Μεριμνά για τη διενέργεια των αναγκαίων εργασι-ών συντήρησης των τεχνικών μέσων και εφοδίων που χρησιμοποιεί η δημοτική αστυνομία.,RespA
ΕΝΟΤΗΤΑ Β:,Non-RespA
Α. ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ Β. ΕΠΙΤΕΛΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,Non-RespA
Γ. ΥΠΗΡΕΣΙΕΣ ΤΟΠΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ,Non-RespA
Άρθρο 15,Non-RespA
Αρμοδιότητες Διεύθυνσης Διοικητικών Υπηρεσιών,Non-RespA
Η Διεύθυνση Διοικητικών Υπηρεσιών είναι αρμόδια για την τήρηση των διαδικασιών και αρχείων που αφο-ρούν τη δημοτική κατάσταση και την καταγραφή των ληξιαρχικών γεγονότων στην περιοχή του Δήμου για τον σχεδιασμό και τον συντονισμό εφαρμογής των πο-λιτικών συστημάτων και διαδικασιών που αποσκοπούν στην ορθολογική διοίκηση/διαχείριση του ανθρώπινου δυναμικού του Δήμου και για την παροχή γενικών υπη-ρεσιών διοικητικής υποστήριξης προς τις δημοτικές υπηρεσίες.,RespA
Οι συγκεκριμένες αρμοδιότητες της Διεύθυνσης στο πλαίσιο της αποστολής της καθορίζονται από τις ισχύ-ουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Προϊστάμενος,Non-RespA
1. Είναι υπεύθυνος για τον προγραμματισμό τη διεύ-θυνση την οργάνωση και τον έλεγχο / συντονισμό των Τμημάτων και Γραφείων τα οποία ελέγχει ιεραρχικά.,RespA
2. Είναι υπεύθυνος για την τακτοποίηση των υπηρεσια,RespA
κών θεμάτων των μονίμων και εκτάκτων υπαλλήλων.,RespA
3. Τηρεί το εμπιστευτικό πρωτόκολλο και αρχείο του Δήμου.,RespA
4. Συντάσσει τον Οργανισμό Εσωτερικής Υπηρεσίας του Δήμου.,RespA
5. Εγκρίνει τις άδειες των υπαλλήλων.,RespA
6. Οι συγκεκριμένες αρμοδιότητες της Διεύθυνσης στο πλαίσιο της αποστολής της καθορίζονται από τις ισχύ-ουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Στη Διεύθυνση υπάγονται διοικητικά και τα αποκε-ντρωμένα Γραφεία Διοικητικών Θεμάτω καθώς και τα αποκεντρωμένα Γραφεία ΚΕΠ.,RespA
Οι αρμοδιότητες των επί μέρους οργανικών μονάδων της Διεύθυνσης Διοικητικών Υπηρεσιών είναι οι εξής:,RespA
1. Τμήμα Διοικητικών Υπηρεσιών,Non-RespA
Ο Προϊστάμενος του Τμήματος είναι αρμόδιος για:,RespA
α) την παραλαβή και την εν γένει διανομή όλων των εισερχομένων εγγράφων μέσω του Συστήματος Διακί-νησης εγγράφων του Υπουργείου Εσωτερικών ΙΡΙΔΑ,RespA
β) για την αποστολή της εξερχόμενης αλληλογραφίας του Δήμου προς το Υπουργείο Εσωτερικών μέσω του ΣΗΔΕ ΙΡΙΔΑ,RespA
γ) για τον έλεγχο κανονικής προσέλευσης και αποχώ-ρησης των υπαλλήλων από την υπηρεσία,RespA
δ) για τη διαχείριση των αιτήσεων Δήλωσης Πολιτο-γράφησης,RespA
ε) για την εφαρμογή της εκλογικής νομοθεσίας.Τεύχος B’ 1854/07.05.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
(α) Αρμοδιότητες Δημοτικής Κατάστασης και Ληξιαρ-χείου,RespA
Αρμοδιότητες σε θέματα δημοτικής κατάστασης πο-λιτικών γάμων,RespA
1. Τηρεί και ενημερώνει τα μητρώα του δημοτολογί-ου και τα μητρώα αρρένων σύμφωνα με τις ισχύουσες θεσμοθετημένες διαδικασίες και τηρεί τις υποχρεώσεις που απορρέουν από την κείμενη νομοθεσία για τη δημι-ουργία και τήρηση του Εθνικού Δημοτολογίου.,RespA
2. Μεριμνά για την πρόσληψη και αλλαγή επωνύμου καθώς και την πρόσληψη πατρώνυμου και μητρωνύμου από παιδιά που γεννήθηκαν χωρίς γάμο των γονέων τους ή είναι αγνώστων γονέων.,RespA
3. Μεριμνά για τον εξελληνισμό του ονοματεπωνύμου Ελλήνων του εξωτερικού ομογενών αλλοδαπών που αποκτούν την ελληνική ιθαγένεια και παλιννοστησάντων ομογενών που έχουν την ελληνική ιθαγένεια.,RespA
4. Χορηγεί άδειες πολιτικού γάμου και μεριμνά για την τέλεση των γάμων αυτών.,RespA
5. Ενημερώνει περιοδικά τις δημόσιες υπηρεσίες για τις μεταβολές προσωπικής κατάστασης που προκύπτουν από τα τηρούμενα στοιχεία.,RespA
6. Εκδίδει κάθε είδους πιστοποιητικά ατομικής και οικογενειακής κατάστασης καθώς και κάθε είδους βε-βαιώσεις καταλόγους και πίνακες με τα στοιχεία που αναγράφονται στα ανωτέρω Μητρώα.,RespA
7. Συνεργάζεται με άλλους Δήμους και δημόσιες υπη-ρεσίες στις περιπτώσεις μεταβολών των μητρώων σε αντιστοιχία προς ανάλογα αρχεία που τηρούνται εκεί.,RespA
Αρμοδιότητες σε θέματα Μητρώου Αρρένων,RespA
1. Συντάσσει ενημερώνει και τηρεί υπεύθυνα τα Μη-τρώα Αρρένων.,RespA
2. Καταρτίζει ετησίως τα Μητρώα Αρρένων τηρεί αρ-χείο αυτών το ενημερώνει και τηρεί αρχείο αποφάσεων των μεταβολών που επέρχονται σ’ αυτό.,RespA
3. Καταρτίζει τους στρατολογικούς πίνακες και φροντί-ζει για την ενημέρωση των υπόχρεων προς παρουσίαση στο στράτευμα.,RespA
4. Εκδίδει τα αναγκαία πιστοποιητικά για την εισαγω-γή των ενδιαφερομένων στις διάφορες στρατολογικές σχολές.,RespA
Αρμοδιότητες σε θέματα εκλογών,RespA
1. Επιμελείται της εφαρμογής της εκλογικής νομοθε-σίας και εκτελεί τα καθήκοντα που ανατίθενται από τον εκλογικό νόμο.,RespA
2. Παρακολουθεί και συντάσσει τις εκάστοτε αναθεω-ρήσεις των εκλογικών καταλόγων.,RespA
3. Διενεργεί τις εκάστοτε εκλογικές διαδικασίες που προβλέπονται από την κείμενη νομοθεσία.,RespA
4. Συνεργάζεται με άλλες διοικητικές ή δικαστικές αρ-χές στα πλαίσια της εκλογικής διαδικασίας.,RespA
Αρμοδιότητες σε θέματα Ληξιαρχείου,RespA
1. Τηρεί και ενημερώνει τα ληξιαρχικά βιβλία και αρ-χεία στα οποία καταχωρούνται τα ληξιαρχικά γεγονότα που συμβαίνουν στην περιφέρεια του Δήμου (γεννήσεις γάμοι θάνατοι) καθώς και κάθε μεταγενέστερο γεγονός που συνδέεται με αυτά (π.χ. διαζύγια) σύμφωνα με τις ισχύουσες θεσμοθετημένες διαδικασίες.,RespA
2. Τηρεί αρχεία επισήμων εγγράφων ληξιαρχικών γε-γονότων.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 21645,RespA
3. Εκδίδει αποσπάσματα των ληξιαρχικών πράξεων ή άλλα θεσμοθετημένα πιστοποιητικά.,RespA
4. Ενημερώνει τα αντίστοιχα Τμήματα άλλων Δήμων για τα ληξιαρχικά γεγονότα που επηρεάζουν τα στοιχεία των μητρώων / αρχείων που τηρούνται στα Τμήματα αυτά.,RespA
5. Συνεργάζεται με Ληξιαρχεία άλλων Δήμων σε περι-πτώσεις μεταβολών ή προσθήκης ληξιαρχικών πράξεων που βρίσκονται καταχωρημένες εκεί.,RespA
(β) Αρμοδιότητες Γραμματείας Πρωτοκόλλου και,RespA
Διεκπεραίωσης Αρχείου,RespA
1) Μεριμνά για τη λειτουργία του Κεντρικού Πρωτο-κόλλου του Δήμου και διεκπεραιώνει τα σχετικά έγγρα-φα σε συνεργασία με τις γραμματείες των επιμέρους υπηρεσιών.,RespA
2) Μεριμνά για τη διεκπεραίωση των εξερχομένων εγ-γράφων τα οποία καταχωρεί στο πρωτόκολλο και στα οικεία ευρετήρια και επιστρέφει τα σχέδια αυτών στις αρμόδιες διευθύνσεις τμήματα γραφεία και υπηρεσίες.,RespA
3) Προβαίνει σε συνεργασία με τους κλητήρες στην επίδοση εγγράφων που αποστέλλονται από το Δήμο και τηρεί τα αντίστοιχα αποδεικτικά επίδοσης.,RespA
4) Μεριμνά για τη λειτουργία του τηλεφωνικού κέ-ντρου του Δήμου.,RespA
5) Παρέχει γραμματειακή υποστήριξη προς τη Δι-εύθυνση Διοικητικών και τη Διεύθυνση Οικονομικών Υπηρεσιών και τα Τμήματά της (τήρηση πρωτοκόλλου διεκπεραίωση και αρχειοθέτηση αλληλογραφίας θέματα προσωπικού κ.λπ.).,RespA
6) Μεριμνά για τη σύσταση και την εύρυθμη λειτουρ-γία των αποκεντρωμένων Γραφείων Διοικητικών Θεμά-των του Δήμου.,RespA
7) Οι κλητήρες ασχολούνται με την παραλαβή και απο-στολή της αλληλογραφίας την ανάρτηση στον πίνακα ανακοινώσεων όλων των σχετικών και εκτελούν κάθε εργασία που τους ανατίθεται αρμοδίως.,RespA
8) Μεριμνά για την οργάνωση και διαχείριση των αρ-χείων όλων των υπηρεσιών του Δήμου.,RespA
9) Συνεργάζεται με τα Γενικά αρχεία του Κράτους για τον εντοπισμό χρήσιμων εγγράφων που αποτελούν σημαντικές πηγές άντλησης στοιχείων ιστορικού ενδια,RespA
φέροντος.,RespA
10) Μεριμνά για την εκκαθάριση και διαβάθμιση του αρχειακού υλικού και την ασφαλή φύλαξή του σε κα-τάλληλο χώρο.,RespA
2. Τμήμα Υποστήριξης Συλλογικών Οργάνων και Ρύθ-μισης Εμπορικών Δραστηριοτήτων,RespA
Ο Προϊστάμενος του Τμήματος είναι αρμόδιος για:,RespA
α) τη σύνταξη των ετήσιων καταστάσεων υπόχρεων σε Δήλωση Περιουσιακής Κατάστασης και Δήλωσης Οι-κονομικών Συμφερόντων προς την εκάστοτε αρμόδια αρχή ελέγχου και,RespA
β) για την έγκαιρη ενημέρωση των υπόχρεων σε Δήλω-ση Περιουσιακής Κατάστασης και Δήλωσης Οικονομικών Συμφερόντων.,RespA
(α) Αρμοδιότητες Υποστήριξης Συλλογικών Οργάνων του Δήμου,RespA
1) Παρέχει κάθε είδους διοικητική και γραμματειακή υποστήριξη προς τα συλλογικά διοικητικά αιρετά όρ-21646 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
γανα του Δήμου δηλαδή το Δημοτικό Συμβούλιο την Οικονομική Επιτροπή Επιτροπή Ποιότητας Ζωής και την Εκτελεστική Επιτροπή (οργάνωση συνεδριάσεων τή-ρηση πρακτικών συνεδριάσεων παραγωγή διεκπεραί-ωση διαχείριση και αρχειοθέτηση εγγράφων ρύθμιση συναντήσεων τήρηση πρωτοκόλλου τήρηση αρχείου αποφάσεων συλλογικών οργάνων τήρηση αρχείου εγκριτικών αποφάσεων από υπερκείμενες αρχές κ.λπ.),RespA
καθώς και στο Δημοτικό Συμβούλιο Νέων.,RespA
2) Παρέχει κάθε είδους διοικητική και γραμματειακή υποστήριξη προς τα ατομικά διοικητικά αιρετά όργανα του Δήμου δηλαδή τον Πρόεδρο του Δημοτικού Συμ-βουλίου τον Δήμαρχο καθώς και τους Αντιδημάρχους (οργάνωση και ρύθμιση συναντήσεων παραγωγή δι-εκπεραίωση διαχείριση και αρχειοθέτηση εγγράφων τήρηση πρωτοκόλλου τήρηση αρχείου αποφάσεων ατομικών οργάνων κ.λπ.).,RespA
3) Παρέχει διοικητική υποστήριξη προς τη Δημοτική Επιτροπή Διαβούλευσης και τις Επιτροπές του Δημοτικού Συμβουλίου.,RespA
4) Παρέχει γραμματειακή υποστήριξη στις Δημοτικές Παρατάξεις.,RespA
5) Μεριμνά για την ενημέρωση των πολιτικών οργά-νων και των υπηρεσιών του Δήμου για τις αποφάσεις που λαμβάνουν τα όργανα του Δήμου.,RespA
6) Τηρεί το αρχείο των εκπροσώπων του Δήμου σε δια-φόρους φορείς και όργανα και μεριμνά για την αποστολή στοιχείων στους εκπροσώπους και την παραλαβή και διεκπεραίωση των εκθέσεων που υποβάλλουν στο Δήμο.,RespA
(β) Αρμοδιότητες Έκδοσης Αδειών Καταστημάτων Αδειοδοτήσεων,RespA
Το Γραφείο έκδοσης αδειών καταστημάτων αδειο-δοτήσεων και ρύθμισης εμπορικών δραστηριοτήτων είναι αρμόδιο για την παρακολούθηση αδειοδότηση και εποπτεία των εμπορικών δραστηριοτήτων στην πε-ριοχή του Δήμου και την προστασία του καταναλωτή. Οι συγκεκριμένες αρμοδιότητες του γραφείου στο πλαίσιο της αποστολής του καθορίζονται από τις ισχύουσες δια-τάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
(Αρμοδιότητες ρύθμισης εμπορικών δραστηριοτήτων),RespA
1) Μελετά και εισηγείται τη ρύθμιση θεμάτων εμπο-ρικής δραστηριότητας που επηρεάζουν τις λειτουργίες και το περιβάλλον της πόλης και την ποιότητα ζωής των κατοίκων σύμφωνα με τις δικαιοδοσίες που δίδονται στον Δήμο με τις ισχύουσες διατάξεις. Τα θέματα αυτά αφορούν ιδίως:,RespA
(α) Τον καθορισμό των χώρων και των όρων λειτουρ-γίας των υπαίθριων εμπορικών δραστηριοτήτων (λαϊκές αγορές και εμποροπανηγύρεις).,RespA
(β) Τον καθορισμό των χώρων και των όρων για την προσωρινή διαμονή μετακινουμένων πληθυσμιακών ομάδων.,RespA
(γ) Τον καθορισμό των προδιαγραφών και των όρων της υπαίθριας διαφήμισης.,RespA
(δ) Τον προσδιορισμό των ειδικότερων όρων και προϋ-ποθέσεων για την ίδρυση και εγκατάσταση καταστημά-των και επιχειρήσεων στον βαθμό που επηρεάζουν το περιβάλλον και τις λειτουργίες της πόλης.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1854/07.05.2021,RespA
(ε) Τον προσδιορισμό των όρων και των ωρών λειτουρ-γίας μουσικής σε καταστήματα. (στ) Τον καθορισμό των ωρών έναρξης και λήξης της εργασίας των αρτεργατών.,RespA
(ζ) Τον καθορισμό των χρονικών ορίων λειτουργίας καταστημάτων και επιχειρήσεων.,RespA
(η) Τον καθορισμό του ανώτατου αριθμού των αδειών υπαίθριου πλανόδιου εμπορίου και τη συγκρότηση της Επιτροπής Υπαίθριου Πλανόδιου Εμπορίου.,RespA
(θ) Την έγκριση της λειτουργίας Κυριακάτικων Αγορών.,RespA
(ι) Την έκδοση αποφάσεων για την ίδρυση τη διάλυση και τον καθορισμό του τρόπου της εν γένει λειτουργίας Λαϊκών Αγορών σύμφωνα με την κείμενη νομοθεσία περιλαμβανομένης της χορήγησης επαγγελματικών και παραγωγικών αδειών καθώς και κάθε άλλου συναφούς αντικειμένου.,RespA
(ια) Τη συγκρότηση Επιτροπών για τον έλεγχο των πωλητών παραγωγών και επαγγελματιών των λαϊκών αγορών.,RespA
(ιβ) Την εφαρμογή της ισχύουσας νομοθεσίας για τη χορήγηση αδειών εκμετάλλευσης περιπτέρων.,RespA
(ιγ) Τη λήψη απόφασης σχετικά με τον καθορισμό των ωρών ανοίγματος μεσημβρινής διακοπής και κλεισίμα-τος των φαρμακείων και φαρμακαποθηκών καθώς και τον καθορισμό για κάθε έτος του αριθμού των φαρμα-κείων που διημερεύουν και διανυκτερεύουν.,RespA
2) Παρακολουθεί και ελέγχει την εφαρμογή των απο-φάσεων των σχετικών με τα προηγούμενα θέματα εμπο-ρικής δραστηριότητας και εισηγείται τη λήψη μέτρων σύμφωνα με τις ισχύουσες διατάξεις.,RespA
3) Ελέγχει την τήρηση των διατάξεων που αφορούν τα ζώα συντροφιάς και την τήρηση των διατάξεων της τουριστικής νομοθεσίας από τις επιχειρήσεις τουριστι-κού ενδιαφέροντος κατά τις ειδικότερες προβλέψεις του νόμου.,RespA
(Αρμοδιότητες προστασίας του καταναλωτή),RespA
1) Μεριμνά για την προστασία του καταναλωτή με τη δημιουργία και λειτουργία μηχανισμών ενημέρωσής του (π.χ. Γραφείο Ενημέρωσης Καταναλωτή).,RespA
2) Εισηγείται για τη σύσταση της επιτροπής φιλικού διακανονισμού για την εξώδικη επίλυση των διαφορών ανάμεσα σε προμηθευτές και σε καταναλωτές ή ενώσεις καταναλωτών τηρεί αρχεία των πορισμάτων της οικείας επιτροπής καθώς και μητρώο καταναλωτών.,RespA
(Αρμοδιότητες χορήγησης αδειών εμπορικών και γε-νικών επιχειρηματικών δραστηριοτήτων),RespA
1) Εισηγείται τη χορήγηση αδειών για την άσκηση εμπορικών και γενικών επιχειρηματικών δραστηριο-τήτων σύμφωνα με τις δικαιοδοσίες που δίδονται στο Δήμο με τις ισχύουσες διατάξεις. Οι άδειες αυτές αφο-ρούν ιδίως:,RespA
(α) Τις άδειες παραγωγών που διαθέτουν τα αγροτικά τους προϊόντα σε λαϊκές αγορές.,RespA
