RawParagraph,RespAPrediction
αη) διαθέτει ειδικά βραβεία ή υποτροφίες,RespA
αθ) αποφασίζει την πρόσληψη προσωπικού με σύμ-βαση εργασίας αορίστου ή ορισμένου χρόνου ή με σύμβαση ανάθεσης έργου ή με χορηγία (υποτροφία) ή μέσω κινητικότητας από άλλες υπηρεσίες του ελλη-νικού Δημοσίου και γενικότερα επιλαμβάνεται και ρυθ-μίζει οποιαδήποτε θέματα υπηρεσιακής κατάστασης αποδοχών και πειθαρχίας του προσωπικού όλων των κατηγοριών του Π.Ε.Κ.,RespA
αι) μεταβιβάζει στους Διευθυντές των Ινστιτούτων του Π.Ε.Κ. αρμοδιότητες εκτός από εκείνες που για την άσκη-σή τους προϋποθέτουν συλλογική απόφαση τις οποίες δύναται να μεταβιβάζει στις Συντονιστικές Επιτροπές των Ινστιτούτων,RespA
ακ) εγκρίνει τον ορισμό Αναπληρωτή Διευθυντή ανά Ινστιτούτο ο οποίος ορίζεται κατά την πρώτη συνεδρί-αση της τριμελούς Συντονιστικής Επιτροπής του αντί-στοιχου Ινστιτούτου,RespA
αλ) εγκρίνει δαπάνες για προμήθειες υλικών και χρήση υπηρεσιών,RespA
αμ) ασκεί κάθε άλλη αρμοδιότητα σχετική με τη δι-οίκηση και τη λειτουργία του Π.Ε.Κ. η οποία δεν έχει ανατεθεί σε άλλο όργανο.,RespA
β) Αρμοδιότητες του Προέδρου του Δ.Σ.:,RespA
βα) ορίζει εισηγητές των θεμάτων στις συνεδριάσεις του Δ.Σ. του Π.Ε.Κ.,RespA
ββ) εισηγείται στο Δ.Σ. το ερευνητικό και αναπτυξιακό πρόγραμμα του Π.Ε.Κ. και τον αντίστοιχο ετήσιο προϋ-πολογισμό και τις οικονομικές καταστάσεις του Π.Ε.Κ.,"
RespA"
βγ) δύναται να παρίσταται στην Σύγκλητο κατόπιν προσκλήσεως και με δικαίωμα λόγου και όχι ψήφου για θέματα συζήτησης που το αφορούν,RespA
βδ) υπογράφει συμβάσεις προσωπικού μελέτες σκο-πιμότητας εκθέσεις απολογισμού οικονομικές καταστά-σεις και κάθε άλλο έγγραφο διοικητικού ή οικονομικού χαρακτήρα του Π.Ε.Κ.,RespA
βε) υπογράφει πρωτόκολλα συνεργασίας προγραμ-ματικές συμφωνίες και σύμφωνα κατανόησης του Π.Ε.Κ.,RespA
βστ) δύναται να μεταβιβάζει κατά περίπτωση το δι-καίωμα υπογραφής εγγράφων στους Διευθυντές των Ινστιτούτων του Π.Ε.Κ.,RespA
βζ) ασκεί τα καθήκοντα που του ανατίθενται κάθε φορά μετά από απόφαση του Δ.Σ. του Π.Ε.Κ.,"
RespA"
γ) Αρμοδιότητες της τριμελούς Σ.Ε.Ι.:,RespA
γα) τα μέλη της Σ.Ε.Ι. επικουρούν τον Διευθυντή του Ινστιτούτου στην άσκηση των καθηκόντων και των αρ-μοδιοτήτων του,RespA
γβ) συντάσσει το ερευνητικό και αναπτυξιακό πρό-γραμμα του Ινστιτούτου και τον αντίστοιχο ετήσιο προ-ϋπολογισμό τουΣ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 532/09.02.2022,RespA
γγ) παρακολουθεί την υλοποίηση του ερευνητικού τεχνολογικού και αναπτυξιακού προγράμματος του Ινστιτούτου και εγκρίνει την ανά τρία (3) έτη έκθεση απολογισμού του Ινστιτούτου,"
RespA"
γδ) εισηγείται στο Δ.Σ. του Π.Ε.Κ. την ενδεχόμενη δι-άρθρωση του Ινστιτούτου σε Ε.Ο. καθώς και την τροπο-ποίηση ή κατάργηση της διάρθρωσης αυτής,RespA
γε) ορίζει τον Επικεφαλής κάθε Ε.Ο. του Ινστιτούτου,RespA
γστ) εισηγείται στο Δ.Σ. του Π.Ε.Κ. τη χορήγηση βρα-βείων ή υποτροφιών,RespA
γζ) ασκεί τις αρμοδιότητες που της ανατίθενται κάθε φορά μετά από απόφαση του Δ.Σ. του Π.Ε.Κ.,RespA
δ) Αρμοδιότητες του Διευθυντή Ινστιτούτου:,RespA
δα) μεριμνά με τη συνδρομή των Επικεφαλής των Σ.Ε.Ι. για τους χώρους τις υλικοτεχνικές υποδομές και τον εξοπλισμό του Ινστιτούτου,RespA
δβ) μεριμνά με τη συνδρομή των Επικεφαλής των Ε.Ο. για τη στελέχωση του Ινστιτούτου με το αναγκαίο προσωπικό,RespA
δγ) εκτελεί τις αποφάσεις πρόσληψης προσωπικού του Ινστιτούτου και επιλαμβάνεται πρωτοβάθμια όλων των θεμάτων υπηρεσιακής κατάστασης αποδοχών και πειθαρχίας όλων των κατηγοριών του προσωπικού του Ινστιτούτου,RespA
δδ) συγκαλεί την τριμελή Σ.Ε.Ι. και προεδρεύει αυτής,RespA
δε) εισηγείται στην Σ.Ε.Ι. τον ετήσιο προϋπολογισμό του Ινστιτούτου,RespA
δστ) συντάσσει κάθε τρία (3) έτη την έκθεση απολογι-σμού του Ινστιτούτου την οποία με τη σύμφωνη γνώμη της Σ.Ε.Ι υποβάλλει στο Δ.Σ. του Π.Ε.Κ.,RespA
δζ) προωθεί την εφαρμογή και την αξιοποίηση των αποτελεσμάτων της έρευνας,RespA
δη) υπογράφει συμβάσεις και έγγραφα για υποθέσεις και θέματα που αφορούν αποκλειστικά τη λειτουργία και τα αντικείμενα του Ινστιτούτου που διευθύνει,RespA
δθ) ασκεί τα καθήκοντα που του ανατίθενται κάθε φορά μετά από απόφαση του Δ.Σ. του Π.Ε.Κ.,RespA
Άρθρο 8.,Non-RespA
Επιλογή και Ορισμός Μελών Οργάνων Διοίκησης,Non-RespA
1. Ο Πρόεδρος του Δ.Σ. οι Διευθυντές και τα μέλη των Σ.Ε.Ι. του Π.Ε.Κ. επιλέγονται ύστερα από προκήρυξη των θέσεων από τον Πρύτανη του Ι.Π. τουλάχιστον ενενή-ντα (90) ημερολογιακές ημέρες πριν τη λήξη της θητείας των υπηρετούντων. Η θητεία των τελευταίων δύναται να παρατείνεται μέχρι τρεις (3) μήνες εάν καθυστερεί ο ορισμός των νέων.,Non-RespA
2. Στην προκήρυξη αναφέρονται αναλυτικά τα κριτή-ρια επιλογής τα προσόντα σύμφωνα με τον ν. 4559/2018 και τα πρόσθετα προσόντα όπως ορίζονται στις επόμε-νες παραγράφους του παρόντος Άρθρου η προθεσμία υποβολής καθώς και όλα τα σχετικά δικαιολογητικά που θα πρέπει να κατατεθούν ηλεκτρονικά από τους υποψη-φίους. Η προκήρυξη ανακοινώνεται στο διαδικτυακό τόπο του Ι.Π. Οι υποψηφιότητες υποβάλλονται στο Κε-ντρικό Πρωτόκολλο του Ι.Π.,Non-RespA
3. Τόσο ο Πρόεδρος του Δ.Σ. όσο και οι Διευθυντές και τα μέλη των Σ.Ε.Ι. του Π.Ε.Κ. πρέπει να έχουν διοι-Τεύχος B’ 532/09.02.2022 ΕΦΗΜΕΡΙ∆Α T,Non-RespA
κητική πείρα και ερευνητική δραστηριότητα σχετική με τα αντικείμενα των Ινστιτούτων του Π.Ε.Κ. εμπειρία στην προσέλκυση χρηματοδοτήσεων ερευνητικών προ- γραμμάτων ή έργων και στην αξιοποίηση των αποτελε-σμάτων της έρευνας.,Non-RespA
4. Η κατοχή θέσης μέλους του Δ.Σ. δεν είναι ασυμβί-βαστη με την κατοχή θέσης μονοπρόσωπου οργάνου διοίκησης στα Α.Ε.Ι. Τα μέλη του Δ.Σ. αντικαθίστανται όταν απολέσουν για οιονδήποτε λόγο την ιδιότητα Δι-ευθυντή Ινστιτούτου υπό την οποία διορίστηκαν.,Non-RespA
5. Τα μέλη της τριμελούς Σ.Ε.Ι. κάθε Ινστιτούτου του Π.Ε.Κ. είναι μέλη Δ.Ε.Π. του Ι.Π.,Non-RespA
Α) Πρόσθετα προσόντα Προέδρου Δ.Σ. του Π.Ε.Κ.:,Non-RespA
i. μέλος Δ.Ε.Π. του Ι.Π.  με προσόντα όπως ισχύουν Καθηγητή Α’ βαθμίδας σε γνωστικό αντικείμενο που εμπίπτει στα γνωστικά αντικείμενα του Π.Ε.Κ.,Non-RespA
ii. με διεθνές κύρος και διεθνείς συνεργασίες και με αναγνώριση του συνολικού ερευνητικού του έργου από την επιστημονική κοινότητα και ιδιαίτερα εκείνου που είναι συναφές με γνωστικά αντικείμενα του Π.Ε.Κ.,Non-RespA
iii. με πλούσιο συγγραφικό έργο σε διεθνή επιστη-μονικά περιοδικά υψηλού κύρους ή/και διπλώματα ευ-ρεσιτεχνίας στα γνωστικά αντικείμενα του Π.Ε.Κ. ή σε περίπτωση καλλιτεχνικού γνωστικού αντικειμένου με πλούσιο καλλιτεχνικό έργο διεθνείς συνεργασίες υψη-λού κύρους και βραβεύσεις σε διεθνείς διαγωνισμούς,Non-RespA
iv. με αποδεδειγμένη ικανότητα να αναπτύσσει την έρευνα και τις εφαρμογές της σε νέους τομείς να συ-ντονίζει δραστηριότητες σε ευρύτερα πεδία έρευνας και τεχνολογικής ανάπτυξης να συμβάλλει στη χάραξη ερευνητικής και ακαδημαϊκής πολιτικής και την ανάπτυ-ξη ερευνητικών οργανισμών με την προσέλκυση εξωτε-ρικών χρηματοδοτήσεων,Non-RespA
v. να έχει συμμετάσχει επιτυχώς ως Επιστημονικός Υπεύθυνος σε ερευνητικά έργα που εγκρίθηκαν μετά από ανταγωνιστική εθνική ή διεθνή διαδικασία και κρίση,Non-RespA
vi. συνεκτιμώνται η αποδεδειγμένη καθοδήγηση νέων ερευνητών (μεταδιδάκτορες υποψήφιοι διδάκτορες και μεταπτυχιακοί φοιτητές) και η συμμετοχή σε συντακτι-κές επιτροπές διεθνών περιοδικών ή/και σε επιτροπές διοργάνωσης επιστημονικών συνεδρίων,Non-RespA
vii. με τεκμηριωμένη διοικητική εμπειρία σε θέση ευ-θύνης,Non-RespA
viii. δεν θα επέλθει η συνταξιοδότησή του κατά τη δι-άρκεια της θητείας του ως Προέδρου του Δ.Σ. του Π.Ε.Κ.,Non-RespA
B) Πρόσθετα προσόντα Διευθυντή Ινστιτούτου του Π.Ε.Κ.:,Non-RespA
i. μέλος Δ.Ε.Π. του Ι.Π. με προσόντα Καθηγητή Α’ βαθμί-δας ή Αναπληρωτή Καθηγητή σε γνωστικό αντικείμενο συναφές με τα γνωστικά αντικείμενα του Ινστιτούτου,Non-RespA
ii. με διεθνείς συνεργασίες στα αντικείμενα του Ινστι-τούτου και με αναγνώριση του συναφούς ερευνητικού του έργου από την επιστημονική κοινότητα,Non-RespA
iii. με ικανό συγγραφικό έργο σε διεθνή επιστημονικά περιοδικά υψηλού κύρους ή/και διπλώματα ευρεσιτεχνί-ας στα γνωστικά αντικείμενα του Π.Ε.Κ. ή σε περίπτωση καλλιτεχνικού γνωστικού αντικειμένου με πλούσιο καλ-λιτεχνικό έργο διεθνείς συνεργασίες υψηλού κύρους και βραβεύσεις σε διεθνείς διαγωνισμούςTΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 5341,Non-RespA
iv. με αποδεδειγμένη ικανότητα να αναπτύσσει την έρευνα και τις εφαρμογές της σε γνωστικά αντικείμενα του Ινστιτούτου να συντονίζει δραστηριότητες σε συ-ναφή πεδία έρευνας και τεχνολογικής ανάπτυξης και να συμβάλλει στη χάραξη ερευνητικής και τεχνολογικής πολιτικής και την ανάπτυξη ερευνητικών οργανισμών με την προσέλκυση εξωτερικών χρηματοδοτήσεων,Non-RespA
v. να έχει συμμετάσχει επιτυχώς ως Επιστημονικός Υπεύθυνος σε ερευνητικά έργα που εγκρίθηκαν μετά από ανταγωνιστική εθνική ή διεθνή διαδικασία και κρίση,Non-RespA
vi. συνεκτιμώνται η αποδεδειγμένη καθοδήγηση νέων ερευνητών (μεταδιδάκτορες υποψήφιοι διδάκτορες και μεταπτυχιακοί φοιτητές) και η συμμετοχή σε συντακτι-κές επιτροπές διεθνών περιοδικών ή/και σε επιτροπές διοργάνωσης επιστημονικών συνεδρίων,Non-RespA
vii. με τεκμηριωμένη διοικητική εμπειρία σε θέση ευ-θύνης,Non-RespA
viii. για αλλοδαπούς υποψηφίους: με πολύ καλή γνώση της ελληνικής γλώσσας,Non-RespA
ix. δεν θα επέλθει η συνταξιοδότησή του κατά τη διάρ-κεια της θητείας του ως Διευθυντή Ινστιτούτου του Π.Ε.Κ.,Non-RespA
Γ) Πρόσθετα προσόντα Μέλους Σ.Ε.Ι. του Π.Ε.Κ.:,Non-RespA
i. μέλος Δ.Ε.Π. του Ι.Π. με προσόντα Καθηγητή Α’ βαθ-μίδας ή βαθμίδας Αναπληρωτή Καθηγητή ή Μόνιμου Επίκουρου σε γνωστικό αντικείμενο συναφές με τα γνω-στικά αντικείμενα του Ινστιτούτου,Non-RespA
ii. με αναγνώριση του συναφούς ερευνητικού του έρ-γου από την επιστημονική κοινότητα,Non-RespA
iii. με συγγραφικό έργο σε διεθνή επιστημονικά περιο-δικά κύρους ή/και διπλώματα ευρεσιτεχνίας στα γνωστι-κά αντικείμενα του Π.Ε.Κ. ή σε περίπτωση καλλιτεχνικού γνωστικού αντικειμένου με πλούσιο καλλιτεχνικό έργο διεθνείς συνεργασίες υψηλού κύρους και βραβεύσεις σε διεθνείς διαγωνισμούς,Non-RespA
iv. με αποδεδειγμένη ικανότητα να αναπτύσσει την έρευνα και τις εφαρμογές της σε γνωστικά αντικείμενα του Ινστιτούτου,Non-RespA
v. να έχει συμμετάσχει επιτυχώς σε ερευνητικά έργα που εγκρίθηκαν μετά από ανταγωνιστική εθνική ή διεθνή διαδικασία και κρίση,Non-RespA
vi. συνεκτιμώνται η αποδεδειγμένη καθοδήγηση νέων ερευνητών (μεταδιδάκτορες υποψήφιοι διδάκτορες και μεταπτυχιακοί φοιτητές) και η συμμετοχή σε συντακτι-κές επιτροπές διεθνών περιοδικών ή/και σε επιτροπές διοργάνωσης επιστημονικών συνεδρίων,Non-RespA
vii. με τεκμηριωμένη διοικητική εμπειρία,Non-RespA
viii. για αλλοδαπούς υποψηφίους: με πολύ καλή γνώση της ελληνικής γλώσσας,Non-RespA
ix. δεν θα επέλθει η συνταξιοδότησή του κατά τη διάρ-κεια της θητείας του ως Μέλους Σ.Ε.Ι. του Π.Ε.Κ.,Non-RespA
6. Η αξιολόγηση των υποψηφίων τόσο για τη θέση του Προέδρου του Δ.Σ. όσο και για τις θέσεις των Διευθυντών και των μελών των Σ.Ε.Ι. των Ινστιτούτων του Π.Ε.Κ. πραγ-ματοποιείται από Πενταμελή Επιτροπή η οποία αποτελεί-ται από μέλη Δ.Ε.Π. του Ι.Π. ή μέλη Δ.Ε.Π. Α.Ε.Ι. της ημεδα-πής ή ομοταγών Ιδρυμάτων της αλλοδαπής και η οποία συγκροτείται αμέσως μετά την καταληκτική ημερομηνία κατάθεσης υποψηφιοτήτων μαζί με τρία αναπληρωματι-κά μέλη με απόφαση της Συγκλήτου του Ι.Π. ύστερα από πρόταση του Πρυτανικού Συμβουλίου του Ι.Π.5342 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
Τα μέλη της επιτροπής αξιολόγησης θα πρέπει να εί-ναι επιστήμονες ή καλλιτέχνες εγνωσμένου κύρους με επίγνωση των ερευνητικών αντικειμένων και των επιστη-μονικών πεδίων ειδίκευσης του Π.Ε.Κ. με επαρκή πείρα σε θέματα αξιοποίησης των αποτελεσμάτων της έρευνας και διοίκησης ερευνητικών φορέων ή ερευνητικών ομά-δων και ως σύνολο η σύνθεση της επιτροπής αξιολόγη-σης οφείλει να είναι αντιπροσωπευτική του εύρους των αντικειμένων των Ινστιτούτων του Π.Ε.Κ.,Non-RespA
7. Η πενταμελής επιτροπή αξιολόγησης συνεδριάζει εφόσον είναι παρόντα όλα τα μέλη της. Εξετάζει ανά θέση όλες τις υποψηφιότητες με βάση τους πλήρεις φα-κέλους υποψηφιότητας. Για την υποβοήθηση του έργου της η επιτροπή αξιολόγησης δύναται να διενεργεί δια-δικασίες συνέντευξης με κάθε υποψήφιο ή/και να ζητά συστατικές επιστολές από καθηγητές Α.Ε.Ι. ή Ερευνητές της ημεδαπής ή της αλλοδαπής.,Non-RespA
Εντός χρονικού διαστήματος σαράντα πέντε (45) ημε-ρολογιακών ημερών (που δύναται να παραταθεί μέχρι το πολύ δέκα επιπλέον ημερολογιακές ημέρες) από την καταληκτική ημερομηνία κατάθεσης των υποψηφιοτή-των αποφασίζει κατά πλειοψηφία και με αιτιολόγηση της ψήφου την κατάρτιση πίνακα αξιολογικής κατάταξης των υποψηφίων ανά θέση που συνοδεύεται από έκθεση αξιολόγησης και πρακτικό επιλογής τα οποία υποβάλ-λονται στον Πρύτανη του Ι.Π.,Non-RespA
Ο ορισμός αυτών που επιλέχθηκαν ανά θέση από την επιτροπή αξιολόγησης γίνεται με πράξη του Πρύτανη η οποία δημοσιεύεται στην Εφημερίδα της Κυβερνήσεως.,Non-RespA
8. α) Αν δεν υπάρχουν υποψηφιότητες ή η επιλογή κα-ταλήξει άγονη ή κενωθεί η θέση για οποιονδήποτε λόγο πριν τη λήξη της θητείας στις ανωτέρω θέσεις προσωρι-νά τοποθετούνται μέλη Δ.Ε.Π. του Ι.Π. που επιλέγονται από την Σύγκλητο και ορίζονται με πράξη του Πρύτανη και γίνεται εκ νέου προκήρυξη το αργότερο εντός ενός ημερολογιακού έτους από την ημερομηνία προσωρινού ορισμού.,Non-RespA
β) Σε περίπτωση που δεν υπάρξει η δυνατότητα να πληρωθεί η Σ.Ε.Ι. του Π.Ε.Κ. με μέλη Δ.Ε.Π. Καθηγητή Α’ βαθμίδας ή βαθμίδας Αναπληρωτή Καθηγητή κατά παρέκκλιση δύναται να συμπληρωθεί με μέλος Δ.Ε.Π. του Ι.Π. βαθμίδας Επίκουρου Καθηγητή με γνωστικό αντικείμενο συναφές με τα γνωστικά αντικείμενα του Ινστιτούτου.,Non-RespA
Άρθρο 9.,Non-RespA
Θητεία και Παύση Μελών Οργάνων Διοίκησης,Non-RespA
1. Η θητεία του Προέδρου του Δ.Σ. των Διευθυντών και των μελών των Σ.Ε.Ι. του Π.Ε.Κ. είναι τριετής με δυνα-τότητα ανανέωσης χωρίς προκήρυξη μέχρι μία (1) φορά σύμφωνα με όσα ορίζονται στο άρθρο 14 παρ. 9 του ν. 4559/2018. Η ανανέωση της θητείας πραγματοποιείται εγκαίρως με απόφαση της Συγκλήτου η οποία λαμβάνει υπόψη κατά περίπτωση τις εκθέσεις πεπραγμένων του Προέδρου του Δ.Σ. και των Διευθυντών των Ινστιτούτων και τις εκθέσεις απολογισμού του Π.Ε.Κ. και των Ινστι-τούτων.,Non-RespA
2. Τα μέλη του Δ.Σ. του Π.Ε.Κ. και τα μέλη των Σ.Ε.Ι. του απαγορεύεται να επιδιώκουν ίδια συμφέροντα που Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 532/09.02.2022,Non-RespA
αντιβαίνουν στα συμφέροντα του Π.Ε.Κ. και οφείλουν να αποκαλύπτουν έγκαιρα και επαρκώς στο Δ.Σ. του Π.Ε.Κ. τα ίδια συμφέροντά τους που ενδέχεται να ανακύψουν από συναλλαγές του Π.Ε.Κ. οι οποίες εμπίπτουν στα κα-θήκοντά τους καθώς και κάθε άλλη σύγκρουση ιδίων συμφερόντων με αυτά του Π.Ε.Κ. Εφόσον δηλωθεί πε-ρίπτωση σύγκρουσης συμφέροντος ή συντρέχει τέτοια περίπτωση κατά τα παραπάνω εφαρμόζονται οι σχετικές διατάξεις του Κώδικα Διοικητικής Διαδικασίας.,Non-RespA
3. Παύση μελών του Δ.Σ. του Π.Ε.Κ. ή μελών των Σ.Ε.Ι. του επέρχεται σε περιπτώσεις που αυτά υποπίπτουν σε σοβαρή παράβαση ρητών διατάξεων νόμων ή κανονι-σμών που διέπουν τη λειτουργία του Π.Ε.Κ. ή αμελούν συστηματικά την εκτέλεση των καθηκόντων τους οπότε απαλλάσσονται από τα καθήκοντά τους με απόφαση του Πρύτανη του Ι.Π. η οποία εκδίδεται ύστερα από διατύ-πωση πλήρως αιτιολογημένης σύμφωνης γνώμης της Συγκλήτου ή του Δ.Σ. του Π.Ε.Κ. αντίστοιχα.,Non-RespA
Άρθρο 10.,Non-RespA
Λειτουργία Οργάνων Διοίκησης,Non-RespA
του Π.Ε.Κ. και των Ινστιτούτων,Non-RespA
1. Αν ο Πρόεδρος του Δ.Σ. του Π.Ε.Κ. προσωρινά ελ-λείπει ή προσωρινά κωλύεται να ασκήσει τα καθήκοντά του αναπληρώνεται από έναν εκ των Διευθυντών των Ινστιτούτων κατόπιν σχετικής απόφασης του Προέδρου του Δ.Σ.,Non-RespA
2. Αν Διευθυντής Ινστιτούτου του Π.Ε.Κ. προσωρινά ελ-λείπει ή προσωρινά κωλύεται να ασκήσει τα καθήκοντά του στο Ινστιτούτο που διευθύνει καθώς και ως μέλος του Δ.Σ. τα καθήκοντα αυτά ασκούνται από μέλος της Σ.Ε.Ι. το οποίο ορίζεται κατά την πρώτη συνεδρίαση της επιτροπής ύστερα από μυστική ψηφοφορία μεταξύ των μελών της. Σε ότι αφορά τα καθήκοντά του ως μέλος της Σ.Ε.Ι. αναπληρώνεται από τον Πρόεδρο του Δ.Σ. του Π.Ε.Κ.,Non-RespA
3. Αν μέλος της τριμελούς Σ.Ε.Ι. του Π.Ε.Κ. προσωρινά ελλείπει ή προσωρινά κωλύεται να ασκήσει τα καθή-κοντά του σε αυτήν αναπληρώνεται από μέλος Δ.Ε.Π. Καθηγητή Α’ βαθμίδας ή Αναπληρωτή Καθηγητή που είναι μέλος του Ινστιτούτου του Π.Ε.Κ. με απόφαση του Δ.Σ. του Π.Ε.Κ.,Non-RespA
4. α) Το Δ.Σ. του Π.Ε.Κ. συνεδριάζει τακτικά ανά δίμηνο και εκτάκτως όταν υπάρχει ανάγκη μετά από πρόσκλη-ση του Προέδρου του και συνέρχεται σε συνεδρίαση το αργότερο εντός πέντε (5) ημερών από την ημερομηνία πρόσκλησης. Το Δ.Σ. του Π.Ε.Κ. συνεδριάζει επίσης όταν ζητηθεί με έγγραφη αίτηση τριών (3) τουλάχιστον μελών προς τον Πρόεδρό του στην οποία προσδιορίζονται και τα θέματα για τα οποία ζητείται η έκτακτη σύγκληση. Η πρόσκληση σύγκλησης γίνεται μέσω ηλεκτρονικών μηνυμάτων (e- mails).,Non-RespA
Τα προς συζήτηση θέματα καταχωρούνται στην ημε-ρήσια διάταξη η οποία κοινοποιείται τουλάχιστον δύο (2) ημέρες πριν από τη συνεδρίαση στα μέλη του Δ.Σ. Θέματα που δεν αναγράφονται στην ημερήσια διάταξη δεν συζητούνται εκτός αν αποφασισθεί η συζήτησή τους ομόφωνα από τα παρόντα μέλη του Δ.Σ.,Non-RespA
β) Η συμμετοχή και η άσκηση του δικαιώματος ψήφου Τεύχος B’ 532/09.02.2022 ΕΦΗΜΕΡΙ∆Α T,Non-RespA
στο Δ.Σ. του Π.Ε.Κ. δύναται να γίνει εκτός από τη φυσική παρουσία των μελών του στον τόπο διεξαγωγής της συ-νεδρίασης εξ’ αποστάσεως με τη χρήση ηλεκτρονικών μέσων και επικοινωνιών.,Non-RespA
Το Δ.Σ. του Π.Ε.Κ. βρίσκεται σε απαρτία όταν τα παρό-ντα μέλη είναι περισσότερα από τα μισά του συνολικού αριθμού του. Σε περίπτωση απουσίας μελών του Δ.Σ. τα οποία προσκλήθηκαν εγκαίρως και νομίμως να πα-ραστούν σε συνεδρίασή του η συνεδρίαση του οργάνου θεωρείται νόμιμη εφόσον τα υπόλοιπα μέλη σχηματί-ζουν απαρτία.,Non-RespA
γ) Σε κάθε συνεδρίαση του Δ.Σ. του Π.Ε.Κ. τηρούνται πρακτικά από διοικητικό υπάλληλο που ασκεί χρέη Γραμ-ματέα του Δ.Σ. ο οποίος διατίθεται για τον σκοπό αυτόν με απόφαση του Πρυτανικού Συμβουλίου του Ι.Π.,Non-RespA
δ) Το Δ.Σ. του Π.Ε.Κ. δύναται να καλέσει προς παροχή πληροφοριών ή γνωμοδοτήσεων ή προσκόμιση στοιχεί-ων στελέχη της Κεντρικής Γραμματείας του Π.Ε.Κ. ή της Διοίκησης ή του Ε.Λ.Κ.Ε. του Ι.Π. ή μέλη του ερευνητικού προσωπικού ή άλλα πρόσωπα τα οποία και αποχωρούν πριν από την έναρξη της σχετικής συζήτησης και τη λήψη απόφασης.,Non-RespA
5. α) Η Σ.Ε.Ι. ενός Ινστιτούτου του Π.Ε.Κ. συνεδριάζει σε τακτικά ανά δίμηνο ή εκτάκτως μετά από πρόσκληση και υπό την προεδρία του Διευθυντή του Ινστιτούτου.,Non-RespA
β) Σε κάθε συνεδρίαση της Σ.Ε.Ι. τηρούνται περιληπτι-κά πρακτικά από διοικητικό υπάλληλο του Ινστιτούτου ή υπάλληλο του Ι.Π. ο οποίος ορίζεται για τον σκοπό αυτόν από τον Διευθυντή του Ινστιτούτου με σύμφωνη γνώμη του Πρυτανικού Συμβουλίου του Ιονίου Πανεπιστημίου.,Non-RespA
6. Ο Πρόεδρος και τα μέλη του Δ.Σ. υπέχουν πλήρη πειθαρχική ευθύνη για τις πράξεις ενέργειες και παρα-λείψεις τους κατά τη διάρκεια της θητείας τους.,Non-RespA
7. Τα μέλη του Δ.Σ. και τα μέλη των Σ.Ε.Ι. του Π.Ε.Κ. δεν λαμβάνουν αποζημίωση για τη συμμετοχή τους στα όρ-γανα αυτά δύνανται όμως να καλύπτονται από το Π.Ε.Κ. τα οδοιπορικά τους έξοδα σύμφωνα με τις διατάξεις περί μετακινούμενων της κείμενης νομοθεσίας.,Non-RespA
8. Κατά τα λοιπά εφαρμόζονται οι διατάξεις που διέ-πουν τη λειτουργία Ν.Π.Ι.Δ.,Non-RespA
Κεφάλαιο Δ’ -Στελέχωση,Non-RespA
Άρθρο 11.,Non-RespA
Σύνθεση και κατηγορίες προσωπικού,Non-RespA
1. Το Προσωπικό του Π.Ε.Κ. διακρίνεται σε:,Non-RespA
"α) Ερευνητικό Προσωπικό των Ινστιτούτων του Π.Ε.Κ. Το Ερευνητικό Προσωπικό φέρει τον τίτλο του «Ερευνη-τή» (""Researcher"").",Non-RespA
β) Τεχνικό Διοικητικό και Βοηθητικό Προσωπικό της Κεντρικής Γραμματείας του Π.Ε.Κ. για την εκτέλεση ει-δικών επιστημονικών και τεχνικών εργασιών υποδομής για τη διοικητική και οικονομική λειτουργία του Π.Ε.Κ. και των Ινστιτούτων του και για την υποστήριξη της έρευνας.,Non-RespA
2. α) Με απόφαση της Συγκλήτου ύστερα από εισήγη-ση του Πρυτανικού Συμβουλίου τοποθετείται στο Π.Ε.Κ. Προσωπικό του Ι.Π.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 5343,Non-RespA
β) Με απόφαση της Συγκλήτου δύνανται να κατα-νέμονται στο Π.Ε.Κ. θέσεις Εργαστηριακού Διδακτικού Προσωπικού (Ε.ΔΙ.Π.) που ανήκουν στο Ίδρυμα. Οι θέσεις αυτές κατανέμονται στα Ινστιτούτα του Π.Ε.Κ. με από-φαση του Δ.Σ. του Π.Ε.Κ. ύστερα από τεκμηριωμένες εισηγήσεις των Διευθυντών των Ινστιτούτων.,Non-RespA
3. Το Π.Ε.Κ. δύναται να απασχολεί πρόσθετο ερευνη-τικό προσωπικό με συμβάσεις ορισμένου χρόνου ή χο-ρηγίας (υποτροφία) ή με συμβάσεις μίσθωσης έργου και πρόσθετο επιστημονικό - τεχνικό διοικητικό και λοιπό προσωπικό με σχέση εργασίας ιδιωτικού δικαίου ορι-σμένου ή αορίστου χρόνου για τις ανάγκες των ερευνη-τικών αναπτυξιακών και λοιπών δραστηριοτήτων έργων και προγραμμάτων του.,Non-RespA
Άρθρο 12.,Non-RespA
Ερευνητές,Non-RespA
